exp,item,sent,hasIC,num,isHIGH,layer,NP,sim
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,13,1,0.6063360864
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,13,2,0.6729007613
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,14,1,0.6041372209
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,14,2,0.7055320996
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,15,1,0.5450972119
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,15,2,0.6650065852
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,16,1,0.5086677279
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,16,2,0.606167605
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,17,1,0.5820889138
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,17,2,0.6728561462
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,18,1,0.4963097833
reading,1,The woman scolded the chef of the aristocrats who was,1,sg,1,18,2,0.5623487858
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,1,1,0.103284913
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,1,2,0.1021486754
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,2,1,0.1207976843
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,2,2,0.1291678883
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,3,1,0.120293036
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,3,2,0.1600614112
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,4,1,0.1513094806
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,4,2,0.2013436005
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,5,1,0.1218673639
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,5,2,0.1696242438
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,6,1,0.1108235705
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,6,2,0.1441787313
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,7,1,0.09872812
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,7,2,0.1229015835
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,8,1,0.124051435
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,8,2,0.1455253275
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,9,1,0.1369516749
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,9,2,0.1495005481
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,10,1,0.2254050454
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,10,2,0.2183047073
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,11,1,0.3316752952
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,11,2,0.3068109887
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,12,1,0.5602125362
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,12,2,0.5796717981
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,13,1,0.6758269752
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,13,2,0.6817142439
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,14,1,0.6734334268
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,14,2,0.7164013995
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,15,1,0.6155211251
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,15,2,0.6631742185
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,16,1,0.5646828856
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,16,2,0.618698695
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,17,1,0.6618643816
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,17,2,0.69433533
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,18,1,0.5846025887
reading,1,The woman scolded the chefs of the aristocrat who was,1,sg,0,18,2,0.6156028385
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,1,1,0.1352567112
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,1,2,0.09132700654
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,2,1,0.1488312883
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,2,2,0.1405406393
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,3,1,0.1505784402
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,3,2,0.1558442561
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,4,1,0.1708554025
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,4,2,0.2018187041
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,5,1,0.1341027412
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,5,2,0.1827480448
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,6,1,0.1176707541
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,6,2,0.1563616754
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,7,1,0.09917684099
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,7,2,0.1345117428
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,8,1,0.1089062062
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,8,2,0.1434694959
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,9,1,0.1261594901
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,9,2,0.1559269122
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,10,1,0.1948659624
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,10,2,0.2663834833
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,11,1,0.2794555904
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,11,2,0.3248060334
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,12,1,0.5140748589
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,12,2,0.5753973814
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,13,1,0.6063360864
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,13,2,0.6729007613
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,14,1,0.6041372209
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,14,2,0.7055320996
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,15,1,0.5450972119
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,15,2,0.6650065852
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,16,1,0.5086677279
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,16,2,0.606167605
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,17,1,0.5820889138
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,17,2,0.6728561462
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,18,1,0.4963097833
reading,1,The woman scolded the chef of the aristocrats who were,1,pl,0,18,2,0.5623487858
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,1,1,0.103284913
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,1,2,0.1021486754
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,2,1,0.1207976843
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,2,2,0.1291678883
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,3,1,0.120293036
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,3,2,0.1600614112
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,4,1,0.1513094806
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,4,2,0.2013436005
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,5,1,0.1218673639
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,5,2,0.1696242438
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,6,1,0.1108235705
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,6,2,0.1441787313
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,7,1,0.09872812
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,7,2,0.1229015835
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,8,1,0.124051435
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,8,2,0.1455253275
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,9,1,0.1369516749
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,9,2,0.1495005481
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,10,1,0.2254050454
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,10,2,0.2183047073
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,11,1,0.3316752952
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,11,2,0.3068109887
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,12,1,0.5602125362
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,12,2,0.5796717981
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,13,1,0.6758269752
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,13,2,0.6817142439
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,14,1,0.6734334268
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,14,2,0.7164013995
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,15,1,0.6155211251
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,15,2,0.6631742185
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,16,1,0.5646828856
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,16,2,0.618698695
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,17,1,0.6618643816
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,17,2,0.69433533
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,18,1,0.5846025887
reading,1,The woman scolded the chefs of the aristocrat who were,1,pl,1,18,2,0.6156028385
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,1,1,0.10327197
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,1,2,0.09210139054
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,2,1,0.1219837819
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,2,2,0.1423099832
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,3,1,0.1230737287
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,3,2,0.1580502108
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,4,1,0.1543303833
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,4,2,0.203971917
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,5,1,0.1241963207
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,5,2,0.1850589653
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,6,1,0.1140147768
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,6,2,0.1590490629
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,7,1,0.1002449088
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,7,2,0.1373121827
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,8,1,0.1177789173
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,8,2,0.1452738525
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,9,1,0.1362740306
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,9,2,0.1611347249
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,10,1,0.2202584221
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,10,2,0.2646194903
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,11,1,0.2305042252
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,11,2,0.340899872
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,12,1,0.4077120704
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,12,2,0.5991722291
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,13,1,0.5464047548
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,13,2,0.7034604728
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,14,1,0.5098923019
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,14,2,0.7396084747
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,15,1,0.4289454585
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,15,2,0.6801857438
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,16,1,0.386106657
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,16,2,0.6378745994
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,17,1,0.4841437713
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,17,2,0.6905087071
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,18,1,0.3647169094
reading,1,The woman studied with the chef of the aristocrats who was,0,sg,1,18,2,0.5716236176
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,1,1,0.103284913
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,1,2,0.1016613884
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,2,1,0.1209496955
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,2,2,0.1287803899
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,3,1,0.1199795131
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,3,2,0.1601468443
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,4,1,0.1498230832
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,4,2,0.2004174631
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,5,1,0.1199008933
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,5,2,0.1692870177
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,6,1,0.1083082917
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,6,2,0.1463082666
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,7,1,0.09437180382
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,7,2,0.124284708
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,8,1,0.1187167195
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,8,2,0.1454776017
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,9,1,0.132810533
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,9,2,0.1630952072
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,10,1,0.2039398549
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,10,2,0.2310520698
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,11,1,0.2273077976
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,11,2,0.3180152598
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,12,1,0.4000122158
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,12,2,0.6081296249
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,13,1,0.5563597618
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,13,2,0.7165698715
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,14,1,0.5309068469
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,14,2,0.7451239461
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,15,1,0.4462856532
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,15,2,0.6944595451
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,16,1,0.4050379804
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,16,2,0.6535285937
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,17,1,0.5019815673
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,17,2,0.6959161445
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,18,1,0.4057120022
reading,1,The woman studied with the chefs of the aristocrat who was,0,sg,0,18,2,0.6170007374
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,1,1,0.10327197
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,1,2,0.09210139054
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,2,1,0.1219837819
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,2,2,0.1423099832
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,3,1,0.1230737287
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,3,2,0.1580502108
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,4,1,0.1543303833
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,4,2,0.203971917
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,5,1,0.1241963207
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,5,2,0.1850589653
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,6,1,0.1140147768
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,6,2,0.1590490629
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,7,1,0.1002449088
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,7,2,0.1373121827
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,8,1,0.1177789173
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,8,2,0.1452738525
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,9,1,0.1362740306
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,9,2,0.1611347249
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,10,1,0.2202584221
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,10,2,0.2646194903
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,11,1,0.2305042252
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,11,2,0.340899872
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,12,1,0.4077120704
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,12,2,0.5991722291
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,13,1,0.5464047548
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,13,2,0.7034604728
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,14,1,0.5098923019
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,14,2,0.7396084747
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,15,1,0.4289454585
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,15,2,0.6801857438
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,16,1,0.386106657
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,16,2,0.6378745994
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,17,1,0.4841437713
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,17,2,0.6905087071
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,18,1,0.3647169094
reading,1,The woman studied with the chef of the aristocrats who were,0,pl,0,18,2,0.5716236176
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,1,1,0.103284913
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,1,2,0.1016613884
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,2,1,0.1209496955
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,2,2,0.1287803899
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,3,1,0.1199795131
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,3,2,0.1601468443
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,4,1,0.1498230832
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,4,2,0.2004174631
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,5,1,0.1199008933
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,5,2,0.1692870177
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,6,1,0.1083082917
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,6,2,0.1463082666
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,7,1,0.09437180382
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,7,2,0.124284708
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,8,1,0.1187167195
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,8,2,0.1454776017
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,9,1,0.132810533
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,9,2,0.1630952072
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,10,1,0.2039398549
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,10,2,0.2310520698
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,11,1,0.2273077976
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,11,2,0.3180152598
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,12,1,0.4000122158
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,12,2,0.6081296249
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,13,1,0.5563597618
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,13,2,0.7165698715
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,14,1,0.5309068469
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,14,2,0.7451239461
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,15,1,0.4462856532
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,15,2,0.6944595451
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,16,1,0.4050379804
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,16,2,0.6535285937
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,17,1,0.5019815673
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,17,2,0.6959161445
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,18,1,0.4057120022
reading,1,The woman studied with the chefs of the aristocrat who were,0,pl,1,18,2,0.6170007374
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,1,1,0.1027223652
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,1,2,0.1034069271
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,2,1,0.1242246901
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,2,2,0.1289317028
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,3,1,0.1571131948
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,3,2,0.1282244514
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,4,1,0.1903671018
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,4,2,0.1620091624
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,5,1,0.1583115471
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,5,2,0.1347046236
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,6,1,0.1322511268
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,6,2,0.1227481518
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,7,1,0.1125559105
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,7,2,0.1088592603
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,8,1,0.1303804997
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,8,2,0.148103637
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,9,1,0.1260673816
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,9,2,0.1565108953
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,10,1,0.1784364273
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,10,2,0.286912134
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,11,1,0.3046826822
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,11,2,0.3915373345
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,12,1,0.5303445674
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,12,2,0.6152814312
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,13,1,0.6112822912
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,13,2,0.72037952
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,14,1,0.6055437988
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,14,2,0.7548658963
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,15,1,0.5439289823
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,15,2,0.7132431481
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,16,1,0.5061681068
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,16,2,0.6543181069
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,17,1,0.6082272832
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,17,2,0.7249558601
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,18,1,0.5479379335
reading,1,The woman scolded the aristocrat of the chefs who was,1,sg,1,18,2,0.6266532487
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,1,1,0.09231441882
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,1,2,0.1355432623
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,2,1,0.1317650755
reading,1,The woman scolded the aristocrats of the chef who was,1,sg,0,2,2,0.155814731
