exp,verb,item,sent,bias,isHigh ,gender
ic_mismatch,balla con,0,la donna balla con l'uomo a causa del tipo di persona che egli è.,41.25,0,m
ic_mismatch,balla con,0,la donna balla con l'uomo a causa del tipo di persona che ella è.,41.25,1,f
ic_mismatch,bacia,0,l'uomo bacia la donna a causa del tipo di persona che egli è.,35,1,m
ic_mismatch,bacia,0,l'uomo bacia la donna a causa del tipo di persona che ella è.,35,0,f
ic_mismatch,bacia,0,la donna bacia l'uomo a causa del tipo di persona che egli è.,35,0,m
ic_mismatch,bacia,0,la donna bacia l'uomo a causa del tipo di persona che ella è.,35,1,f
ic_mismatch,trattiene,0,l'uomo trattiene la donna a causa del tipo di persona che egli è.,37.5,1,m
ic_mismatch,trattiene,0,l'uomo trattiene la donna a causa del tipo di persona che ella è.,37.5,0,f
ic_mismatch,trattiene,0,la donna trattiene l'uomo a causa del tipo di persona che egli è.,37.5,0,m
ic_mismatch,trattiene,0,la donna trattiene l'uomo a causa del tipo di persona che ella è.,37.5,1,f
ic_mismatch,telefona,0,l'uomo telefona alla donna a causa del tipo di persona che egli è.,20,1,m
ic_mismatch,telefona,0,l'uomo telefona alla donna a causa del tipo di persona che ella è.,20,0,f
ic_mismatch,telefona,0,la donna telefona all'uomo a causa del tipo di persona che egli è.,20,0,m
ic_mismatch,telefona,0,la donna telefona all'uomo a causa del tipo di persona che ella è.,20,1,f
ic_mismatch,fa solletico,0,l'uomo fa solletico alla donna a causa del tipo di persona che egli è.,73.75,1,m
ic_mismatch,fa solletico,0,l'uomo fa solletico alla donna a causa del tipo di persona che ella è.,73.75,0,f
ic_mismatch,fa solletico,0,la donna fa solletico all'uomo a causa del tipo di persona che egli è.,73.75,0,m
ic_mismatch,fa solletico,0,la donna fa solletico all'uomo a causa del tipo di persona che ella è.,73.75,1,f
ic_mismatch,lusinga,0,l'uomo lusinga la donna a causa del tipo di persona che egli è.,40,1,m
ic_mismatch,lusinga,0,l'uomo lusinga la donna a causa del tipo di persona che ella è.,40,0,f
ic_mismatch,lusinga,0,la donna lusinga l'uomo a causa del tipo di persona che egli è.,40,0,m
ic_mismatch,lusinga,0,la donna lusinga l'uomo a causa del tipo di persona che ella è.,40,1,f
ic_mismatch,disobbedisce,0,l'uomo disobbedisce alla donna a causa del tipo di persona che egli è.,72,1,m
ic_mismatch,disobbedisce,0,l'uomo disobbedisce alla donna a causa del tipo di persona che ella è.,72,0,f
ic_mismatch,disobbedisce,0,la donna disobbedisce all'uomo a causa del tipo di persona che egli è.,72,0,m
ic_mismatch,disobbedisce,0,la donna disobbedisce all'uomo a causa del tipo di persona che ella è.,72,1,f
ic_mismatch,aiuta,0,l'uomo aiuta la donna a causa del tipo di persona che egli è.,52,1,m
ic_mismatch,aiuta,0,l'uomo aiuta la donna a causa del tipo di persona che ella è.,52,0,f
ic_mismatch,aiuta,0,la donna aiuta l'uomo a causa del tipo di persona che egli è.,52,0,m
ic_mismatch,aiuta,0,la donna aiuta l'uomo a causa del tipo di persona che ella è.,52,1,f
ic_mismatch,imbroglia,0,l'uomo imbroglia la donna a causa del tipo di persona che egli è.,80,1,m
ic_mismatch,imbroglia,0,l'uomo imbroglia la donna a causa del tipo di persona che ella è.,80,0,f
ic_mismatch,imbroglia,0,la donna imbroglia l'uomo a causa del tipo di persona che egli è.,80,0,m
ic_mismatch,imbroglia,0,la donna imbroglia l'uomo a causa del tipo di persona che ella è.,80,1,f
ic_mismatch,inganna,0,l'uomo inganna la donna a causa del tipo di persona che egli è.,79,1,m
ic_mismatch,inganna,0,l'uomo inganna la donna a causa del tipo di persona che ella è.,79,0,f
ic_mismatch,inganna,0,la donna inganna l'uomo a causa del tipo di persona che egli è.,79,0,m
ic_mismatch,inganna,0,la donna inganna l'uomo a causa del tipo di persona che ella è.,79,1,f
ic_mismatch,tradisce,0,l'uomo tradisce la donna a causa del tipo di persona che egli è.,79,1,m
ic_mismatch,tradisce,0,l'uomo tradisce la donna a causa del tipo di persona che ella è.,79,0,f
ic_mismatch,tradisce,0,la donna tradisce l'uomo a causa del tipo di persona che egli è.,79,0,m
ic_mismatch,tradisce,0,la donna tradisce l'uomo a causa del tipo di persona che ella è.,79,1,f
ic_mismatch,sorprende,0,l'uomo sorprende la donna a causa del tipo di persona che egli è.,86,1,m
ic_mismatch,sorprende,0,l'uomo sorprende la donna a causa del tipo di persona che ella è.,86,0,f
ic_mismatch,sorprende,0,la donna sorprende l'uomo a causa del tipo di persona che egli è.,86,0,m
ic_mismatch,sorprende,0,la donna sorprende l'uomo a causa del tipo di persona che ella è.,86,1,f
ic_mismatch,salva,0,l'uomo salva la donna a causa del tipo di persona che egli è.,66,1,m
ic_mismatch,salva,0,l'uomo salva la donna a causa del tipo di persona che ella è.,66,0,f
ic_mismatch,salva,0,la donna salva l'uomo a causa del tipo di persona che egli è.,66,0,m
ic_mismatch,salva,0,la donna salva l'uomo a causa del tipo di persona che ella è.,66,1,f
ic_mismatch,incoraggia,0,l'uomo incoraggia la donna a causa del tipo di persona che egli è.,45,1,m
ic_mismatch,incoraggia,0,l'uomo incoraggia la donna a causa del tipo di persona che ella è.,45,0,f
ic_mismatch,incoraggia,0,la donna incoraggia l'uomo a causa del tipo di persona che egli è.,45,0,m
ic_mismatch,incoraggia,0,la donna incoraggia l'uomo a causa del tipo di persona che ella è.,45,1,f
ic_mismatch,fa male,0,l'uomo fa male alla donna a causa del tipo di persona che egli è.,88,1,m
ic_mismatch,fa male,0,l'uomo fa male alla donna a causa del tipo di persona che ella è.,88,0,f
ic_mismatch,fa male,0,la donna fa male all'uomo a causa del tipo di persona che egli è.,88,0,m
ic_mismatch,fa male,0,la donna fa male all'uomo a causa del tipo di persona che ella è.,88,1,f
ic_mismatch,affescina,0,l'uomo affescina la donna a causa del tipo di persona che egli è.,86,1,m
ic_mismatch,affescina,0,l'uomo affescina la donna a causa del tipo di persona che ella è.,86,0,f
ic_mismatch,affescina,0,la donna affescina l'uomo a causa del tipo di persona che egli è.,86,0,m
ic_mismatch,affescina,0,la donna affescina l'uomo a causa del tipo di persona che ella è.,86,1,f
ic_mismatch,piace,0,l'uomo piace alla donna a causa del tipo di persona che egli è.,92,1,m
ic_mismatch,piace,0,l'uomo piace alla donna a causa del tipo di persona che ella è.,92,0,f
ic_mismatch,piace,0,la donna piace all'uomo a causa del tipo di persona che egli è.,92,0,m
ic_mismatch,piace,0,la donna piace all'uomo a causa del tipo di persona che ella è.,92,1,f
ic_mismatch,diverte,0,l'uomo diverte la donna a causa del tipo di persona che egli è.,89,1,m
ic_mismatch,diverte,0,l'uomo diverte la donna a causa del tipo di persona che ella è.,89,0,f
ic_mismatch,diverte,0,la donna diverte l'uomo a causa del tipo di persona che egli è.,89,0,m
ic_mismatch,diverte,0,la donna diverte l'uomo a causa del tipo di persona che ella è.,89,1,f
ic_mismatch,crea problemi,0,l'uomo crea problemi alla donna a causa del tipo di persona che egli è.,81,1,m
ic_mismatch,crea problemi,0,l'uomo crea problemi alla donna a causa del tipo di persona che ella è.,81,0,f
ic_mismatch,crea problemi,0,la donna crea problemi all'uomo a causa del tipo di persona che egli è.,81,0,m
ic_mismatch,crea problemi,0,la donna crea problemi all'uomo a causa del tipo di persona che ella è.,81,1,f
ic_mismatch,delude,0,l'uomo delude la donna a causa del tipo di persona che egli è.,71,1,m
ic_mismatch,delude,0,l'uomo delude la donna a causa del tipo di persona che ella è.,71,0,f
ic_mismatch,delude,0,la donna delude l'uomo a causa del tipo di persona che egli è.,71,0,m
ic_mismatch,delude,0,la donna delude l'uomo a causa del tipo di persona che ella è.,71,1,f
ic_mismatch,spaventa,0,l'uomo spaventa la donna a causa del tipo di persona che egli è.,84,1,m
ic_mismatch,spaventa,0,l'uomo spaventa la donna a causa del tipo di persona che ella è.,84,0,f
ic_mismatch,spaventa,0,la donna spaventa l'uomo a causa del tipo di persona che egli è.,84,0,m
ic_mismatch,spaventa,0,la donna spaventa l'uomo a causa del tipo di persona che ella è.,84,1,f
ic_mismatch,stupisce,0,l'uomo stupisce la donna a causa del tipo di persona che egli è.,96,1,m
ic_mismatch,stupisce,0,l'uomo stupisce la donna a causa del tipo di persona che ella è.,96,0,f
ic_mismatch,stupisce,0,la donna stupisce l'uomo a causa del tipo di persona che egli è.,96,0,m
ic_mismatch,stupisce,0,la donna stupisce l'uomo a causa del tipo di persona che ella è.,96,1,f
ic_mismatch,infastidisce,0,l'uomo infastidisce la donna a causa del tipo di persona che egli è.,76,1,m
ic_mismatch,infastidisce,0,l'uomo infastidisce la donna a causa del tipo di persona che ella è.,76,0,f
ic_mismatch,infastidisce,0,la donna infastidisce l'uomo a causa del tipo di persona che egli è.,76,0,m
ic_mismatch,infastidisce,0,la donna infastidisce l'uomo a causa del tipo di persona che ella è.,76,1,f
ic_mismatch,annoia,0,l'uomo annoia la donna a causa del tipo di persona che egli è.,86,1,m
ic_mismatch,annoia,0,l'uomo annoia la donna a causa del tipo di persona che ella è.,86,0,f
ic_mismatch,annoia,0,la donna annoia l'uomo a causa del tipo di persona che egli è.,86,0,m
ic_mismatch,annoia,0,la donna annoia l'uomo a causa del tipo di persona che ella è.,86,1,f
ic_mismatch,mette in guardia,0,l'uomo mette in guardia la donna a causa del tipo di persona che egli è.,42,1,m
ic_mismatch,mette in guardia,0,l'uomo mette in guardia la donna a causa del tipo di persona che ella è.,42,0,f
ic_mismatch,mette in guardia,0,la donna mette in guardia l'uomo a causa del tipo di persona che egli è.,42,0,m
ic_mismatch,mette in guardia,0,la donna mette in guardia l'uomo a causa del tipo di persona che ella è.,42,1,f
ic_mismatch,odia,0,l'uomo odia la donna a causa del tipo di persona che egli è.,29,1,m
ic_mismatch,odia,0,l'uomo odia la donna a causa del tipo di persona che ella è.,29,0,f
ic_mismatch,odia,0,la donna odia l'uomo a causa del tipo di persona che egli è.,29,0,m
ic_mismatch,odia,0,la donna odia l'uomo a causa del tipo di persona che ella è.,29,1,f
ic_mismatch,si fida,0,l'uomo si fida della donna a causa del tipo di persona che egli è.,8,1,m
ic_mismatch,si fida,0,l'uomo si fida della donna a causa del tipo di persona che ella è.,8,0,f
ic_mismatch,si fida,0,la donna si fida dell'uomo a causa del tipo di persona che egli è.,8,0,m
ic_mismatch,si fida,0,la donna si fida dell'uomo a causa del tipo di persona che ella è.,8,1,f
ic_mismatch,compatisce,0,l'uomo compatisce la donna a causa del tipo di persona che egli è.,14,1,m
ic_mismatch,compatisce,0,l'uomo compatisce la donna a causa del tipo di persona che ella è.,14,0,f
ic_mismatch,compatisce,0,la donna compatisce l'uomo a causa del tipo di persona che egli è.,14,0,m
ic_mismatch,compatisce,0,la donna compatisce l'uomo a causa del tipo di persona che ella è.,14,1,f
ic_mismatch,teme,0,l'uomo teme la donna a causa del tipo di persona che egli è.,14,1,m
ic_mismatch,teme,0,l'uomo teme la donna a causa del tipo di persona che ella è.,14,0,f
ic_mismatch,teme,0,la donna teme l'uomo a causa del tipo di persona che egli è.,14,0,m
ic_mismatch,teme,0,la donna teme l'uomo a causa del tipo di persona che ella è.,14,1,f
ic_mismatch,nota,0,l'uomo nota la donna a causa del tipo di persona che egli è.,7,1,m
ic_mismatch,nota,0,l'uomo nota la donna a causa del tipo di persona che ella è.,7,0,f
ic_mismatch,nota,0,la donna nota l'uomo a causa del tipo di persona che egli è.,7,0,m
ic_mismatch,nota,0,la donna nota l'uomo a causa del tipo di persona che ella è.,7,1,f
ic_mismatch,stima,0,l'uomo stima la donna a causa del tipo di persona che egli è.,8,1,m
ic_mismatch,stima,0,l'uomo stima la donna a causa del tipo di persona che ella è.,8,0,f
ic_mismatch,stima,0,la donna stima l'uomo a causa del tipo di persona che egli è.,8,0,m
ic_mismatch,stima,0,la donna stima l'uomo a causa del tipo di persona che ella è.,8,1,f
ic_mismatch,rispetta,0,l'uomo rispetta la donna a causa del tipo di persona che egli è.,13,1,m
ic_mismatch,rispetta,0,l'uomo rispetta la donna a causa del tipo di persona che ella è.,13,0,f
ic_mismatch,rispetta,0,la donna rispetta l'uomo a causa del tipo di persona che egli è.,13,0,m
ic_mismatch,rispetta,0,la donna rispetta l'uomo a causa del tipo di persona che ella è.,13,1,f
ic_mismatch,ricorda,0,l'uomo ricorda la donna a causa del tipo di persona che egli è.,8,1,m
ic_mismatch,ricorda,0,l'uomo ricorda la donna a causa del tipo di persona che ella è.,8,0,f
ic_mismatch,ricorda,0,la donna ricorda l'uomo a causa del tipo di persona che egli è.,8,0,m
ic_mismatch,ricorda,0,la donna ricorda l'uomo a causa del tipo di persona che ella è.,8,1,f
ic_mismatch,detesta,0,l'uomo detesta la donna a causa del tipo di persona che egli è.,11,1,m
ic_mismatch,detesta,0,l'uomo detesta la donna a causa del tipo di persona che ella è.,11,0,f
ic_mismatch,detesta,0,la donna detesta l'uomo a causa del tipo di persona che egli è.,11,0,m
ic_mismatch,detesta,0,la donna detesta l'uomo a causa del tipo di persona che ella è.,11,1,f
ic_mismatch,invidia,0,l'uomo invidia la donna a causa del tipo di persona che egli è.,25,1,m
ic_mismatch,invidia,0,l'uomo invidia la donna a causa del tipo di persona che ella è.,25,0,f
ic_mismatch,invidia,0,la donna invidia l'uomo a causa del tipo di persona che egli è.,25,0,m
ic_mismatch,invidia,0,la donna invidia l'uomo a causa del tipo di persona che ella è.,25,1,f
ic_mismatch,accompagna in macchina,1,il ragazzo accompagna in macchina la ragazza a causa del tipo di persona che egli è.,35,1,m
ic_mismatch,accompagna in macchina,1,il ragazzo accompagna in macchina la ragazza a causa del tipo di persona che ella è.,35,0,f
ic_mismatch,accompagna in macchina,1,la ragazza accompagna in macchina il ragazzo a causa del tipo di persona che egli è.,35,0,m
ic_mismatch,accompagna in macchina,1,la ragazza accompagna in macchina il ragazzo a causa del tipo di persona che ella è.,35,1,f
ic_mismatch,da spintone,1,il ragazzo da spintone alla ragazza a causa del tipo di persona che egli è.,64,1,m
ic_mismatch,da spintone,1,il ragazzo da spintone alla ragazza a causa del tipo di persona che ella è.,64,0,f
ic_mismatch,da spintone,1,la ragazza da spintone al ragazzo a causa del tipo di persona che egli è.,64,0,m
ic_mismatch,da spintone,1,la ragazza da spintone al ragazzo a causa del tipo di persona che ella è.,64,1,f
ic_mismatch,pettina,1,il ragazzo pettina la ragazza a causa del tipo di persona che egli è.,43.75,1,m
ic_mismatch,pettina,1,il ragazzo pettina la ragazza a causa del tipo di persona che ella è.,43.75,0,f
ic_mismatch,pettina,1,la ragazza pettina il ragazzo a causa del tipo di persona che egli è.,43.75,0,m
ic_mismatch,pettina,1,la ragazza pettina il ragazzo a causa del tipo di persona che ella è.,43.75,1,f
ic_mismatch,abbraccia,1,il ragazzo abbraccia la ragazza a causa del tipo di persona che egli è.,44,1,m
ic_mismatch,abbraccia,1,il ragazzo abbraccia la ragazza a causa del tipo di persona che ella è.,44,0,f
ic_mismatch,abbraccia,1,la ragazza abbraccia il ragazzo a causa del tipo di persona che egli è.,44,0,m
ic_mismatch,abbraccia,1,la ragazza abbraccia il ragazzo a causa del tipo di persona che ella è.,44,1,f
ic_mismatch,schiaffeggia,1,il ragazzo schiaffeggia la ragazza a causa del tipo di persona che egli è.,71,1,m
ic_mismatch,schiaffeggia,1,il ragazzo schiaffeggia la ragazza a causa del tipo di persona che ella è.,71,0,f
ic_mismatch,schiaffeggia,1,la ragazza schiaffeggia il ragazzo a causa del tipo di persona che egli è.,71,0,m
ic_mismatch,schiaffeggia,1,la ragazza schiaffeggia il ragazzo a causa del tipo di persona che ella è.,71,1,f
ic_mismatch,balla con,1,il ragazzo balla con la ragazza a causa del tipo di persona che egli è.,41.25,1,m
ic_mismatch,balla con,1,il ragazzo balla con la ragazza a causa del tipo di persona che ella è.,41.25,0,f
ic_mismatch,balla con,1,la ragazza balla con il ragazzo a causa del tipo di persona che egli è.,41.25,0,m
ic_mismatch,balla con,1,la ragazza balla con il ragazzo a causa del tipo di persona che ella è.,41.25,1,f
ic_mismatch,bacia,1,il ragazzo bacia la ragazza a causa del tipo di persona che egli è.,35,1,m
ic_mismatch,bacia,1,il ragazzo bacia la ragazza a causa del tipo di persona che ella è.,35,0,f
ic_mismatch,bacia,1,la ragazza bacia il ragazzo a causa del tipo di persona che egli è.,35,0,m
ic_mismatch,bacia,1,la ragazza bacia il ragazzo a causa del tipo di persona che ella è.,35,1,f
ic_mismatch,trattiene,1,il ragazzo trattiene la ragazza a causa del tipo di persona che egli è.,37.5,1,m
ic_mismatch,trattiene,1,il ragazzo trattiene la ragazza a causa del tipo di persona che ella è.,37.5,0,f
ic_mismatch,trattiene,1,la ragazza trattiene il ragazzo a causa del tipo di persona che egli è.,37.5,0,m
ic_mismatch,trattiene,1,la ragazza trattiene il ragazzo a causa del tipo di persona che ella è.,37.5,1,f
ic_mismatch,telefona,1,il ragazzo telefona alla ragazza a causa del tipo di persona che egli è.,20,1,m
ic_mismatch,telefona,1,il ragazzo telefona alla ragazza a causa del tipo di persona che ella è.,20,0,f
ic_mismatch,telefona,1,la ragazza telefona al ragazzo a causa del tipo di persona che egli è.,20,0,m
ic_mismatch,telefona,1,la ragazza telefona al ragazzo a causa del tipo di persona che ella è.,20,1,f
ic_mismatch,fa solletico,1,il ragazzo fa solletico alla ragazza a causa del tipo di persona che egli è.,73.75,1,m
ic_mismatch,fa solletico,1,il ragazzo fa solletico alla ragazza a causa del tipo di persona che ella è.,73.75,0,f
ic_mismatch,fa solletico,1,la ragazza fa solletico al ragazzo a causa del tipo di persona che egli è.,73.75,0,m
ic_mismatch,fa solletico,1,la ragazza fa solletico al ragazzo a causa del tipo di persona che ella è.,73.75,1,f
ic_mismatch,lusinga,1,il ragazzo lusinga la ragazza a causa del tipo di persona che egli è.,40,1,m
ic_mismatch,lusinga,1,il ragazzo lusinga la ragazza a causa del tipo di persona che ella è.,40,0,f
ic_mismatch,lusinga,1,la ragazza lusinga il ragazzo a causa del tipo di persona che egli è.,40,0,m
ic_mismatch,lusinga,1,la ragazza lusinga il ragazzo a causa del tipo di persona che ella è.,40,1,f
ic_mismatch,disobbedisce,1,il ragazzo disobbedisce alla ragazza a causa del tipo di persona che egli è.,72,1,m
ic_mismatch,disobbedisce,1,il ragazzo disobbedisce alla ragazza a causa del tipo di persona che ella è.,72,0,f
ic_mismatch,disobbedisce,1,la ragazza disobbedisce al ragazzo a causa del tipo di persona che egli è.,72,0,m
ic_mismatch,disobbedisce,1,la ragazza disobbedisce al ragazzo a causa del tipo di persona che ella è.,72,1,f
ic_mismatch,aiuta,1,il ragazzo aiuta la ragazza a causa del tipo di persona che egli è.,52,1,m
ic_mismatch,aiuta,1,il ragazzo aiuta la ragazza a causa del tipo di persona che ella è.,52,0,f
ic_mismatch,aiuta,1,la ragazza aiuta il ragazzo a causa del tipo di persona che egli è.,52,0,m
ic_mismatch,aiuta,1,la ragazza aiuta il ragazzo a causa del tipo di persona che ella è.,52,1,f
ic_mismatch,imbroglia,1,il ragazzo imbroglia la ragazza a causa del tipo di persona che egli è.,80,1,m
ic_mismatch,imbroglia,1,il ragazzo imbroglia la ragazza a causa del tipo di persona che ella è.,80,0,f
ic_mismatch,imbroglia,1,la ragazza imbroglia il ragazzo a causa del tipo di persona che egli è.,80,0,m
ic_mismatch,imbroglia,1,la ragazza imbroglia il ragazzo a causa del tipo di persona che ella è.,80,1,f
ic_mismatch,inganna,1,il ragazzo inganna la ragazza a causa del tipo di persona che egli è.,79,1,m
ic_mismatch,inganna,1,il ragazzo inganna la ragazza a causa del tipo di persona che ella è.,79,0,f
ic_mismatch,inganna,1,la ragazza inganna il ragazzo a causa del tipo di persona che egli è.,79,0,m
ic_mismatch,inganna,1,la ragazza inganna il ragazzo a causa del tipo di persona che ella è.,79,1,f
ic_mismatch,tradisce,1,il ragazzo tradisce la ragazza a causa del tipo di persona che egli è.,79,1,m
ic_mismatch,tradisce,1,il ragazzo tradisce la ragazza a causa del tipo di persona che ella è.,79,0,f
ic_mismatch,tradisce,1,la ragazza tradisce il ragazzo a causa del tipo di persona che egli è.,79,0,m
ic_mismatch,tradisce,1,la ragazza tradisce il ragazzo a causa del tipo di persona che ella è.,79,1,f
ic_mismatch,sorprende,1,il ragazzo sorprende la ragazza a causa del tipo di persona che egli è.,86,1,m
ic_mismatch,sorprende,1,il ragazzo sorprende la ragazza a causa del tipo di persona che ella è.,86,0,f
ic_mismatch,sorprende,1,la ragazza sorprende il ragazzo a causa del tipo di persona che egli è.,86,0,m
ic_mismatch,sorprende,1,la ragazza sorprende il ragazzo a causa del tipo di persona che ella è.,86,1,f
ic_mismatch,salva,1,il ragazzo salva la ragazza a causa del tipo di persona che egli è.,66,1,m
ic_mismatch,salva,1,il ragazzo salva la ragazza a causa del tipo di persona che ella è.,66,0,f
ic_mismatch,salva,1,la ragazza salva il ragazzo a causa del tipo di persona che egli è.,66,0,m
ic_mismatch,salva,1,la ragazza salva il ragazzo a causa del tipo di persona che ella è.,66,1,f
ic_mismatch,incoraggia,1,il ragazzo incoraggia la ragazza a causa del tipo di persona che egli è.,45,1,m
ic_mismatch,incoraggia,1,il ragazzo incoraggia la ragazza a causa del tipo di persona che ella è.,45,0,f
ic_mismatch,incoraggia,1,la ragazza incoraggia il ragazzo a causa del tipo di persona che egli è.,45,0,m
ic_mismatch,incoraggia,1,la ragazza incoraggia il ragazzo a causa del tipo di persona che ella è.,45,1,f
ic_mismatch,fa male,1,il ragazzo fa male alla ragazza a causa del tipo di persona che egli è.,88,1,m
ic_mismatch,fa male,1,il ragazzo fa male alla ragazza a causa del tipo di persona che ella è.,88,0,f
ic_mismatch,fa male,1,la ragazza fa male al ragazzo a causa del tipo di persona che egli è.,88,0,m
ic_mismatch,fa male,1,la ragazza fa male al ragazzo a causa del tipo di persona che ella è.,88,1,f
ic_mismatch,affescina,1,il ragazzo affescina la ragazza a causa del tipo di persona che egli è.,86,1,m
ic_mismatch,affescina,1,il ragazzo affescina la ragazza a causa del tipo di persona che ella è.,86,0,f
ic_mismatch,affescina,1,la ragazza affescina il ragazzo a causa del tipo di persona che egli è.,86,0,m
ic_mismatch,affescina,1,la ragazza affescina il ragazzo a causa del tipo di persona che ella è.,86,1,f
ic_mismatch,piace,1,il ragazzo piace alla ragazza a causa del tipo di persona che egli è.,92,1,m
ic_mismatch,piace,1,il ragazzo piace alla ragazza a causa del tipo di persona che ella è.,92,0,f
ic_mismatch,piace,1,la ragazza piace al ragazzo a causa del tipo di persona che egli è.,92,0,m
ic_mismatch,piace,1,la ragazza piace al ragazzo a causa del tipo di persona che ella è.,92,1,f
ic_mismatch,diverte,1,il ragazzo diverte la ragazza a causa del tipo di persona che egli è.,89,1,m
ic_mismatch,diverte,1,il ragazzo diverte la ragazza a causa del tipo di persona che ella è.,89,0,f
ic_mismatch,diverte,1,la ragazza diverte il ragazzo a causa del tipo di persona che egli è.,89,0,m
ic_mismatch,diverte,1,la ragazza diverte il ragazzo a causa del tipo di persona che ella è.,89,1,f
ic_mismatch,crea problemi,1,il ragazzo crea problemi alla ragazza a causa del tipo di persona che egli è.,81,1,m
ic_mismatch,crea problemi,1,il ragazzo crea problemi alla ragazza a causa del tipo di persona che ella è.,81,0,f
ic_mismatch,crea problemi,1,la ragazza crea problemi al ragazzo a causa del tipo di persona che egli è.,81,0,m
ic_mismatch,crea problemi,1,la ragazza crea problemi al ragazzo a causa del tipo di persona che ella è.,81,1,f
ic_mismatch,delude,1,il ragazzo delude la ragazza a causa del tipo di persona che egli è.,71,1,m
ic_mismatch,delude,1,il ragazzo delude la ragazza a causa del tipo di persona che ella è.,71,0,f
ic_mismatch,delude,1,la ragazza delude il ragazzo a causa del tipo di persona che egli è.,71,0,m
ic_mismatch,delude,1,la ragazza delude il ragazzo a causa del tipo di persona che ella è.,71,1,f
ic_mismatch,spaventa,1,il ragazzo spaventa la ragazza a causa del tipo di persona che egli è.,84,1,m
ic_mismatch,spaventa,1,il ragazzo spaventa la ragazza a causa del tipo di persona che ella è.,84,0,f
ic_mismatch,spaventa,1,la ragazza spaventa il ragazzo a causa del tipo di persona che egli è.,84,0,m
ic_mismatch,spaventa,1,la ragazza spaventa il ragazzo a causa del tipo di persona che ella è.,84,1,f
ic_mismatch,stupisce,1,il ragazzo stupisce la ragazza a causa del tipo di persona che egli è.,96,1,m
ic_mismatch,stupisce,1,il ragazzo stupisce la ragazza a causa del tipo di persona che ella è.,96,0,f
ic_mismatch,stupisce,1,la ragazza stupisce il ragazzo a causa del tipo di persona che egli è.,96,0,m
ic_mismatch,stupisce,1,la ragazza stupisce il ragazzo a causa del tipo di persona che ella è.,96,1,f
ic_mismatch,infastidisce,1,il ragazzo infastidisce la ragazza a causa del tipo di persona che egli è.,76,1,m
ic_mismatch,infastidisce,1,il ragazzo infastidisce la ragazza a causa del tipo di persona che ella è.,76,0,f
ic_mismatch,infastidisce,1,la ragazza infastidisce il ragazzo a causa del tipo di persona che egli è.,76,0,m
ic_mismatch,infastidisce,1,la ragazza infastidisce il ragazzo a causa del tipo di persona che ella è.,76,1,f
ic_mismatch,annoia,1,il ragazzo annoia la ragazza a causa del tipo di persona che egli è.,86,1,m
ic_mismatch,annoia,1,il ragazzo annoia la ragazza a causa del tipo di persona che ella è.,86,0,f
ic_mismatch,annoia,1,la ragazza annoia il ragazzo a causa del tipo di persona che egli è.,86,0,m
ic_mismatch,annoia,1,la ragazza annoia il ragazzo a causa del tipo di persona che ella è.,86,1,f
ic_mismatch,mette in guardia,1,il ragazzo mette in guardia la ragazza a causa del tipo di persona che egli è.,42,1,m
