exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_mbert,score_umberto,score_umberto_base,score_umberto_pro,score_gilberto,score_gilberto_base,score_gilberto_pro
ic_mismatch,abbraccia,0,la donna abbraccia l'uomo a causa del tipo di persona che egli è.,44.0,0,m,0.18725208938121796,0.21390220522880554,0.6565912365913391,0.08677376061677933,0.0,0.03611890226602554,0.28659629821777344,0.16795620322227478,0.1849958449602127,0.4298870265483856
ic_mismatch,abbraccia,0,la donna abbraccia l'uomo a causa del tipo di persona che ella è.,44.0,1,f,0.032884471118450165,0.019951846450567245,0.14653003215789795,0.13287018239498138,0.03921199589967728,0.10387081652879715,0.4895685911178589,0.24084027111530304,0.2116980403661728,0.49267148971557617
ic_mismatch,schiaffeggia,0,l'uomo schiaffeggia la donna a causa del tipo di persona che egli è.,71.0,1,m,0.09560392796993256,0.09170342981815338,0.29342108964920044,0.11209480464458466,0.0,0.025339027866721153,0.18460361659526825,0.18983322381973267,0.1918342262506485,0.43359097838401794
ic_mismatch,schiaffeggia,0,l'uomo schiaffeggia la donna a causa del tipo di persona che ella è.,71.0,0,f,0.20325951278209686,0.1254252940416336,0.5735178589820862,0.1385095864534378,0.062043651938438416,0.2057410627603531,0.7001757025718689,0.15941257774829865,0.19781085848808289,0.4946827292442322
ic_mismatch,schiaffeggia,0,la donna schiaffeggia l'uomo a causa del tipo di persona che egli è.,71.0,0,m,0.165681853890419,0.17501020431518555,0.6794916391372681,0.0938546359539032,0.0,0.053575899451971054,0.37223565578460693,0.1213456466794014,0.14334341883659363,0.35459867119789124
ic_mismatch,schiaffeggia,0,la donna schiaffeggia l'uomo a causa del tipo di persona che ella è.,71.0,1,f,0.0186055526137352,0.0,0.11220848560333252,0.11763109266757965,0.02421010099351406,0.046297941356897354,0.415619820356369,0.2570953369140625,0.2329675257205963,0.571562647819519
ic_mismatch,balla con,0,l'uomo balla con la donna a causa del tipo di persona che egli è.,41.25,1,m,0.17120321094989777,0.21544809639453888,0.4181104898452759,0.14974342286586761,0.0,0.03274214267730713,0.24131885170936584,0.18947821855545044,0.1982131004333496,0.40837037563323975
ic_mismatch,balla con,0,l'uomo balla con la donna a causa del tipo di persona che ella è.,41.25,0,f,0.1785919964313507,0.10975651443004608,0.4859338402748108,0.08843603730201721,0.05988726392388344,0.151215597987175,0.6284510493278503,0.2786943018436432,0.27953222393989563,0.5384144186973572
ic_mismatch,balla con,0,la donna balla con l'uomo a causa del tipo di persona che egli è.,41.25,0,m,0.17065589129924774,0.20775289833545685,0.5178076028823853,0.06448965519666672,0.0,0.0,0.19771403074264526,0.1441739797592163,0.1612665206193924,0.36666738986968994
ic_mismatch,balla con,0,la donna balla con l'uomo a causa del tipo di persona che ella è.,41.25,1,f,0.18212158977985382,0.10992774367332458,0.38146162033081055,0.13465675711631775,0.042373448610305786,0.10981902480125427,0.5732683539390564,0.3579373061656952,0.3258760869503021,0.5761917233467102
ic_mismatch,bacia,0,l'uomo bacia la donna a causa del tipo di persona che egli è.,35.0,1,m,0.18280154466629028,0.21323667466640472,0.3622916638851166,0.12970736622810364,0.0,0.036518558859825134,0.23173165321350098,0.24213764071464539,0.23952193558216095,0.46113717555999756
ic_mismatch,bacia,0,l'uomo bacia la donna a causa del tipo di persona che ella è.,35.0,0,f,0.3651304244995117,0.22679971158504486,0.5724127888679504,0.12686169147491455,0.04672528803348541,0.15953344106674194,0.628425657749176,0.27219489216804504,0.25272586941719055,0.4869747757911682
ic_mismatch,bacia,0,la donna bacia l'uomo a causa del tipo di persona che egli è.,35.0,0,m,0.3536011874675751,0.36611852049827576,0.6756300330162048,0.10175763815641403,0.0,0.03308369219303131,0.25651782751083374,0.22572846710681915,0.2513163685798645,0.4605056345462799
ic_mismatch,bacia,0,la donna bacia l'uomo a causa del tipo di persona che ella è.,35.0,1,f,0.10627274215221405,0.05710972845554352,0.24416200816631317,0.13248859345912933,0.0366545133292675,0.11717448383569717,0.49166128039360046,0.3637981414794922,0.29652971029281616,0.4910966157913208
ic_mismatch,trattiene,0,l'uomo trattiene la donna a causa del tipo di persona che egli è.,37.5,1,m,0.07888951897621155,0.07961853593587875,0.3802170753479004,0.08317960053682327,0.0,0.0,0.12333929538726807,0.13265322148799896,0.1279689073562622,0.38135936856269836
ic_mismatch,trattiene,0,l'uomo trattiene la donna a causa del tipo di persona che ella è.,37.5,0,f,0.07172191143035889,0.04658351093530655,0.39709386229515076,0.10722970217466354,0.03918365761637688,0.16474947333335876,0.7078792452812195,0.1516357958316803,0.16305139660835266,0.5050745606422424
ic_mismatch,trattiene,0,la donna trattiene l'uomo a causa del tipo di persona che egli è.,37.5,0,m,0.09468213468790054,0.09895944595336914,0.5785295367240906,0.06203310191631317,0.0,0.02863125130534172,0.3733833432197571,0.07430381327867508,0.08207012712955475,0.2709527313709259
ic_mismatch,trattiene,0,la donna trattiene l'uomo a causa del tipo di persona che ella è.,37.5,1,f,0.014795430935919285,0.0,0.1341189593076706,0.10001962631940842,0.0,0.054243311285972595,0.3619235157966614,0.2527383863925934,0.21887975931167603,0.614900529384613
ic_mismatch,telefona,0,l'uomo telefona alla donna a causa del tipo di persona che egli è.,20.0,1,m,0.11060847342014313,0.11826831102371216,0.3143780827522278,0.13324418663978577,0.0,0.026222117245197296,0.22747117280960083,0.19248853623867035,0.16780465841293335,0.36997857689857483
ic_mismatch,telefona,0,l'uomo telefona alla donna a causa del tipo di persona che ella è.,20.0,0,f,0.24406716227531433,0.15731847286224365,0.5722671151161194,0.07524421066045761,0.03964114934206009,0.060472968965768814,0.5874348878860474,0.3117230534553528,0.29288631677627563,0.5694032311439514
ic_mismatch,telefona,0,la donna telefona all'uomo a causa del tipo di persona che egli è.,20.0,0,m,0.20825885236263275,0.21961598098278046,0.6589146256446838,0.08685518801212311,0.0,0.025941049680113792,0.22796106338500977,0.1926339864730835,0.1702968031167984,0.4057413935661316
ic_mismatch,telefona,0,la donna telefona all'uomo a causa del tipo di persona che ella è.,20.0,1,f,0.059588175266981125,0.028425123542547226,0.1904507428407669,0.08477338403463364,0.03756166622042656,0.09251635521650314,0.5211923718452454,0.32434478402137756,0.2681739330291748,0.5267626047134399
ic_mismatch,fa solletico,0,l'uomo fa solletico alla donna a causa del tipo di persona che egli è.,73.75,1,m,0.07389078289270401,0.07787368446588516,0.21079789102077484,0.12357178330421448,0.0,0.0,0.23537184298038483,0.14357909560203552,0.13665612041950226,0.39146125316619873
ic_mismatch,fa solletico,0,l'uomo fa solletico alla donna a causa del tipo di persona che ella è.,73.75,0,f,0.3099389970302582,0.19881777465343475,0.6913161277770996,0.10084259510040283,0.0,0.04970996081829071,0.5017053484916687,0.22149917483329773,0.23968462646007538,0.5344918966293335
ic_mismatch,fa solletico,0,la donna fa solletico all'uomo a causa del tipo di persona che egli è.,73.75,0,m,0.16769954562187195,0.17440737783908844,0.5649595260620117,0.09370364993810654,0.0,0.0,0.18983322381973267,0.12876608967781067,0.13183170557022095,0.33034199476242065
ic_mismatch,fa solletico,0,la donna fa solletico all'uomo a causa del tipo di persona che ella è.,73.75,1,f,0.0522744357585907,0.019744887948036194,0.27500784397125244,0.09925689548254013,0.028869718313217163,0.0872274860739708,0.5825862288475037,0.2426603138446808,0.2379504144191742,0.5890634059906006
ic_mismatch,lusinga,0,l'uomo lusinga la donna a causa del tipo di persona che egli è.,40.0,1,m,0.0779288038611412,0.09279733151197433,0.3791228234767914,0.0911412313580513,0.0,0.0,0.11743534356355667,0.21890905499458313,0.20201602578163147,0.481802374124527
ic_mismatch,lusinga,0,l'uomo lusinga la donna a causa del tipo di persona che ella è.,40.0,0,f,0.08043865859508514,0.05735787749290466,0.39342162013053894,0.13979274034500122,0.05027594417333603,0.2302430421113968,0.7720766067504883,0.21776965260505676,0.20069104433059692,0.45084086060523987
ic_mismatch,lusinga,0,la donna lusinga l'uomo a causa del tipo di persona che egli è.,40.0,0,m,0.09040684252977371,0.10647059977054596,0.5612226128578186,0.09082042425870895,0.0,0.042185600847005844,0.2831481397151947,0.13501250743865967,0.13705091178417206,0.33860576152801514
ic_mismatch,lusinga,0,la donna lusinga l'uomo a causa del tipo di persona che ella è.,40.0,1,f,0.010915025137364864,0.0,0.1121254488825798,0.09844774752855301,0.02850702404975891,0.07561662793159485,0.5130447149276733,0.33360767364501953,0.26338091492652893,0.5889590978622437
ic_mismatch,disobbedisce,0,l'uomo disobbedisce alla donna a causa del tipo di persona che egli è.,72.0,1,m,0.08704855293035507,0.07519499212503433,0.42491626739501953,0.1657591164112091,0.0,0.0,0.20554599165916443,0.06572390347719193,0.0714084655046463,0.27338355779647827
ic_mismatch,disobbedisce,0,l'uomo disobbedisce alla donna a causa del tipo di persona che ella è.,72.0,0,f,0.05945027619600296,0.03797498345375061,0.32147520780563354,0.07818526774644852,0.029174847528338432,0.05502202734351158,0.5818381905555725,0.15621048212051392,0.17422008514404297,0.5797832608222961
ic_mismatch,disobbedisce,0,la donna disobbedisce all'uomo a causa del tipo di persona che egli è.,72.0,0,m,0.10802215337753296,0.1079883724451065,0.5756445527076721,0.08895200490951538,0.0,0.0,0.12224875390529633,0.0735931247472763,0.07561037689447403,0.3112334609031677
ic_mismatch,disobbedisce,0,la donna disobbedisce all'uomo a causa del tipo di persona che ella è.,72.0,1,f,0.02267487160861492,0.011686190962791443,0.14160719513893127,0.14367322623729706,0.024324970319867134,0.09931686520576477,0.668417751789093,0.13550080358982086,0.14673399925231934,0.5223634839057922
ic_mismatch,aiuta,0,l'uomo aiuta la donna a causa del tipo di persona che egli è.,52.0,1,m,0.10716232657432556,0.11379209905862808,0.3506730794906616,0.1592048853635788,0.0,0.0,0.1308223158121109,0.14625336229801178,0.14187918603420258,0.39850178360939026
ic_mismatch,aiuta,0,l'uomo aiuta la donna a causa del tipo di persona che ella è.,52.0,0,f,0.13202880322933197,0.08675789833068848,0.4827663004398346,0.18923600018024445,0.03596091270446777,0.13417842984199524,0.7398016452789307,0.2589999735355377,0.25646424293518066,0.524491548538208
ic_mismatch,aiuta,0,la donna aiuta l'uomo a causa del tipo di persona che egli è.,52.0,0,m,0.16264496743679047,0.1785924881696701,0.6207771301269531,0.11193037033081055,0.0,0.04571918025612831,0.4031652510166168,0.11818811297416687,0.12892699241638184,0.3239343464374542
ic_mismatch,aiuta,0,la donna aiuta l'uomo a causa del tipo di persona che ella è.,52.0,1,f,0.036466095596551895,0.016256852075457573,0.17785851657390594,0.17363746464252472,0.03204682841897011,0.04624050483107567,0.3523966372013092,0.27534016966819763,0.22050300240516663,0.5887786149978638
ic_mismatch,imbroglia,0,l'uomo imbroglia la donna a causa del tipo di persona che egli è.,80.0,1,m,0.14529506862163544,0.15460343658924103,0.4449489712715149,0.092069111764431,0.0,0.02650565467774868,0.1668127328157425,0.15307700634002686,0.14638744294643402,0.39258596301078796
ic_mismatch,imbroglia,0,l'uomo imbroglia la donna a causa del tipo di persona che ella è.,80.0,0,f,0.14932523667812347,0.09051939100027084,0.4326690137386322,0.10280978679656982,0.05126624181866646,0.15466634929180145,0.7062820792198181,0.246308833360672,0.227950781583786,0.5306877493858337
ic_mismatch,imbroglia,0,la donna imbroglia l'uomo a causa del tipo di persona che egli è.,80.0,0,m,0.19218972325325012,0.20830576121807098,0.6651399731636047,0.0672936737537384,0.0,0.0309680737555027,0.2958109974861145,0.12207330018281937,0.12922759354114532,0.31490227580070496
ic_mismatch,imbroglia,0,la donna imbroglia l'uomo a causa del tipo di persona che ella è.,80.0,1,f,0.03560700640082359,0.019549814984202385,0.176346093416214,0.10488718003034592,0.043591033667325974,0.09245094656944275,0.47536012530326843,0.3134062886238098,0.2510559558868408,0.6106659173965454
ic_mismatch,inganna,0,l'uomo inganna la donna a causa del tipo di persona che egli è.,79.0,1,m,0.10440902411937714,0.10839931666851044,0.4368152916431427,0.1572359800338745,0.0,0.03328671306371689,0.18479184806346893,0.18383480608463287,0.1735708862543106,0.5031692981719971
ic_mismatch,inganna,0,l'uomo inganna la donna a causa del tipo di persona che ella è.,79.0,0,f,0.08422078937292099,0.06501059979200363,0.3755086660385132,0.1867164671421051,0.04656439647078514,0.1897926926612854,0.7014800310134888,0.1540209949016571,0.17521655559539795,0.41990241408348083
ic_mismatch,inganna,0,la donna inganna l'uomo a causa del tipo di persona che egli è.,79.0,0,m,0.13537999987602234,0.16189472377300262,0.6119535565376282,0.15046906471252441,0.0,0.0,0.14225360751152039,0.08477409183979034,0.10724591463804245,0.29482558369636536
ic_mismatch,inganna,0,la donna inganna l'uomo a causa del tipo di persona che ella è.,79.0,1,f,0.020857088267803192,0.012110219337046146,0.16277268528938293,0.13367114961147308,0.05037345737218857,0.22999528050422668,0.7027120590209961,0.2784852087497711,0.23663359880447388,0.6299078464508057
ic_mismatch,tradisce,0,l'uomo tradisce la donna a causa del tipo di persona che egli è.,79.0,1,m,0.14526045322418213,0.1683954894542694,0.5129865407943726,0.13966822624206543,0.0,0.041000720113515854,0.2267591506242752,0.22088760137557983,0.23543982207775116,0.5189328193664551
ic_mismatch,tradisce,0,l'uomo tradisce la donna a causa del tipo di persona che ella è.,79.0,0,f,0.09507481008768082,0.059196826070547104,0.32889360189437866,0.14934082329273224,0.0564437061548233,0.20997284352779388,0.6639838814735413,0.13230101764202118,0.1890931874513626,0.42472007870674133
ic_mismatch,tradisce,0,la donna tradisce l'uomo a causa del tipo di persona che egli è.,79.0,0,m,0.15453824400901794,0.16707511246204376,0.6033480763435364,0.12054792791604996,0.0,0.03519053012132645,0.24804286658763885,0.16074596345424652,0.19648808240890503,0.45194417238235474
ic_mismatch,tradisce,0,la donna tradisce l'uomo a causa del tipo di persona che ella è.,79.0,1,f,0.038946934044361115,0.02445441298186779,0.2006140500307083,0.126937597990036,0.07353182137012482,0.18998800218105316,0.6123945713043213,0.23716329038143158,0.23036479949951172,0.4918540418148041
ic_mismatch,sorprende,0,l'uomo sorprende la donna a causa del tipo di persona che egli è.,86.0,1,m,0.1430097222328186,0.16868561506271362,0.4017293155193329,0.18210633099079132,0.0,0.018972156569361687,0.1877971738576889,0.2535506784915924,0.2225106954574585,0.4444226622581482
ic_mismatch,sorprende,0,l'uomo sorprende la donna a causa del tipo di persona che ella è.,86.0,0,f,0.16367915272712708,0.09939540922641754,0.4653981328010559,0.18541032075881958,0.0302836112678051,0.12914754450321198,0.6152907013893127,0.27076825499534607,0.26413998007774353,0.5032636523246765
ic_mismatch,sorprende,0,la donna sorprende l'uomo a causa del tipo di persona che egli è.,86.0,0,m,0.17824967205524445,0.20386943221092224,0.5831109285354614,0.15564188361167908,0.0,0.022402986884117126,0.23899471759796143,0.1810847967863083,0.19951048493385315,0.373759001493454
ic_mismatch,sorprende,0,la donna sorprende l'uomo a causa del tipo di persona che ella è.,86.0,1,f,0.08256377279758453,0.04395999759435654,0.2583064138889313,0.15294477343559265,0.027964413166046143,0.06830547749996185,0.47588875889778137,0.3290267586708069,0.23611073195934296,0.566221296787262
ic_mismatch,salva,0,l'uomo salva la donna a causa del tipo di persona che egli è.,66.0,1,m,0.09932512044906616,0.10450047999620438,0.401062935590744,0.19137322902679443,0.0,0.0,0.12497001886367798,0.13371212780475616,0.12121958285570145,0.430073618888855
ic_mismatch,salva,0,l'uomo salva la donna a causa del tipo di persona che ella è.,66.0,0,f,0.1018308699131012,0.06264467537403107,0.39476144313812256,0.1957111358642578,0.02537592314183712,0.17432919144630432,0.752361536026001,0.13663731515407562,0.1600596010684967,0.45925140380859375
ic_mismatch,salva,0,la donna salva l'uomo a causa del tipo di persona che egli è.,66.0,0,m,0.14689861238002777,0.15052616596221924,0.6242027878761292,0.20509028434753418,0.0,0.02896692045032978,0.2721281051635742,0.06667766720056534,0.08348295837640762,0.2529696226119995
ic_mismatch,salva,0,la donna salva l'uomo a causa del tipo di persona che ella è.,66.0,1,f,0.016494853422045708,0.0,0.116775743663311,0.13357219099998474,0.020169613882899284,0.08248705416917801,0.49708467721939087,0.20681414008140564,0.18406450748443604,0.6315112709999084
ic_mismatch,incoraggia,0,l'uomo incoraggia la donna a causa del tipo di persona che egli è.,45.0,1,m,0.12766098976135254,0.12911075353622437,0.37326040863990784,0.16681136190891266,0.0,0.0,0.06235712766647339,0.10743024945259094,0.1067168265581131,0.28825944662094116
ic_mismatch,incoraggia,0,l'uomo incoraggia la donna a causa del tipo di persona che ella è.,45.0,0,f,0.10834436118602753,0.07761667668819427,0.4354938566684723,0.19978570938110352,0.05755103379487991,0.24880635738372803,0.8254256248474121,0.22949422895908356,0.2131374031305313,0.6203472018241882
ic_mismatch,incoraggia,0,la donna incoraggia l'uomo a causa del tipo di persona che egli è.,45.0,0,m,0.15081727504730225,0.17203235626220703,0.6183310747146606,0.13979488611221313,0.0,0.027253370732069016,0.3164622187614441,0.0811639130115509,0.08236446976661682,0.3658331334590912
ic_mismatch,incoraggia,0,la donna incoraggia l'uomo a causa del tipo di persona che ella è.,45.0,1,f,0.047718532383441925,0.02368924766778946,0.15998972952365875,0.16817706823349,0.027579400688409805,0.049081429839134216,0.36927929520606995,0.195099875330925,0.14988423883914948,0.5044603943824768
ic_mismatch,fa male,0,l'uomo fa male alla donna a causa del tipo di persona che egli è.,88.0,1,m,0.11405100673437119,0.12406086176633835,0.38288378715515137,0.1827198714017868,0.0,0.025689298287034035,0.260334312915802,0.10374517738819122,0.1119806244969368,0.3913285434246063
ic_mismatch,fa male,0,l'uomo fa male alla donna a causa del tipo di persona che ella è.,88.0,0,f,0.14362847805023193,0.09670276194810867,0.4736102223396301,0.12104258686304092,0.0200374573469162,0.05484221130609512,0.5350390672683716,0.12634021043777466,0.18811994791030884,0.5084657073020935
ic_mismatch,fa male,0,la donna fa male all'uomo a causa del tipo di persona che egli è.,88.0,0,m,0.15025153756141663,0.16416816413402557,0.5360888838768005,0.12061607837677002,0.0,0.0,0.19732055068016052,0.08574900776147842,0.11472195386886597,0.37804216146469116
ic_mismatch,fa male,0,la donna fa male all'uomo a causa del tipo di persona che ella è.,88.0,1,f,0.04704064503312111,0.02548375353217125,0.28844162821769714,0.14679864048957825,0.03522114083170891,0.10067855566740036,0.609955370426178,0.14475756883621216,0.16553016006946564,0.5152648091316223
ic_mismatch,affescina,0,l'uomo affescina la donna a causa del tipo di persona che egli è.,86.0,1,m,0.062464844435453415,0.08145453780889511,0.18078835308551788,0.16468453407287598,0.0,0.0,0.09243052452802658,0.15201780200004578,0.15309767425060272,0.3609015941619873
ic_mismatch,affescina,0,l'uomo affescina la donna a causa del tipo di persona che ella è.,86.0,0,f,0.15706400573253632,0.11960475891828537,0.6345454454421997,0.19234980642795563,0.0,0.10649190843105316,0.7338308095932007,0.231122687458992,0.22277386486530304,0.5458179116249084
ic_mismatch,affescina,0,la donna affescina l'uomo a causa del tipo di persona che egli è.,86.0,0,m,0.09478527307510376,0.11790776997804642,0.5031415820121765,0.17251573503017426,0.0,0.0,0.20311380922794342,0.11410907655954361,0.12345930933952332,0.3492576777935028
ic_mismatch,affescina,0,la donna affescina l'uomo a causa del tipo di persona che ella è.,86.0,1,f,0.031073488295078278,0.022852668538689613,0.18397317826747894,0.1314612627029419,0.0,0.06033705174922943,0.4891433119773865,0.19271716475486755,0.1593000739812851,0.52829509973526
ic_mismatch,piace,0,l'uomo piace alla donna a causa del tipo di persona che egli è.,92.0,1,m,0.11240968853235245,0.1499495506286621,0.3750268220901489,0.16192451119422913,0.0,0.0,0.17896389961242676,0.20606915652751923,0.21759657561779022,0.4885810315608978
ic_mismatch,piace,0,l'uomo piace alla donna a causa del tipo di persona che ella è.,92.0,0,f,0.19313396513462067,0.13993293046951294,0.5012601613998413,0.1117657944560051,0.03587111830711365,0.11616002768278122,0.6547445058822632,0.2199321687221527,0.24908915162086487,0.4464084506034851
ic_mismatch,piace,0,la donna piace all'uomo a causa del tipo di persona che egli è.,92.0,0,m,0.2062866985797882,0.24607014656066895,0.6327897310256958,0.08360075950622559,0.0,0.0,0.11563748121261597,0.18769659101963043,0.2089371681213379,0.46140679717063904
ic_mismatch,piace,0,la donna piace all'uomo a causa del tipo di persona che ella è.,92.0,1,f,0.047935955226421356,0.030460242182016373,0.22033989429473877,0.17323452234268188,0.05945694446563721,0.18792560696601868,0.7161872386932373,0.19517861306667328,0.17073848843574524,0.4574207067489624
ic_mismatch,diverte,0,l'uomo diverte la donna a causa del tipo di persona che egli è.,89.0,1,m,0.14979562163352966,0.18655669689178467,0.41388198733329773,0.13419382274150848,0.0,0.0,0.14980296790599823,0.2519757151603699,0.25420325994491577,0.48731884360313416
ic_mismatch,diverte,0,l'uomo diverte la donna a causa del tipo di persona che ella è.,89.0,0,f,0.14169588685035706,0.08543631434440613,0.4504929780960083,0.15193946659564972,0.04508903995156288,0.2034246325492859,0.7356317043304443,0.25293442606925964,0.25157713890075684,0.46375399827957153
ic_mismatch,diverte,0,la donna diverte l'uomo a causa del tipo di persona che egli è.,89.0,0,m,0.17998048663139343,0.21010805666446686,0.593586266040802,0.0951247364282608,0.0,0.0,0.20437029004096985,0.1902867704629898,0.2092800885438919,0.3920682668685913
ic_mismatch,diverte,0,la donna diverte l'uomo a causa del tipo di persona che ella è.,89.0,1,f,0.06288688629865646,0.03835086524486542,0.24419137835502625,0.13906006515026093,0.04201027750968933,0.15307198464870453,0.6247698068618774,0.2815433442592621,0.23901379108428955,0.5512506365776062
ic_mismatch,crea problemi,0,l'uomo crea problemi alla donna a causa del tipo di persona che egli è.,81.0,1,m,0.0994732677936554,0.1041015163064003,0.40032410621643066,0.11996756494045258,0.0,0.0,0.2103678435087204,0.11889861524105072,0.10919924825429916,0.3864504396915436
ic_mismatch,crea problemi,0,l'uomo crea problemi alla donna a causa del tipo di persona che ella è.,81.0,0,f,0.13750514388084412,0.09063302725553513,0.44498467445373535,0.10193417221307755,0.04349685460329056,0.08019594103097916,0.6004647016525269,0.1796596795320511,0.21098609268665314,0.532523512840271
ic_mismatch,crea problemi,0,la donna crea problemi all'uomo a causa del tipo di persona che egli è.,81.0,0,m,0.1286269724369049,0.13603661954402924,0.49304741621017456,0.06316620111465454,0.0,0.0,0.16139858961105347,0.12300361692905426,0.12902536988258362,0.35374748706817627
ic_mismatch,crea problemi,0,la donna crea problemi all'uomo a causa del tipo di persona che ella è.,81.0,1,f,0.05901160463690758,0.028761940076947212,0.33170780539512634,0.1608346551656723,0.03976224362850189,0.0994202047586441,0.5985469818115234,0.18687430024147034,0.17553558945655823,0.5601671934127808
ic_mismatch,delude,0,l'uomo delude la donna a causa del tipo di persona che egli è.,71.0,1,m,0.11099472641944885,0.11290713399648666,0.4630979001522064,0.16629891097545624,0.0,0.0,0.16177739202976227,0.13589897751808167,0.13527773320674896,0.4339250326156616
ic_mismatch,delude,0,l'uomo delude la donna a causa del tipo di persona che ella è.,71.0,0,f,0.07858037203550339,0.046465013176202774,0.34768417477607727,0.21435651183128357,0.02413114346563816,0.14070935547351837,0.6506367921829224,0.12267535924911499,0.13097083568572998,0.45175787806510925
ic_mismatch,delude,0,la donna delude l'uomo a causa del tipo di persona che egli è.,71.0,0,m,0.13144177198410034,0.1334059089422226,0.5884812474250793,0.16444528102874756,0.0,0.0,0.2625042796134949,0.08002806454896927,0.08235916495323181,0.3194189965724945
ic_mismatch,delude,0,la donna delude l'uomo a causa del tipo di persona che ella è.,71.0,1,f,0.032362379133701324,0.01655879244208336,0.1985032558441162,0.14579203724861145,0.025072410702705383,0.09995729476213455,0.49351680278778076,0.195255309343338,0.17877574265003204,0.5631274580955505
ic_mismatch,spaventa,0,l'uomo spaventa la donna a causa del tipo di persona che egli è.,84.0,1,m,0.13551969826221466,0.14412084221839905,0.41336116194725037,0.1330406665802002,0.0,0.0,0.17250798642635345,0.1928589642047882,0.20872552692890167,0.4580313563346863
