exp,item,sent,hasIC,num,isHIGH,layer,NP,sim
reading,3,The woman joked with the maids of the executive who was,0,sg,0,2,1,0.2283630682
reading,3,The woman joked with the maids of the executive who was,0,sg,0,2,2,0.232085445
reading,3,The woman joked with the maid of the executives who were,0,pl,0,1,1,0.1385156614
reading,3,The woman joked with the maid of the executives who were,0,pl,0,1,2,0.1616380064
reading,3,The woman joked with the maid of the executives who were,0,pl,0,2,1,0.261368542
reading,3,The woman joked with the maid of the executives who were,0,pl,0,2,2,0.3658487056
reading,3,The woman joked with the maids of the executive who were,0,pl,1,1,1,0.06378181047
reading,3,The woman joked with the maids of the executive who were,0,pl,1,1,2,0.01507526639
reading,3,The woman joked with the maids of the executive who were,0,pl,1,2,1,0.2283630682
reading,3,The woman joked with the maids of the executive who were,0,pl,1,2,2,0.232085445
reading,3,The woman assisted the executive of the maids who was,1,sg,1,1,1,0.006713039579
reading,3,The woman assisted the executive of the maids who was,1,sg,1,1,2,0.1456462377
reading,3,The woman assisted the executive of the maids who was,1,sg,1,2,1,0.1100440198
reading,3,The woman assisted the executive of the maids who was,1,sg,1,2,2,0.320365998
reading,3,The woman assisted the executives of the maid who was,1,sg,0,1,1,0.08104378482
reading,3,The woman assisted the executives of the maid who was,1,sg,0,1,2,0.07874233516
reading,3,The woman assisted the executives of the maid who was,1,sg,0,2,1,0.2107286853
reading,3,The woman assisted the executives of the maid who was,1,sg,0,2,2,0.2787197492
reading,3,The woman assisted the executive of the maids who were,1,pl,0,1,1,0.006713039579
reading,3,The woman assisted the executive of the maids who were,1,pl,0,1,2,0.1456462377
reading,3,The woman assisted the executive of the maids who were,1,pl,0,2,1,0.1100440198
reading,3,The woman assisted the executive of the maids who were,1,pl,0,2,2,0.320365998
reading,3,The woman assisted the executives of the maid who were,1,pl,1,1,1,0.08104378482
reading,3,The woman assisted the executives of the maid who were,1,pl,1,1,2,0.07874233516
reading,3,The woman assisted the executives of the maid who were,1,pl,1,2,1,0.2107286853
reading,3,The woman assisted the executives of the maid who were,1,pl,1,2,2,0.2787197492
reading,3,The woman joked with the executive of the maids who was,0,sg,1,1,1,0.1549592679
reading,3,The woman joked with the executive of the maids who was,0,sg,1,1,2,0.1452782913
reading,3,The woman joked with the executive of the maids who was,0,sg,1,2,1,0.2610269646
reading,3,The woman joked with the executive of the maids who was,0,sg,1,2,2,0.3659187547
reading,3,The woman joked with the executives of the maid who was,0,sg,0,1,1,0.08036539211
reading,3,The woman joked with the executives of the maid who was,0,sg,0,1,2,0.07939491196
reading,3,The woman joked with the executives of the maid who was,0,sg,0,2,1,0.1945999837
reading,3,The woman joked with the executives of the maid who was,0,sg,0,2,2,0.3514253002
reading,3,The woman joked with the executive of the maids who were,0,pl,0,1,1,0.1549592679
reading,3,The woman joked with the executive of the maids who were,0,pl,0,1,2,0.1452782913
reading,3,The woman joked with the executive of the maids who were,0,pl,0,2,1,0.2610269646
reading,3,The woman joked with the executive of the maids who were,0,pl,0,2,2,0.3659187547
reading,3,The woman joked with the executives of the maid who were,0,pl,1,1,1,0.08036539211
reading,3,The woman joked with the executives of the maid who were,0,pl,1,1,2,0.07939491196
reading,3,The woman joked with the executives of the maid who were,0,pl,1,2,1,0.1945999837
reading,3,The woman joked with the executives of the maid who were,0,pl,1,2,2,0.3514253002
reading,4,The man trusted the captain of the sailors who was,1,sg,1,1,1,0.05286348472
reading,4,The man trusted the captain of the sailors who was,1,sg,1,1,2,0.1735347682
reading,4,The man trusted the captain of the sailors who was,1,sg,1,2,1,0.2363449739
reading,4,The man trusted the captain of the sailors who was,1,sg,1,2,2,0.3651920751
reading,4,The man trusted the captains of the sailor who was,1,sg,0,1,1,0.05823233432
reading,4,The man trusted the captains of the sailor who was,1,sg,0,1,2,0.115801072
reading,4,The man trusted the captains of the sailor who was,1,sg,0,2,1,0.247287579
reading,4,The man trusted the captains of the sailor who was,1,sg,0,2,2,0.3599809916
reading,4,The man trusted the captain of the sailors who were,1,pl,0,1,1,0.05286348472
reading,4,The man trusted the captain of the sailors who were,1,pl,0,1,2,0.1735347682
reading,4,The man trusted the captain of the sailors who were,1,pl,0,2,1,0.2363449739
reading,4,The man trusted the captain of the sailors who were,1,pl,0,2,2,0.3651920751
reading,4,The man trusted the captains of the sailor who were,1,pl,1,1,1,0.05823233432
reading,4,The man trusted the captains of the sailor who were,1,pl,1,1,2,0.115801072
reading,4,The man trusted the captains of the sailor who were,1,pl,1,2,1,0.247287579
reading,4,The man trusted the captains of the sailor who were,1,pl,1,2,2,0.3599809916
reading,4,The man stood near the captain of the sailors who was,0,sg,1,1,1,0.1409075456
reading,4,The man stood near the captain of the sailors who was,0,sg,1,1,2,0.1750524706
reading,4,The man stood near the captain of the sailors who was,0,sg,1,2,1,0.2908315169
reading,4,The man stood near the captain of the sailors who was,0,sg,1,2,2,0.3740466577
reading,4,The man stood near the captains of the sailor who was,0,sg,0,1,1,0.05867013449
reading,4,The man stood near the captains of the sailor who was,0,sg,0,1,2,0.1158827915
reading,4,The man stood near the captains of the sailor who was,0,sg,0,2,1,0.218707473
reading,4,The man stood near the captains of the sailor who was,0,sg,0,2,2,0.3655667463
reading,4,The man stood near the captain of the sailors who were,0,pl,0,1,1,0.1409075456
reading,4,The man stood near the captain of the sailors who were,0,pl,0,1,2,0.1750524706
reading,4,The man stood near the captain of the sailors who were,0,pl,0,2,1,0.2908315169
reading,4,The man stood near the captain of the sailors who were,0,pl,0,2,2,0.3740466577
reading,4,The man stood near the captains of the sailor who were,0,pl,1,1,1,0.05867013449
reading,4,The man stood near the captains of the sailor who were,0,pl,1,1,2,0.1158827915
reading,4,The man stood near the captains of the sailor who were,0,pl,1,2,1,0.218707473
reading,4,The man stood near the captains of the sailor who were,0,pl,1,2,2,0.3655667463
reading,4,The man trusted the sailor of the captains who was,1,sg,1,1,1,0.08883121537
reading,4,The man trusted the sailor of the captains who was,1,sg,1,1,2,0.1425926698
reading,4,The man trusted the sailor of the captains who was,1,sg,1,2,1,0.2870264632
reading,4,The man trusted the sailor of the captains who was,1,sg,1,2,2,0.3173833698
reading,4,The man trusted the sailors of the captain who was,1,sg,0,1,1,0.09617462486
reading,4,The man trusted the sailors of the captain who was,1,sg,0,1,2,0.07330123334
reading,4,The man trusted the sailors of the captain who was,1,sg,0,2,1,0.3170299207
reading,4,The man trusted the sailors of the captain who was,1,sg,0,2,2,0.3190926055
reading,4,The man trusted the sailor of the captains who were,1,pl,0,1,1,0.08883121537
reading,4,The man trusted the sailor of the captains who were,1,pl,0,1,2,0.1425926698
reading,4,The man trusted the sailor of the captains who were,1,pl,0,2,1,0.2870264632
reading,4,The man trusted the sailor of the captains who were,1,pl,0,2,2,0.3173833698
reading,4,The man trusted the sailors of the captain who were,1,pl,1,1,1,0.09617462486
reading,4,The man trusted the sailors of the captain who were,1,pl,1,1,2,0.07330123334
reading,4,The man trusted the sailors of the captain who were,1,pl,1,2,1,0.3170299207
reading,4,The man trusted the sailors of the captain who were,1,pl,1,2,2,0.3190926055
reading,4,The man stood near the sailor of the captains who was,0,sg,1,1,1,0.1774278134
reading,4,The man stood near the sailor of the captains who was,0,sg,1,1,2,0.1426566515
reading,4,The man stood near the sailor of the captains who was,0,sg,1,2,1,0.3473944308
reading,4,The man stood near the sailor of the captains who was,0,sg,1,2,2,0.3227221918
reading,4,The man stood near the sailors of the captain who was,0,sg,0,1,1,0.09620301765
reading,4,The man stood near the sailors of the captain who was,0,sg,0,1,2,0.07279735853
reading,4,The man stood near the sailors of the captain who was,0,sg,0,2,1,0.2906195295
reading,4,The man stood near the sailors of the captain who was,0,sg,0,2,2,0.3210558533
reading,4,The man stood near the sailor of the captains who were,0,pl,0,1,1,0.1774278134
reading,4,The man stood near the sailor of the captains who were,0,pl,0,1,2,0.1426566515
reading,4,The man stood near the sailor of the captains who were,0,pl,0,2,1,0.3473944308
reading,4,The man stood near the sailor of the captains who were,0,pl,0,2,2,0.3227221918
reading,4,The man stood near the sailors of the captain who were,0,pl,1,1,1,0.09620301765
reading,4,The man stood near the sailors of the captain who were,0,pl,1,1,2,0.07279735853
reading,4,The man stood near the sailors of the captain who were,0,pl,1,2,1,0.2906195295
reading,4,The man stood near the sailors of the captain who were,0,pl,1,2,2,0.3210558533
reading,6,The man comforted the leader of the activists who was,1,sg,1,1,1,0.03647041135
reading,6,The man comforted the leader of the activists who was,1,sg,1,1,2,0.169608708
reading,6,The man comforted the leader of the activists who was,1,sg,1,2,1,0.2241950382
reading,6,The man comforted the leader of the activists who was,1,sg,1,2,2,0.3363985611
reading,6,The man comforted the leaders of the activist who was,1,sg,0,1,1,0.05499214861
reading,6,The man comforted the leaders of the activist who was,1,sg,0,1,2,0.05043627779
reading,6,The man comforted the leaders of the activist who was,1,sg,0,2,1,0.2603993449
reading,6,The man comforted the leaders of the activist who was,1,sg,0,2,2,0.2457444198
reading,6,The man comforted the leader of the activists who were,1,pl,0,1,1,0.03647041135
reading,6,The man comforted the leader of the activists who were,1,pl,0,1,2,0.169608708
reading,6,The man comforted the leader of the activists who were,1,pl,0,2,1,0.2241950382
reading,6,The man comforted the leader of the activists who were,1,pl,0,2,2,0.3363985611
reading,6,The man comforted the leaders of the activist who were,1,pl,1,1,1,0.05499214861
reading,6,The man comforted the leaders of the activist who were,1,pl,1,1,2,0.05043627779
reading,6,The man comforted the leaders of the activist who were,1,pl,1,2,1,0.2603993449
reading,6,The man comforted the leaders of the activist who were,1,pl,1,2,2,0.2457444198
reading,6,The man greeted the leader of the activists who was,0,sg,1,1,1,0.03821520029
reading,6,The man greeted the leader of the activists who was,0,sg,1,1,2,0.1696305044
reading,6,The man greeted the leader of the activists who was,0,sg,1,2,1,0.2259246903
reading,6,The man greeted the leader of the activists who was,0,sg,1,2,2,0.3405616185
reading,6,The man greeted the leaders of the activist who was,0,sg,0,1,1,0.0540717426
reading,6,The man greeted the leaders of the activist who was,0,sg,0,1,2,0.05018324065
reading,6,The man greeted the leaders of the activist who was,0,sg,0,2,1,0.2665569747
reading,6,The man greeted the leaders of the activist who was,0,sg,0,2,2,0.2542122104
reading,6,The man greeted the leader of the activists who were,0,pl,0,1,1,0.03821520029
reading,6,The man greeted the leader of the activists who were,0,pl,0,1,2,0.1696305044
reading,6,The man greeted the leader of the activists who were,0,pl,0,2,1,0.2259246903
reading,6,The man greeted the leader of the activists who were,0,pl,0,2,2,0.3405616185
reading,6,The man greeted the leaders of the activist who were,0,pl,1,1,1,0.0540717426
reading,6,The man greeted the leaders of the activist who were,0,pl,1,1,2,0.05018324065
reading,6,The man greeted the leaders of the activist who were,0,pl,1,2,1,0.2665569747
reading,6,The man greeted the leaders of the activist who were,0,pl,1,2,2,0.2542122104
reading,6,The man comforted the activist of the leaders who was,1,sg,1,1,1,0.03297093475
reading,6,The man comforted the activist of the leaders who was,1,sg,1,1,2,0.1333376037
reading,6,The man comforted the activist of the leaders who was,1,sg,1,2,1,0.1874209458
reading,6,The man comforted the activist of the leaders who was,1,sg,1,2,2,0.331997129
reading,6,The man comforted the activists of the leader who was,1,sg,0,1,1,0.08350572403
reading,6,The man comforted the activists of the leader who was,1,sg,0,1,2,0.04741376335
reading,6,The man comforted the activists of the leader who was,1,sg,0,2,1,0.275613897
reading,6,The man comforted the activists of the leader who was,1,sg,0,2,2,0.3053434551
reading,6,The man comforted the activist of the leaders who were,1,pl,0,1,1,0.03297093475
reading,6,The man comforted the activist of the leaders who were,1,pl,0,1,2,0.1333376037
reading,6,The man comforted the activist of the leaders who were,1,pl,0,2,1,0.1874209458
reading,6,The man comforted the activist of the leaders who were,1,pl,0,2,2,0.331997129
reading,6,The man comforted the activists of the leader who were,1,pl,1,1,1,0.08350572403
reading,6,The man comforted the activists of the leader who were,1,pl,1,1,2,0.04741376335
reading,6,The man comforted the activists of the leader who were,1,pl,1,2,1,0.275613897
reading,6,The man comforted the activists of the leader who were,1,pl,1,2,2,0.3053434551
reading,6,The man greeted the activist of the leaders who was,0,sg,1,1,1,0.03440781908
reading,6,The man greeted the activist of the leaders who was,0,sg,1,1,2,0.13349362
reading,6,The man greeted the activist of the leaders who was,0,sg,1,2,1,0.1914290556
reading,6,The man greeted the activist of the leaders who was,0,sg,1,2,2,0.3395794151
reading,6,The man greeted the activists of the leader who was,0,sg,0,1,1,0.08620224727
reading,6,The man greeted the activists of the leader who was,0,sg,0,1,2,0.0497608455
reading,6,The man greeted the activists of the leader who was,0,sg,0,2,1,0.2775825044
reading,6,The man greeted the activists of the leader who was,0,sg,0,2,2,0.3084468629
reading,6,The man greeted the activist of the leaders who were,0,pl,0,1,1,0.03440781908
reading,6,The man greeted the activist of the leaders who were,0,pl,0,1,2,0.13349362
reading,6,The man greeted the activist of the leaders who were,0,pl,0,2,1,0.1914290556
reading,6,The man greeted the activist of the leaders who were,0,pl,0,2,2,0.3395794151
reading,6,The man greeted the activists of the leader who were,0,pl,1,1,1,0.08620224727
reading,6,The man greeted the activists of the leader who were,0,pl,1,1,2,0.0497608455
reading,6,The man greeted the activists of the leader who were,0,pl,1,2,1,0.2775825044
reading,6,The man greeted the activists of the leader who were,0,pl,1,2,2,0.3084468629
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,1,1,0.03443999852
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,1,2,0.1498875985
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,2,1,0.2015917974
reading,8,The man valued the daughter of the shopkeepers who was,1,sg,1,2,2,0.378103797
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,1,1,0.01990869208
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,1,2,0.111373269
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,2,1,0.2698311248
reading,8,The man valued the daughters of the shopkeeper who was,1,sg,0,2,2,0.3934065332
reading,8,The man valued the daughter of the shopkeepers who were,1,pl,0,1,1,0.03443999852
reading,8,The man valued the daughter of the shopkeepers who were,1,pl,0,1,2,0.1498875985
reading,8,The man valued the daughter of the shopkeepers who were,1,pl,0,2,1,0.2015917974
reading,8,The man valued the daughter of the shopkeepers who were,1,pl,0,2,2,0.378103797
reading,8,The man valued the daughters of the shopkeeper who were,1,pl,1,1,1,0.01990869208
reading,8,The man valued the daughters of the shopkeeper who were,1,pl,1,1,2,0.111373269
reading,8,The man valued the daughters of the shopkeeper who were,1,pl,1,2,1,0.2698311248
reading,8,The man valued the daughters of the shopkeeper who were,1,pl,1,2,2,0.3934065332
reading,8,The man recognized the daughter of the shopkeepers who was,0,sg,1,1,1,0.03437183075
reading,8,The man recognized the daughter of the shopkeepers who was,0,sg,1,1,2,0.1496197838
reading,8,The man recognized the daughter of the shopkeepers who was,0,sg,1,2,1,0.1721962841
reading,8,The man recognized the daughter of the shopkeepers who was,0,sg,1,2,2,0.3458735996
reading,8,The man recognized the daughters of the shopkeeper who was,0,sg,0,1,1,0.02014399583
reading,8,The man recognized the daughters of the shopkeeper who was,0,sg,0,1,2,0.1109746845
reading,8,The man recognized the daughters of the shopkeeper who was,0,sg,0,2,1,0.2404610733
reading,8,The man recognized the daughters of the shopkeeper who was,0,sg,0,2,2,0.3643988595
reading,8,The man recognized the daughter of the shopkeepers who were,0,pl,0,1,1,0.03437183075
reading,8,The man recognized the daughter of the shopkeepers who were,0,pl,0,1,2,0.1496197838
reading,8,The man recognized the daughter of the shopkeepers who were,0,pl,0,2,1,0.1721962841
reading,8,The man recognized the daughter of the shopkeepers who were,0,pl,0,2,2,0.3458735996
reading,8,The man recognized the daughters of the shopkeeper who were,0,pl,1,1,1,0.02014399583
reading,8,The man recognized the daughters of the shopkeeper who were,0,pl,1,1,2,0.1109746845
reading,8,The man recognized the daughters of the shopkeeper who were,0,pl,1,2,1,0.2404610733
reading,8,The man recognized the daughters of the shopkeeper who were,0,pl,1,2,2,0.3643988595
reading,8,The man valued the shopkeeper of the daughters who was,1,sg,1,1,1,0.08983490644
reading,8,The man valued the shopkeeper of the daughters who was,1,sg,1,1,2,0.1023272525
reading,8,The man valued the shopkeeper of the daughters who was,1,sg,1,2,1,0.3008573136
reading,8,The man valued the shopkeeper of the daughters who was,1,sg,1,2,2,0.3609682753
reading,8,The man valued the shopkeepers of the daughter who was,1,sg,0,1,1,0.07151149565
reading,8,The man valued the shopkeepers of the daughter who was,1,sg,0,1,2,0.0616682674
reading,8,The man valued the shopkeepers of the daughter who was,1,sg,0,2,1,0.3297153276
reading,8,The man valued the shopkeepers of the daughter who was,1,sg,0,2,2,0.3310079803
reading,8,The man valued the shopkeeper of the daughters who were,1,pl,0,1,1,0.08983490644
reading,8,The man valued the shopkeeper of the daughters who were,1,pl,0,1,2,0.1023272525
reading,8,The man valued the shopkeeper of the daughters who were,1,pl,0,2,1,0.3008573136
reading,8,The man valued the shopkeeper of the daughters who were,1,pl,0,2,2,0.3609682753
reading,8,The man valued the shopkeepers of the daughter who were,1,pl,1,1,1,0.07151149565
reading,8,The man valued the shopkeepers of the daughter who were,1,pl,1,1,2,0.0616682674
reading,8,The man valued the shopkeepers of the daughter who were,1,pl,1,2,1,0.3297153276
reading,8,The man valued the shopkeepers of the daughter who were,1,pl,1,2,2,0.3310079803
reading,8,The man recognized the shopkeeper of the daughters who was,0,sg,1,1,1,0.08925077732
reading,8,The man recognized the shopkeeper of the daughters who was,0,sg,1,1,2,0.1024849669
reading,8,The man recognized the shopkeeper of the daughters who was,0,sg,1,2,1,0.2749360643
reading,8,The man recognized the shopkeeper of the daughters who was,0,sg,1,2,2,0.3358457276
reading,8,The man recognized the shopkeepers of the daughter who was,0,sg,0,1,1,0.07180069064
reading,8,The man recognized the shopkeepers of the daughter who was,0,sg,0,1,2,0.06187040777
reading,8,The man recognized the shopkeepers of the daughter who was,0,sg,0,2,1,0.290093854
reading,8,The man recognized the shopkeepers of the daughter who was,0,sg,0,2,2,0.3022049885
reading,8,The man recognized the shopkeeper of the daughters who were,0,pl,0,1,1,0.08925077732
reading,8,The man recognized the shopkeeper of the daughters who were,0,pl,0,1,2,0.1024849669
reading,8,The man recognized the shopkeeper of the daughters who were,0,pl,0,2,1,0.2749360643
reading,8,The man recognized the shopkeeper of the daughters who were,0,pl,0,2,2,0.3358457276
reading,8,The man recognized the shopkeepers of the daughter who were,0,pl,1,1,1,0.07180069064
reading,8,The man recognized the shopkeepers of the daughter who were,0,pl,1,1,2,0.06187040777
reading,8,The man recognized the shopkeepers of the daughter who were,0,pl,1,2,1,0.290093854
reading,8,The man recognized the shopkeepers of the daughter who were,0,pl,1,2,2,0.3022049885
reading,10,The man noticed the representative of the employees who was,1,sg,1,1,1,0.03140622344
reading,10,The man noticed the representative of the employees who was,1,sg,1,1,2,0.1566170799
reading,10,The man noticed the representative of the employees who was,1,sg,1,2,1,0.1860099275
reading,10,The man noticed the representative of the employees who was,1,sg,1,2,2,0.3766027892
reading,10,The man noticed the representatives of the employee who was,1,sg,0,1,1,0.04461549935
reading,10,The man noticed the representatives of the employee who was,1,sg,0,1,2,0.09493567132
reading,10,The man noticed the representatives of the employee who was,1,sg,0,2,1,0.279496298
reading,10,The man noticed the representatives of the employee who was,1,sg,0,2,2,0.3584391621
reading,10,The man noticed the representative of the employees who were,1,pl,0,1,1,0.03140622344
reading,10,The man noticed the representative of the employees who were,1,pl,0,1,2,0.1566170799
reading,10,The man noticed the representative of the employees who were,1,pl,0,2,1,0.1860099275
reading,10,The man noticed the representative of the employees who were,1,pl,0,2,2,0.3766027892
reading,10,The man noticed the representatives of the employee who were,1,pl,1,1,1,0.04461549935
reading,10,The man noticed the representatives of the employee who were,1,pl,1,1,2,0.09493567132
reading,10,The man noticed the representatives of the employee who were,1,pl,1,2,1,0.279496298
reading,10,The man noticed the representatives of the employee who were,1,pl,1,2,2,0.3584391621
reading,10,The man resembled the representative of the employees who was,0,sg,1,1,1,0.02766276095
reading,10,The man resembled the representative of the employees who was,0,sg,1,1,2,0.155836635
reading,10,The man resembled the representative of the employees who was,0,sg,1,2,1,0.155193117
reading,10,The man resembled the representative of the employees who was,0,sg,1,2,2,0.3389501278
reading,10,The man resembled the representatives of the employee who was,0,sg,0,1,1,0.0411112563
reading,10,The man resembled the representatives of the employee who was,0,sg,0,1,2,0.09301780628
reading,10,The man resembled the representatives of the employee who was,0,sg,0,2,1,0.2299415222
reading,10,The man resembled the representatives of the employee who was,0,sg,0,2,2,0.3087608696
reading,10,The man resembled the representative of the employees who were,0,pl,0,1,1,0.02766276095
reading,10,The man resembled the representative of the employees who were,0,pl,0,1,2,0.155836635
reading,10,The man resembled the representative of the employees who were,0,pl,0,2,1,0.155193117
reading,10,The man resembled the representative of the employees who were,0,pl,0,2,2,0.3389501278
