exp,verb,item,sent,bias,isHigh ,gender,score
ic_mismatch,lichtte,1,De jongen lichtte het meisje op omdat hij de vorige keer een flinke som geld door haar was misgelopen.,87,1,m,0.4824491143
ic_mismatch,lichtte,1,Het meisje lichtte de jongen op omdat hij de vorige keer een flinke som geld van haar had gestolen.,87,0,m,0.9389337897
ic_mismatch,loog tegen,1,De jongen loog tegen het meisje omdat hij de werkelijke reden achter hun problemen te pijnlijk voor haar vond.,78,1,m,0.9127812982
ic_mismatch,loog tegen,1,Het meisje loog tegen de jongen omdat hij de werkelijke reden achter hun problemen te pijnlijk zou vinden.,78,0,m,0.1885699481
ic_mismatch,verbaasde,1,De jongen verbaasde het meisje omdat hij zo een negatieve reactie had gegeven.,82,1,m,0.3440134227
ic_mismatch,verbaasde,1,Het meisje verbaasde de jongen omdat hij zo een negatieve reactie had gehoord.,82,0,m,0.3968865871
ic_mismatch,smeekte,1,De jongen smeekte het meisje omdat hij ondanks de vele problemen toch veel van haar hield.,83,1,m,0.9050135016
ic_mismatch,smeekte,1,Het meisje smeekte de jongen omdat hij ondanks de vele problemen toch haar grote liefde was.,83,0,m,0.8900271058
ic_mismatch,teleurstellen,1,De jongen stelde het meisje teleur omdat hij toch wel wat meer inzet had kunnen tonen.,96,1,m,0.2655621171
ic_mismatch,teleurstellen,1,Het meisje stelde de jongen teleur omdat hij toch wel wat meer inzet had willen zien.,96,0,m,0.4164418578
ic_mismatch,misleidde,1,De jongen misleidde het meisje omdat hij anders de potentiële nieuwe opdrachtgever zou kwijtraken.,78,1,m,0.6144793034
ic_mismatch,misleidde,1,Het meisje misleidde de jongen omdat hij anders de potentiële nieuwe opdrachtgever zou wegkapen.,78,0,m,0.5255417824
ic_mismatch,hinderde,1,De jongen hinderde het meisje omdat hij voor zijn ochtendritueel alle ruimte gebruikte.,91,1,m,0.5729361176
ic_mismatch,hinderde,1,Het meisje hinderde de jongen omdat hij voor zijn ochtendritueel alle ruimte nodig had.,91,0,m,0.5220285058
ic_mismatch,fascineerde,1,De jongen fascineerde het meisje omdat hij een persoon met een sterk karakter bleek te zijn.,100,1,m,0.5625270605
ic_mismatch,fascineerde,1,Het meisje fascineerde de jongen omdat hij een persoon met een sterk karakter altijd interessant vond.,100,0,m,0.2545784414
ic_mismatch,respecteerde,1,De jongen respecteerde het meisje omdat hij zowel theoretische als praktische vaardigheden in ruime mate bezat.,5,1,m,0.09136040509
ic_mismatch,respecteerde,1,Het meisje respecteerde de jongen omdat hij zowel theoretische als praktische vaardigheden in een persoon waardeerde.,5,0,m,0.4005604088
ic_mismatch,bedankte,1,De jongen bedankte het meisje omdat hij de afgelopen weken bij de verhuizing zeer vaak onmisbaar was gebleken.,18,1,m,0.2496131808
ic_mismatch,bedankte,1,Het meisje bedankte de jongen omdat hij de afgelopen weken bij de verhuizing haar hulp zeer gewaardeerd had.,18,0,m,0.5070075989
ic_mismatch,verafschuwde,1,De jongen verafschuwde het meisje omdat hij werkelijk altijd domme en botte opmerkingen tegen haar maakte.,14,1,m,0.6141396165
ic_mismatch,verafschuwde,1,Het meisje verafschuwde de jongen omdat hij werkelijk altijd domme en botte opmerkingen ruzie van haar hoorde.,14,0,m,0.5503870249
ic_mismatch,hield van,1,De jongen hield van het meisje omdat hij altijd zichzelf en ontzettend vrolijk was in haar aanwezigheid.,14,1,m,0.5209235549
ic_mismatch,hield van,1,Het meisje hield van de jongen omdat hij altijd zichzelf en ontzettend vrolijk bij haar kon zijn.,14,0,m,0.9510688782
ic_mismatch,troostte,1,De jongen troostte het meisje omdat hij na het horen van de uitslag toch wel erg teleurgesteld had gereageerd.,9,1,m,0.218934983
ic_mismatch,troostte,1,Het meisje troostte de jongen omdat hij na het horen van de uitslag zag hoe moeilijk ze het had.,9,0,m,0.09737427533
ic_mismatch,strafte,1,De jongen strafte het meisje omdat hij deze week een zeer vervelende schooljongen was.,5,1,m,0.2629138231
ic_mismatch,strafte,1,Het meisje strafte de jongen omdat hij deze week een zeer vervelende schoolmeester was.,5,0,m,0.9427664876
ic_mismatch,bekritiseerde,1,De jongen bekritiseerde het meisje omdat hij de hele tijd alle moeilijke beslissingen aan haar over liet.,0,1,m,0.626726687
ic_mismatch,bekritiseerde,1,Het meisje bekritiseerde de jongen omdat hij de hele tijd alle moeilijke beslissingen helemaal alleen moest nemen.,0,0,m,0.9243042469
ic_mismatch,feliciteerde,1,De jongen feliciteerde het meisje omdat hij na zo’n goed gespeelde finale een schouderklopje zeker wel verdiende.,5,1,m,0.05686728284
ic_mismatch,feliciteerde,1,Het meisje feliciteerde de jongen omdat hij na zo’n goed gespeelde finale een schouderklopje wel terecht vond.,5,0,m,0.2500658631
ic_mismatch,minachtte,1,De jongen minachtte het meisje omdat hij na al die jaren les nog steeds geen vooruitgang boekte.,0,1,m,0.1666189879
ic_mismatch,minachtte,1,Het meisje minachtte de jongen omdat hij na al die jaren les nog steeds geen vooruitgang zag.,0,0,m,0.2756404579
ic_mismatch,benijdde,1,De jongen benijdde het meisje omdat hij de zo fel begeerde mountainbike wel had gekregen.,0,1,m,0.2103934735
ic_mismatch,benijdde,1,Het meisje benijdde de jongen omdat hij de zo fel begeerde mountainbike niet had gekregen.,0,0,m,0.5826665759
ic_mismatch,prees,1,De jongen prees het meisje omdat hij weer een zeer goede prestatie voor de camera had neergezet.,4,1,m,0.02518249489
ic_mismatch,prees,1,Het meisje prees de jongen omdat hij weer een zeer goede prestatie van haar had gezien.,4,0,m,0.8982175589
ic_mismatch,complimenteerde,1,De jongen complimenteerde het meisje omdat hij alles zo efficient en snel geregeld had.,4,1,m,0.2920154929
ic_mismatch,complimenteerde,1,Het meisje complimenteerde de jongen omdat hij alles zo efficiënt en snel geregeld vond.,4,0,m,0.3380631208
ic_mismatch,stelde verantwoordelijk,1,De jongen stelde het meisje verantwoordelijk omdat hij het financieel beleid van begin af aan had tegengewerkt.,9,1,m,0.3756599724
ic_mismatch,stelde verantwoordelijk,1,Het meisje stelde de jongen verantwoordelijk omdat hij het financieel beleid van begin af aan had afgekeurd.,9,0,m,0.6096929312
ic_mismatch,haatte,1,De jongen haatte het meisje omdat hij zo veel achterbakse en vuile streken had uitgehaald.,4,1,m,0.09752142429
ic_mismatch,haatte,1,Het meisje haatte de jongen omdat hij zo veel achterbakse en vuile streken had moeten incasseren.,4,0,m,0.703802228
ic_mismatch,ontsloeg,1,De jongen ontsloeg het meisje omdat hij nu eenmaal niet genoeg vertrouwen van de leiding had.,4,1,m,0.2564361095
ic_mismatch,ontsloeg,1,Het meisje ontsloeg de jongen omdat hij nu eenmaal niet genoeg vertrouwen in haar capaciteiten had.,4,0,m,0.237441048
ic_mismatch,bewonderde,1,De jongen bewonderde het meisje omdat hij een groot talent voor beeldhouwen had laten zien.,0,1,m,0.03122675046
ic_mismatch,bewonderde,1,Het meisje bewonderde de jongen omdat hij een groot talent voor beeldhouwen in haar had herkend.,0,0,m,0.815805614
ic_mismatch,klaagde,1,De jongen klaagde het meisje aan omdat hij een grote som geld van het bedrijf verduisterd bleek te hebben.,9,1,m,0.4114563763
ic_mismatch,klaagde,1,Het meisje klaagde de jongen aan omdat hij een grote som geld van het bedrijf tegoed bleek te hebben.,9,0,m,0.8358139992
ic_mismatch,vreesde,1,De jongen vreesde het meisje omdat hij door vele jaren van ervaring meer kans had.,0,1,m,0.08730386943
ic_mismatch,vreesde,1,Het meisje vreesde de jongen omdat hij door vele jaren van ervaring haar klasse zag.,0,0,m,0.1410381496
ic_mismatch,aanbad,1,De jongen aanbad het meisje omdat hij als een echte Griekse god zo vaak al haar wensen had vervuld.,14,1,m,0.4231029749
ic_mismatch,aanbad,1,Het meisje aanbad de jongen omdat hij als een echte Griekse god zo vaak viel voor de dochters van Zeus.,14,0,m,0.9231779575
ic_mismatch,waardeerde,1,De jongen waardeerde het meisje omdat hij als wetenschapper altijd goede feedback aan haar gaf.,0,1,m,0.8115884066
ic_mismatch,waardeerde,1,Het meisje waardeerde de jongen omdat hij als wetenschapper altijd goede feedback van haar kreeg.,0,0,m,0.8648908138
ic_mismatch,verveelde,2,De vader verveelde de moeder omdat hij al vanaf het begin van de dag ontzettend liep te zeuren.,95,1,m,0.1609320045
ic_mismatch,verveelde,2,De moeder verveelde de vader omdat hij al vanaf het begin van e dag eigenlijk geen zin had.,95,0,m,0.2130131125
ic_mismatch,excuses aan,2,De vader bood zijn excuses aan de moeder aan omdat hij volgens de getuigen van het ongeluk alle schuld had.,100,1,m,0.5166338086
ic_mismatch,excuses aan,2,De moeder bood zijn excuses aan de vader aan omdat hij volgens de getuigen van het ongeluk geen schuld had.,100,0,m,0.397562623
ic_mismatch,belde,2,De vader belde de moeder omdat hij nu toch eindelijk wel eens duidelijkheid wilde hebben.,82,1,m,0.2956058979
ic_mismatch,belde,2,De moeder belde de vader Chantal belde Niels omdat hij nu toch eindelijk wel eens duidelijkheid mocht geven.,82,0,m,0.3073943555
ic_mismatch,ergerde,2,De vader ergerde de moeder omdat hij bij elk plantje of beestje zo lang bleef kijken.,82,1,m,0.3712268174
ic_mismatch,ergerde,2,De moeder ergerde de vader omdat hij bij elk plantje of beestje op haar moest wachten.,82,0,m,0.8220970035
ic_mismatch,kwelde,2,De vader kwelde de moeder omdat hij na de vele avontuurtjes nog steeds met andere vrouwen sliep.,86,1,m,0.346447736
ic_mismatch,kwelde,2,De moeder kwelde de vader omdat hij na de vele avontuurtjes nog steeds door haar bedrogen werd.,86,0,m,0.6718646884
ic_mismatch,stoorde,2,De vader stoorde de moeder omdat hij tijdens het leren de hele tijd zeer irritant kuchte.,86,1,m,0.1283429414
ic_mismatch,stoorde,2,De moeder stoorde de vader omdat hij tijdens het leren de hele tijd haar gekuch hoorde.,86,0,m,0.4243210852
ic_mismatch,verontrustte,2,De vader verontrustte de moeder omdat hij niet eerder zulke discriminerende opmerkingen had gemaakt.,82,1,m,0.3713746071
ic_mismatch,verontrustte,2,De moeder verontrustte de vader omdat hij niet eerder zulke discriminerende opmerkingen had gehoord.,82,0,m,0.2694697976
ic_mismatch,won van,2,De vader won van de moeder omdat hij na enkele tientallen potjes schaak haar spel goed kende.,82,1,m,0.1685022861
ic_mismatch,won van,2,De moeder won van de vader omdat hij na enkele tientallen potjes schaak haar niet kon verassen.,82,0,m,0.372287631
ic_mismatch,inspireerde,2,De vader inspireerde de moeder omdat hij bij het zien van onrecht altijd direct actie wilde ondernemen.,77,1,m,0.3998514414
ic_mismatch,inspireerde,2,De moeder inspireerde de vader omdat hij bij het zien van onrecht altijd op haar kon rekenen.,77,0,m,0.8130940795
ic_mismatch,intimideerde,2,De vader intimideerde de moeder omdat hij in de meeste gevallen dan zijn zin krijgt.,77,1,m,0.365896225
ic_mismatch,intimideerde,2,De moeder intimideerde de vader omdat hij in de meeste gevallen dan toch snel toegeeft.,77,0,m,0.320655793
ic_mismatch,irriteerde,2,De vader irriteerde de moeder omdat hij op elke bespreking weer andere ideeën opperde.,78,1,m,0.2477379739
ic_mismatch,irriteerde,2,De moeder irriteerde de vader omdat hij op elke bespreking weer andere ideeën moest aanhoren.,78,0,m,0.6282527447
ic_mismatch,bekende aan,2,De vader bekende alles aan de moeder omdat hij per se de waarheid wilde vertellen.,96,1,m,0.4577505887
ic_mismatch,bekende aan,2,De moeder bekende alles aan de vader omdat hij per se de waarheid wilde horen.,96,0,m,0.1394987553
ic_mismatch,lichtte,2,De vader lichtte de moeder op omdat hij de vorige keer een flinke som geld door haar was misgelopen.,87,1,m,0.381890595
ic_mismatch,lichtte,2,De moeder lichtte de vader op omdat hij de vorige keer een flinke som geld van haar had gestolen.,87,0,m,0.7040487528
ic_mismatch,loog tegen,2,De vader loog tegen de moeder omdat hij de werkelijke reden achter hun problemen te pijnlijk voor haar vond.,78,1,m,0.8611774445
ic_mismatch,loog tegen,2,De moeder loog tegen de vader omdat hij de werkelijke reden achter hun problemen te pijnlijk zou vinden.,78,0,m,0.1242276132
ic_mismatch,verbaasde,2,De vader verbaasde de moeder omdat hij zo een negatieve reactie had gegeven.,82,1,m,0.2743078768
ic_mismatch,verbaasde,2,De moeder verbaasde de vader omdat hij zo een negatieve reactie had gehoord.,82,0,m,0.401981324
ic_mismatch,smeekte,2,De vader smeekte de moeder omdat hij ondanks de vele problemen toch veel van haar hield.,83,1,m,0.7283021212
ic_mismatch,smeekte,2,De moeder smeekte de vader omdat hij ondanks de vele problemen toch haar grote liefde was.,83,0,m,0.7315804362
ic_mismatch,teleurstellen,2,De vader stelde de moeder teleur omdat hij toch wel wat meer inzet had kunnen tonen.,96,1,m,0.1987909675
ic_mismatch,teleurstellen,2,De moeder stelde de vader teleur omdat hij toch wel wat meer inzet had willen zien.,96,0,m,0.3317570686
ic_mismatch,misleidde,2,De vader misleidde de moeder omdat hij anders de potentiële nieuwe opdrachtgever zou kwijtraken.,78,1,m,0.4050367773
ic_mismatch,misleidde,2,De moeder misleidde de vader omdat hij anders de potentiële nieuwe opdrachtgever zou wegkapen.,78,0,m,0.4093200266
ic_mismatch,hinderde,2,De vader hinderde de moeder omdat hij voor zijn ochtendritueel alle ruimte gebruikte.,91,1,m,0.5521328449
