exp,verb,item,sent,bias,isHigh ,gender,score_bert,score_bert_base,score_bert_pro,score_mbert,score_roberta,score_roberta_base,score_roberta_pro
ic_mismatch,demostró,0,la mujer demostró al hombre porque él estaba allí.,75.5,0,m,0.5804044008255005,0.2951836585998535,0.17873501777648926,0.15580378472805023,0.03698543459177017,0.11696149408817291,0.2646428942680359
ic_mismatch,demostró,0,la mujer demostró al hombre porque ella estaba allí.,75.5,1,f,0.131238654255867,0.049168989062309265,0.4845287799835205,0.04378120228648186,0.033327408134937286,0.03478982672095299,0.3318963646888733
ic_mismatch,descubrió,0,el hombre descubrió a la mujer porque él estaba allí.,35.8,1,m,0.07372568547725677,0.04254356399178505,0.012674552388489246,0.03337815776467323,0.04155445843935013,0.10519830882549286,0.17780755460262299
ic_mismatch,descubrió,0,el hombre descubrió a la mujer porque ella estaba allí.,35.8,0,f,0.5894650220870972,0.34848758578300476,0.8656163215637207,0.15887589752674103,0.08191736042499542,0.10321781784296036,0.5662175416946411
ic_mismatch,descubrió,0,la mujer descubrió al hombre porque él estaba allí.,35.8,0,m,0.2969115376472473,0.10631704330444336,0.10340677946805954,0.23700100183486938,0.03446418419480324,0.1106744036078453,0.29250186681747437
ic_mismatch,descubrió,0,la mujer descubrió al hombre porque ella estaba allí.,35.8,1,f,0.06760820746421814,0.030535701662302017,0.38942959904670715,0.02274726890027523,0.034207072108983994,0.035280339419841766,0.3173092007637024
ic_mismatch,eligió,0,el hombre eligió a la mujer porque él estaba allí.,9.4,1,m,0.09115152060985565,0.052677638828754425,0.010008597746491432,0.042599160224199295,0.030586158856749535,0.12340378016233444,0.17511332035064697
ic_mismatch,eligió,0,el hombre eligió a la mujer porque ella estaba allí.,9.4,0,f,0.5927935838699341,0.648546040058136,0.8871203064918518,0.1730148047208786,0.09270044416189194,0.12782129645347595,0.5810424089431763
ic_mismatch,eligió,0,la mujer eligió al hombre porque él estaba allí.,9.4,0,m,0.6530423164367676,0.4356032609939575,0.22888925671577454,0.2157783806324005,0.0251859650015831,0.1330411285161972,0.276608407497406
ic_mismatch,eligió,0,la mujer eligió al hombre porque ella estaba allí.,9.4,1,f,0.03938547894358635,0.040982436388731,0.21876120567321777,0.039251476526260376,0.03118058107793331,0.04599905386567116,0.34357860684394836
ic_mismatch,encontró,0,el hombre encontró a la mujer porque él estaba allí.,76.6,1,m,0.12248191237449646,0.08325911313295364,0.014148215763270855,0.03831036016345024,0.03493557870388031,0.11411283910274506,0.1636691391468048
ic_mismatch,encontró,0,el hombre encontró a la mujer porque ella estaba allí.,76.6,0,f,0.7119009494781494,0.5471011400222778,0.8799384236335754,0.16252048313617706,0.11094237118959427,0.13543404638767242,0.6268332004547119
ic_mismatch,encontró,0,la mujer encontró al hombre porque él estaba allí.,76.6,0,m,0.4949761927127838,0.191897913813591,0.11740150302648544,0.2852180302143097,0.028721164911985397,0.12642988562583923,0.24163053929805756
ic_mismatch,encontró,0,la mujer encontró al hombre porque ella estaba allí.,76.6,1,f,0.12537787854671478,0.052073072642087936,0.4066346287727356,0.01902533508837223,0.0385054387152195,0.059755489230155945,0.4171355664730072
ic_mismatch,escuchó,0,el hombre escuchó a la mujer porque él estaba allí.,33.3,1,m,0.050102341920137405,0.04851653426885605,0.011451666243374348,0.03208264335989952,0.03428439423441887,0.13838468492031097,0.20340454578399658
ic_mismatch,escuchó,0,el hombre escuchó a la mujer porque ella estaba allí.,33.3,0,f,0.8540029525756836,0.6576948165893555,0.8920710682868958,0.1879511922597885,0.08885277062654495,0.11666523665189743,0.5661998987197876
ic_mismatch,escuchó,0,la mujer escuchó al hombre porque él estaba allí.,33.3,0,m,0.7283604145050049,0.3330356478691101,0.19646908342838287,0.2507786750793457,0.02756599709391594,0.09314731508493423,0.24938495457172394
ic_mismatch,escuchó,0,la mujer escuchó al hombre porque ella estaba allí.,33.3,1,f,0.03223913908004761,0.02630513161420822,0.3103700280189514,0.03584359213709831,0.03480331227183342,0.04279698058962822,0.3555738925933838
ic_mismatch,levantó,0,el hombre levantó a la mujer porque él estaba allí.,15.1,1,m,0.02673923224210739,0.021181674674153328,0.007623204495757818,0.01939714327454567,0.03771228715777397,0.13722525537014008,0.2046450823545456
ic_mismatch,levantó,0,el hombre levantó a la mujer porque ella estaba allí.,15.1,0,f,0.6833323836326599,0.45522940158843994,0.827232301235199,0.09412208199501038,0.051888082176446915,0.12507449090480804,0.5667513012886047
ic_mismatch,levantó,0,la mujer levantó al hombre porque él estaba allí.,15.1,0,m,0.6028274297714233,0.23768147826194763,0.2175019532442093,0.18141242861747742,0.030694371089339256,0.1599024385213852,0.31728240847587585
ic_mismatch,levantó,0,la mujer levantó al hombre porque ella estaba allí.,15.1,1,f,0.005732810590416193,0.0048961578868329525,0.11734391003847122,0.011306357569992542,0.025203516706824303,0.04500497505068779,0.32508358359336853
ic_mismatch,llamó,0,el hombre llamó a la mujer porque él estaba allí.,76.5,1,m,0.019803926348686218,0.015977509319782257,0.005836577620357275,0.028822949156165123,0.05987823009490967,0.13675104081630707,0.19948428869247437
ic_mismatch,llamó,0,el hombre llamó a la mujer porque ella estaba allí.,76.5,0,f,0.7106069922447205,0.3625749945640564,0.851590096950531,0.14556080102920532,0.21400010585784912,0.12837250530719757,0.587248682975769
ic_mismatch,llamó,0,la mujer llamó al hombre porque él estaba allí.,76.5,0,m,0.28785285353660583,0.09280578047037125,0.11792299896478653,0.19846394658088684,0.07362089306116104,0.11323054134845734,0.2822222113609314
ic_mismatch,llamó,0,la mujer llamó al hombre porque ella estaba allí.,76.5,1,f,0.004956037737429142,0.002726462436839938,0.10623262077569962,0.03190968930721283,0.09358271956443787,0.034216947853565216,0.3475417494773865
ic_mismatch,miró,0,el hombre miró a la mujer porque él estaba allí.,35.3,1,m,0.02464078553020954,0.0209248885512352,0.006017644423991442,0.03588845208287239,0.03863130882382393,0.137679785490036,0.20330263674259186
ic_mismatch,miró,0,el hombre miró a la mujer porque ella estaba allí.,35.3,0,f,0.7665588855743408,0.4562370479106903,0.8495187163352966,0.1554448902606964,0.09319610893726349,0.12523508071899414,0.6028795838356018
ic_mismatch,miró,0,la mujer miró al hombre porque él estaba allí.,35.3,0,m,0.5651164650917053,0.18499964475631714,0.17865465581417084,0.17442667484283447,0.03137939050793648,0.11782956123352051,0.28404930233955383
ic_mismatch,miró,0,la mujer miró al hombre porque ella estaba allí.,35.3,1,f,0.010343916714191437,0.007898667827248573,0.11939810961484909,0.044827286154031754,0.028730282559990883,0.047433871775865555,0.3957294821739197
ic_mismatch,pagó,0,el hombre pagó a la mujer porque él estaba allí.,74.0,1,m,0.047243453562259674,0.027215998619794846,0.009135552681982517,0.03076883964240551,0.03411632776260376,0.1314818263053894,0.18262037634849548
ic_mismatch,pagó,0,el hombre pagó a la mujer porque ella estaba allí.,74.0,0,f,0.5719896554946899,0.3543359637260437,0.8265714049339294,0.11800224334001541,0.0915820524096489,0.14365853369235992,0.608194887638092
ic_mismatch,pagó,0,la mujer pagó al hombre porque él estaba allí.,74.0,0,m,0.28660356998443604,0.10642268508672714,0.12451918423175812,0.13380663096904755,0.025897705927491188,0.14181526005268097,0.3054562211036682
ic_mismatch,pagó,0,la mujer pagó al hombre porque ella estaba allí.,74.0,1,f,0.01963678002357483,0.006870230659842491,0.24914085865020752,0.03797828033566475,0.024651434272527695,0.04783898964524269,0.35788705945014954
ic_mismatch,preguntó por,0,el hombre preguntó por la mujer porque él estaba allí.,66.7,1,m,0.017305120825767517,0.00598209397867322,0.006418854463845491,0.037149690091609955,0.03886697441339493,0.10250915586948395,0.17539414763450623
ic_mismatch,preguntó por,0,el hombre preguntó por la mujer porque ella estaba allí.,66.7,0,f,0.33330151438713074,0.11120966076850891,0.6229845881462097,0.14017030596733093,0.048955660313367844,0.11646535992622375,0.5445199012756348
ic_mismatch,preguntó por,0,la mujer preguntó por el hombre porque él estaba allí.,66.7,0,m,0.17388100922107697,0.04343461990356445,0.0668150782585144,0.0817999541759491,0.03276754915714264,0.093453548848629,0.21332362294197083
ic_mismatch,preguntó por,0,la mujer preguntó por el hombre porque ella estaba allí.,66.7,1,f,0.006373575888574123,0.0,0.08463496714830399,0.051426175981760025,0.02080695889890194,0.044702064245939255,0.31493860483169556
ic_mismatch,rompió,0,el hombre rompió a la mujer porque él estaba allí.,84.3,1,m,0.08910046517848969,0.03187759965658188,0.01449186634272337,0.028578732162714005,0.03841135650873184,0.12758153676986694,0.1755395084619522
ic_mismatch,rompió,0,el hombre rompió a la mujer porque ella estaba allí.,84.3,0,f,0.44267451763153076,0.22832539677619934,0.7550702095031738,0.09781940281391144,0.12444140762090683,0.1503666341304779,0.6243979334831238
ic_mismatch,rompió,0,la mujer rompió al hombre porque él estaba allí.,84.3,0,m,0.21644176542758942,0.07071910053491592,0.09366203844547272,0.1387859433889389,0.03514612093567848,0.15298078954219818,0.30485010147094727
ic_mismatch,rompió,0,la mujer rompió al hombre porque ella estaba allí.,84.3,1,f,0.006837543100118637,0.0037888470105826855,0.11400076746940613,0.015455862507224083,0.04180126637220383,0.0593227744102478,0.3894045948982239
ic_mismatch,usó,0,el hombre usó a la mujer porque él estaba allí.,66.7,1,m,0.011043636128306389,0.008976142853498459,0.0033342321403324604,0.027815546840429306,0.033846210688352585,0.09641314297914505,0.16141527891159058
ic_mismatch,usó,0,el hombre usó a la mujer porque ella estaba allí.,66.7,0,f,0.6015199422836304,0.39793312549591064,0.8551465272903442,0.11768048256635666,0.11480860412120819,0.11156082898378372,0.5970660448074341
ic_mismatch,usó,0,la mujer usó al hombre porque él estaba allí.,66.7,0,m,0.2111838459968567,0.10082584619522095,0.14449265599250793,0.12288196384906769,0.04943782836198807,0.11476091295480728,0.2971271872520447
ic_mismatch,usó,0,la mujer usó al hombre porque ella estaba allí.,66.7,1,f,0.0031382357701659203,0.0026554344221949577,0.06995196640491486,0.031506702303886414,0.04916353523731232,0.03964609280228615,0.3581331968307495
ic_mismatch,visitó,0,el hombre visitó a la mujer porque él estaba allí.,25.0,1,m,0.020182769745588303,0.012257246300578117,0.005357309244573116,0.04291731119155884,0.034673817455768585,0.10920215398073196,0.16614165902137756
ic_mismatch,visitó,0,el hombre visitó a la mujer porque ella estaba allí.,25.0,0,f,0.7216835021972656,0.4519142508506775,0.8825401067733765,0.19875578582286835,0.1268443763256073,0.12361875921487808,0.6177298426628113
ic_mismatch,visitó,0,la mujer visitó al hombre porque él estaba allí.,25.0,0,m,0.4258183538913727,0.1531842201948166,0.1519981026649475,0.22641491889953613,0.028158506378531456,0.0880756750702858,0.2467687875032425
ic_mismatch,visitó,0,la mujer visitó al hombre porque ella estaba allí.,25.0,1,f,0.02037425898015499,0.009082700125873089,0.23391468822956085,0.02776876464486122,0.03987976536154747,0.043065544217824936,0.3883369565010071
ic_mismatch,aceptó,0,el hombre aceptó a la mujer porque él estaba allí.,66.7,1,m,0.08943135291337967,0.07591181248426437,0.01167339738458395,0.03812829777598381,0.03215588256716728,0.10195837169885635,0.16956646740436554
ic_mismatch,aceptó,0,el hombre aceptó a la mujer porque ella estaba allí.,66.7,0,f,0.8030780553817749,0.6795706152915955,0.9073314070701599,0.12845176458358765,0.08762182295322418,0.11049505323171616,0.5489585995674133
ic_mismatch,aceptó,0,la mujer aceptó al hombre porque él estaba allí.,66.7,0,m,0.7573612928390503,0.4672638177871704,0.24467478692531586,0.16755713522434235,0.028099950402975082,0.11072759330272675,0.2882418930530548
ic_mismatch,aceptó,0,la mujer aceptó al hombre porque ella estaba allí.,66.7,1,f,0.0349702350795269,0.03664391487836838,0.3028348982334137,0.03299694508314133,0.029646646231412888,0.03373180329799652,0.28342556953430176
ic_mismatch,criticó,0,el hombre criticó a la mujer porque él estaba allí.,25.5,1,m,0.004883968271315098,0.0034404979087412357,0.0033271058928221464,0.023662971332669258,0.022394008934497833,0.1013454869389534,0.16734854876995087
ic_mismatch,criticó,0,el hombre criticó a la mujer porque ella estaba allí.,25.5,0,f,0.2873128354549408,0.14226964116096497,0.7427434921264648,0.10334713011980057,0.03983473405241966,0.11558377742767334,0.5648024678230286
ic_mismatch,criticó,0,la mujer criticó al hombre porque él estaba allí.,25.5,0,m,0.14640258252620697,0.07082565128803253,0.1102975383400917,0.12465184181928635,0.02206392027437687,0.10771316289901733,0.2956762909889221
ic_mismatch,criticó,0,la mujer criticó al hombre porque ella estaba allí.,25.5,1,f,0.0035656308755278587,0.0019316315883770585,0.09506664425134659,0.01788152940571308,0.021853897720575333,0.030514854937791824,0.28607165813446045
ic_mismatch,cuidó,0,el hombre cuidó a la mujer porque él estaba allí.,20.4,1,m,0.17294295132160187,0.1434832364320755,0.022571753710508347,0.04066536948084831,0.060253553092479706,0.14937937259674072,0.20187361538410187
ic_mismatch,cuidó,0,el hombre cuidó a la mujer porque ella estaba allí.,20.4,0,f,0.6503002643585205,0.5003464221954346,0.8023362159729004,0.18506306409835815,0.12023647874593735,0.1090007945895195,0.5907908082008362
ic_mismatch,cuidó,0,la mujer cuidó al hombre porque él estaba allí.,20.4,0,m,0.7633874416351318,0.47143644094467163,0.18765048682689667,0.18619856238365173,0.0,0.13382656872272491,0.3010216951370239
ic_mismatch,cuidó,0,la mujer cuidó al hombre porque ella estaba allí.,20.4,1,f,0.08900877833366394,0.08556845039129257,0.35488301515579224,0.02882974222302437,0.042690210044384,0.060531217604875565,0.3875049650669098
ic_mismatch,debía,0,el hombre debía a la mujer porque él estaba allí.,9.3,1,m,0.05614493042230606,0.04050474241375923,0.007489033509045839,0.0840354859828949,0.031191105023026466,0.13525061309337616,0.1910310536623001
ic_mismatch,debía,0,el hombre debía a la mujer porque ella estaba allí.,9.3,0,f,0.8544550538063049,0.8144141435623169,0.9513545632362366,0.22312518954277039,0.05230790004134178,0.13060224056243896,0.544090986251831
ic_mismatch,debía,0,la mujer debía al hombre porque él estaba allí.,9.3,0,m,0.7484838962554932,0.5824447274208069,0.37094438076019287,0.18427704274654388,0.027157073840498924,0.13217000663280487,0.2533225417137146
ic_mismatch,debía,0,la mujer debía al hombre porque ella estaba allí.,9.3,1,f,0.04127212241292,0.03899316489696503,0.28138962388038635,0.11923843622207642,0.03171578794717789,0.05408290773630142,0.33453822135925293
ic_mismatch,defendió,0,el hombre defendió a la mujer porque él estaba allí.,31.5,1,m,0.06875283271074295,0.06959566473960876,0.0167035274207592,0.030972996726632118,0.02686886116862297,0.1498638093471527,0.18168480694293976
ic_mismatch,defendió,0,el hombre defendió a la mujer porque ella estaba allí.,31.5,0,f,0.80516117811203,0.6348211169242859,0.8599452972412109,0.1340930014848709,0.06822628527879715,0.15877379477024078,0.6345602869987488
ic_mismatch,defendió,0,la mujer defendió al hombre porque él estaba allí.,31.5,0,m,0.7269159555435181,0.43055224418640137,0.24452035129070282,0.17229855060577393,0.0,0.13312043249607086,0.2635031044483185
ic_mismatch,defendió,0,la mujer defendió al hombre porque ella estaba allí.,31.5,1,f,0.016381489112973213,0.01595163345336914,0.2346334457397461,0.01897965557873249,0.029667280614376068,0.06023956462740898,0.41851651668548584
ic_mismatch,detuvo,0,el hombre detuvo a la mujer porque él estaba allí.,21.2,1,m,0.013358098454773426,0.0072241369634866714,0.004774358589202166,0.01834408938884735,0.029066884890198708,0.10858356952667236,0.19304265081882477
ic_mismatch,detuvo,0,el hombre detuvo a la mujer porque ella estaba allí.,21.2,0,f,0.46096429228782654,0.2027691751718521,0.7347896099090576,0.08785199373960495,0.05620293691754341,0.10098674893379211,0.5517207384109497
ic_mismatch,detuvo,0,la mujer detuvo al hombre porque él estaba allí.,21.2,0,m,0.21088097989559174,0.059584394097328186,0.08546365052461624,0.1593591719865799,0.025180116295814514,0.12424471229314804,0.30800533294677734
ic_mismatch,detuvo,0,la mujer detuvo al hombre porque ella estaba allí.,21.2,1,f,0.0,0.0,0.04678633436560631,0.010305591858923435,0.0,0.031083757057785988,0.2984931170940399
ic_mismatch,escapó de,0,el hombre escapó de la mujer porque él estaba allí.,32.0,1,m,0.13642019033432007,0.07165253162384033,0.027301913127303123,0.03217601776123047,0.062104467302560806,0.11041386425495148,0.17947889864444733
ic_mismatch,escapó de,0,el hombre escapó de la mujer porque ella estaba allí.,32.0,0,f,0.6010909676551819,0.4190200865268707,0.8251681327819824,0.08949826657772064,0.2683444023132324,0.12763932347297668,0.6066871285438538
ic_mismatch,escapó de,0,la mujer escapó del hombre porque él estaba allí.,32.0,0,m,0.5648482441902161,0.22403624653816223,0.22178515791893005,0.05627864971756935,0.0,0.1090204194188118,0.2582848370075226
ic_mismatch,escapó de,0,la mujer escapó del hombre porque ella estaba allí.,32.0,1,f,0.025401923805475235,0.010993607342243195,0.20762191712856293,0.05667414888739586,0.03250007703900337,0.06307385861873627,0.4044666588306427
ic_mismatch,obedeció,0,el hombre obedeció a la mujer porque él estaba allí.,25.5,1,m,0.02651088684797287,0.030127182602882385,0.006656751502305269,0.033963631838560104,0.06183860823512077,0.1407342255115509,0.22691772878170013
ic_mismatch,obedeció,0,el hombre obedeció a la mujer porque ella estaba allí.,25.5,0,f,0.8819354176521301,0.8262653946876526,0.9373416900634766,0.1551908552646637,0.10307413339614868,0.07824289798736572,0.49875766038894653
ic_mismatch,obedeció,0,la mujer obedeció al hombre porque él estaba allí.,25.5,0,m,0.849258542060852,0.6829121112823486,0.43618470430374146,0.13337580859661102,0.029385875910520554,0.12586349248886108,0.2951472997665405
ic_mismatch,obedeció,0,la mujer obedeció al hombre porque ella estaba allí.,25.5,1,f,0.01171948667615652,0.017474979162216187,0.19996176660060883,0.04963110759854317,0.05014825239777565,0.047773439437150955,0.3253045380115509
ic_mismatch,protegió,0,el hombre protegió a la mujer porque él estaba allí.,34.0,1,m,0.11937723308801651,0.07805021852254868,0.015904873609542847,0.033328548073768616,0.05335785821080208,0.11404623836278915,0.2039036601781845
ic_mismatch,protegió,0,el hombre protegió a la mujer porque ella estaba allí.,34.0,0,f,0.7092546820640564,0.6637122631072998,0.8989596962928772,0.15999886393547058,0.12337347120046616,0.0777459368109703,0.5277708172798157
ic_mismatch,protegió,0,la mujer protegió al hombre porque él estaba allí.,34.0,0,m,0.6777274012565613,0.4674147367477417,0.260428786277771,0.18360823392868042,0.02393323741853237,0.11958693712949753,0.29193466901779175
ic_mismatch,protegió,0,la mujer protegió al hombre porque ella estaba allí.,34.0,1,f,0.06836877763271332,0.038911182433366776,0.3353891670703888,0.022950012236833572,0.03813764825463295,0.04310096055269241,0.34160155057907104
ic_mismatch,rectificó,0,el hombre rectificó a la mujer porque él estaba allí.,13.0,1,m,0.0399608351290226,0.026410702615976334,0.007864387705922127,0.02442505583167076,0.09689994156360626,0.12539291381835938,0.2114981859922409
ic_mismatch,rectificó,0,el hombre rectificó a la mujer porque ella estaba allí.,13.0,0,f,0.6465820074081421,0.42859095335006714,0.8228762745857239,0.14159135520458221,0.1935270130634308,0.06769409775733948,0.49728700518608093
ic_mismatch,rectificó,0,la mujer rectificó al hombre porque él estaba allí.,13.0,0,m,0.40080535411834717,0.18834462761878967,0.1799563765525818,0.1587166041135788,0.03455647453665733,0.10746202617883682,0.2595495283603668
ic_mismatch,rectificó,0,la mujer rectificó al hombre porque ella estaba allí.,13.0,1,f,0.008150720037519932,0.005799707490950823,0.09142002463340759,0.030537471175193787,0.029723452404141426,0.02673724666237831,0.27702516317367554
ic_mismatch,respondió,0,el hombre respondió a la mujer porque él estaba allí.,32.0,1,m,0.0683387890458107,0.04593002051115036,0.01024640817195177,0.03306986019015312,0.042109258472919464,0.11205542832612991,0.1816561371088028
ic_mismatch,respondió,0,el hombre respondió a la mujer porque ella estaba allí.,32.0,0,f,0.7984675168991089,0.5965664386749268,0.8897345662117004,0.10725370049476624,0.09314928203821182,0.10564377903938293,0.5391191244125366
ic_mismatch,respondió,0,la mujer respondió al hombre porque él estaba allí.,32.0,0,m,0.7187520265579224,0.4229031205177307,0.2848522961139679,0.0823606327176094,0.04822443425655365,0.09654906392097473,0.2586039900779724
ic_mismatch,respondió,0,la mujer respondió al hombre porque ella estaba allí.,32.0,1,f,0.03041563741862774,0.014641610905528069,0.17843137681484222,0.05615109205245972,0.05296013876795769,0.04117294028401375,0.3422357439994812
ic_mismatch,salvó,0,el hombre salvó a la mujer porque él estaba allí.,25.9,1,m,0.18053151667118073,0.13400089740753174,0.027632204815745354,0.026028933003544807,0.0,0.11802969872951508,0.19378483295440674
ic_mismatch,salvó,0,el hombre salvó a la mujer porque ella estaba allí.,25.9,0,f,0.6820404529571533,0.6270325183868408,0.8557528257369995,0.09851418435573578,0.04343775659799576,0.1105109378695488,0.5807446837425232
ic_mismatch,salvó,0,la mujer salvó al hombre porque él estaba allí.,25.9,0,m,0.7690297961235046,0.5188063979148865,0.3030660152435303,0.16721612215042114,0.026771927252411842,0.11335702985525131,0.3097269535064697
ic_mismatch,salvó,0,la mujer salvó al hombre porque ella estaba allí.,25.9,1,f,0.03493523225188255,0.02200900763273239,0.24314327538013458,0.010538431815803051,0.0,0.03672986477613449,0.324720174074173
ic_mismatch,señaló,0,el hombre señaló a la mujer porque él estaba allí.,9.8,1,m,0.05632760003209114,0.043464045971632004,0.007683613803237677,0.034279678016901016,0.0412263460457325,0.12418176233768463,0.17258261144161224
ic_mismatch,señaló,0,el hombre señaló a la mujer porque ella estaba allí.,9.8,0,f,0.8552752137184143,0.6302472352981567,0.9315705895423889,0.17035025358200073,0.08876741677522659,0.12611688673496246,0.6325410604476929
ic_mismatch,señaló,0,la mujer señaló al hombre porque él estaba allí.,9.8,0,m,0.727694571018219,0.3101094663143158,0.23111562430858612,0.223812535405159,0.035231444984674454,0.10803709179162979,0.2430751919746399
ic_mismatch,señaló,0,la mujer señaló al hombre porque ella estaba allí.,9.8,1,f,0.02373565547168255,0.014913231134414673,0.2297816127538681,0.031146172434091568,0.0393376424908638,0.051169175654649734,0.41270992159843445
ic_mismatch,aburrió,0,el hombre aburrió a la mujer porque él estaba allí.,91.3,1,m,0.04605382680892944,0.02448631450533867,0.011418848298490047,0.03901128098368645,0.050492964684963226,0.14573726058006287,0.17041002213954926
ic_mismatch,aburrió,0,el hombre aburrió a la mujer porque ella estaba allí.,91.3,0,f,0.5019860863685608,0.3028916120529175,0.7754386067390442,0.16075319051742554,0.10663467645645142,0.10092027485370636,0.5647977590560913
ic_mismatch,aburrió,0,la mujer aburrió al hombre porque él estaba allí.,91.3,0,m,0.43176963925361633,0.15698374807834625,0.1549273282289505,0.2205582708120346,0.03141026198863983,0.1452731043100357,0.2555405795574188
ic_mismatch,aburrió,0,la mujer aburrió al hombre porque ella estaba allí.,91.3,1,f,0.028404762968420982,0.01380321104079485,0.268558531999588,0.03290976956486702,0.03185112401843071,0.06376226246356964,0.4035728871822357
ic_mismatch,afectó,0,el hombre afectó a la mujer porque él estaba allí.,66.7,1,m,0.014906301163136959,0.014443340711295605,0.009350953623652458,0.042731475085020065,0.02552824839949608,0.11929827928543091,0.16941097378730774
ic_mismatch,afectó,0,el hombre afectó a la mujer porque ella estaba allí.,66.7,0,f,0.4338250160217285,0.26145943999290466,0.7694151997566223,0.17671817541122437,0.07207934558391571,0.16015705466270447,0.6170971393585205
ic_mismatch,afectó,0,la mujer afectó al hombre porque él estaba allí.,66.7,0,m,0.20735670626163483,0.0875096395611763,0.1480981707572937,0.1567344218492508,0.030110761523246765,0.14602778851985931,0.3302149772644043
ic_mismatch,afectó,0,la mujer afectó al hombre porque ella estaba allí.,66.7,1,f,0.0,0.0,0.07534926384687424,0.03777800127863884,0.04088308662176132,0.05032249167561531,0.33432385325431824
ic_mismatch,alteró,0,el hombre alteró a la mujer porque él estaba allí.,82.7,1,m,0.02939554676413536,0.012384934350848198,0.008139945566654205,0.022501936182379723,0.0616719052195549,0.14991949498653412,0.2173336148262024
ic_mismatch,alteró,0,el hombre alteró a la mujer porque ella estaba allí.,82.7,0,f,0.4257718324661255,0.2045826017856598,0.7440598011016846,0.09652959555387497,0.13883022964000702,0.1066821813583374,0.5633899569511414
ic_mismatch,alteró,0,la mujer alteró al hombre porque él estaba allí.,82.7,0,m,0.13850660622119904,0.05099457874894142,0.08086483925580978,0.12845303118228912,0.03233882412314415,0.14338387548923492,0.30841612815856934
ic_mismatch,alteró,0,la mujer alteró al hombre porque ella estaba allí.,82.7,1,f,0.010598234832286835,0.0033299289643764496,0.10594183206558228,0.014767386019229889,0.05228215456008911,0.058246541768312454,0.36568260192871094
ic_mismatch,amenazó,0,el hombre amenazó a la mujer porque él estaba allí.,29.4,1,m,0.04967517405748367,0.01788165606558323,0.012956511229276657,0.02500990219414234,0.04221460595726967,0.13101816177368164,0.16950292885303497
ic_mismatch,amenazó,0,el hombre amenazó a la mujer porque ella estaba allí.,29.4,0,f,0.2994253933429718,0.17196398973464966,0.7431264519691467,0.08701411634683609,0.12773384153842926,0.1728203296661377,0.6455820798873901
ic_mismatch,amenazó,0,la mujer amenazó al hombre porque él estaba allí.,29.4,0,m,0.19165892899036407,0.08268085867166519,0.1424955129623413,0.12741369009017944,0.03704959899187088,0.12565837800502777,0.27979764342308044
ic_mismatch,amenazó,0,la mujer amenazó al hombre porque ella estaba allí.,29.4,1,f,0.005546633154153824,0.0019910309929400682,0.11743403226137161,0.0185523871332407,0.05107474327087402,0.0602453388273716,0.40415775775909424
ic_mismatch,animó,0,el hombre animó a la mujer porque él estaba allí.,18.5,1,m,0.05112248286604881,0.04323029890656471,0.012384137138724327,0.034140314906835556,0.0491110160946846,0.12491033226251602,0.19436582922935486
