exp,verb,item,sent,bias,isHigh ,gender
ic_mismatch,aceptó,1,el chico aceptó a la chica porque [MASK] estaba allí.,66.7,1,m
ic_mismatch,aceptó,1,la chica aceptó al chico porque [MASK] estaba allí.,66.7,0,m
ic_mismatch,criticó,1,el chico criticó a la chica porque [MASK] estaba allí.,25.5,1,m
ic_mismatch,criticó,1,la chica criticó al chico porque [MASK] estaba allí.,25.5,0,m
ic_mismatch,cuidó,1,el chico cuidó a la chica porque [MASK] estaba allí.,20.4,1,m
ic_mismatch,cuidó,1,la chica cuidó al chico porque [MASK] estaba allí.,20.4,0,m
ic_mismatch,debía,1,el chico debía a la chica porque [MASK] estaba allí.,9.3,1,m
ic_mismatch,debía,1,la chica debía al chico porque [MASK] estaba allí.,9.3,0,m
ic_mismatch,defendió,1,el chico defendió a la chica porque [MASK] estaba allí.,31.5,1,m
ic_mismatch,defendió,1,la chica defendió al chico porque [MASK] estaba allí.,31.5,0,m
ic_mismatch,detuvo,1,el chico detuvo a la chica porque [MASK] estaba allí.,21.2,1,m
ic_mismatch,detuvo,1,la chica detuvo al chico porque [MASK] estaba allí.,21.2,0,m
ic_mismatch,escapó de,1,el chico escapó de la chica porque [MASK] estaba allí.,32,1,m
ic_mismatch,escapó de,1,la chica escapó del chico porque [MASK] estaba allí.,32,0,m
ic_mismatch,obedeció,1,el chico obedeció a la chica porque [MASK] estaba allí.,25.5,1,m
ic_mismatch,obedeció,1,la chica obedeció al chico porque [MASK] estaba allí.,25.5,0,m
ic_mismatch,protegió,1,el chico protegió a la chica porque [MASK] estaba allí.,34,1,m
ic_mismatch,protegió,1,la chica protegió al chico porque [MASK] estaba allí.,34,0,m
ic_mismatch,rectificó,1,el chico rectificó a la chica porque [MASK] estaba allí.,13,1,m
ic_mismatch,rectificó,1,la chica rectificó al chico porque [MASK] estaba allí.,13,0,m
ic_mismatch,respondió,1,el chico respondió a la chica porque [MASK] estaba allí.,32,1,m
ic_mismatch,respondió,1,la chica respondió al chico porque [MASK] estaba allí.,32,0,m
ic_mismatch,salvó,1,el chico salvó a la chica porque [MASK] estaba allí.,25.9,1,m
ic_mismatch,salvó,1,la chica salvó al chico porque [MASK] estaba allí.,25.9,0,m
ic_mismatch,señaló,1,el chico señaló a la chica porque [MASK] estaba allí.,9.8,1,m
ic_mismatch,señaló,1,la chica señaló al chico porque [MASK] estaba allí.,9.8,0,m
ic_mismatch,aburrió,1,el chico aburrió a la chica porque [MASK] estaba allí.,91.3,1,m
ic_mismatch,aburrió,1,la chica aburrió al chico porque [MASK] estaba allí.,91.3,0,m
ic_mismatch,afectó,1,el chico afectó a la chica porque [MASK] estaba allí.,66.7,1,m
ic_mismatch,afectó,1,la chica afectó al chico porque [MASK] estaba allí.,66.7,0,m
ic_mismatch,alteró,1,el chico alteró a la chica porque [MASK] estaba allí.,82.7,1,m
ic_mismatch,alteró,1,la chica alteró al chico porque [MASK] estaba allí.,82.7,0,m
ic_mismatch,amenazó,1,el chico amenazó a la chica porque [MASK] estaba allí.,29.4,1,m
ic_mismatch,amenazó,1,la chica amenazó al chico porque [MASK] estaba allí.,29.4,0,m
ic_mismatch,animó,1,el chico animó a la chica porque [MASK] estaba allí.,18.5,1,m
ic_mismatch,animó,1,la chica animó al chico porque [MASK] estaba allí.,18.5,0,m
ic_mismatch,asombró,1,el chico asombró a la chica porque [MASK] estaba allí.,73.9,1,m
ic_mismatch,asombró,1,la chica asombró al chico porque [MASK] estaba allí.,73.9,0,m
ic_mismatch,calmó,1,el chico calmó a la chica porque [MASK] estaba allí.,4,1,m
ic_mismatch,calmó,1,la chica calmó al chico porque [MASK] estaba allí.,4,0,m
ic_mismatch,conmovió,1,el chico conmovió a la chica porque [MASK] estaba allí.,82.4,1,m
ic_mismatch,conmovió,1,la chica conmovió al chico porque [MASK] estaba allí.,82.4,0,m
ic_mismatch,distrajo,1,el chico distrajo a la chica porque [MASK] estaba allí.,69.2,1,m
ic_mismatch,distrajo,1,la chica distrajo al chico porque [MASK] estaba allí.,69.2,0,m
ic_mismatch,fascinó,1,el chico fascinó a la chica porque [MASK] estaba allí.,100,1,m
ic_mismatch,fascinó,1,la chica fascinó al chico porque [MASK] estaba allí.,100,0,m
ic_mismatch,impresionó,1,el chico impresionó a la chica porque [MASK] estaba allí.,88,1,m
ic_mismatch,impresionó,1,la chica impresionó al chico porque [MASK] estaba allí.,88,0,m
ic_mismatch,invitó,1,el chico invitó a la chica porque [MASK] estaba allí.,72.3,1,m
ic_mismatch,invitó,1,la chica invitó al chico porque [MASK] estaba allí.,72.3,0,m
ic_mismatch,recordó,1,el chico recordó a la chica porque [MASK] estaba allí.,22,1,m
ic_mismatch,recordó,1,la chica recordó al chico porque [MASK] estaba allí.,22,0,m
ic_mismatch,satisfizo,1,el chico satisfizo a la chica porque [MASK] estaba allí.,66.7,1,m
ic_mismatch,satisfizo,1,la chica satisfizo al chico porque [MASK] estaba allí.,66.7,0,m
ic_mismatch,admiró,1,el chico admiró a la chica porque [MASK] estaba allí.,5.7,1,m
ic_mismatch,admiró,1,la chica admiró al chico porque [MASK] estaba allí.,5.7,0,m
ic_mismatch,confió en,1,el chico confió en la chica porque [MASK] estaba allí.,5,1,m
ic_mismatch,confió en,1,la chica confió en el chico porque [MASK] estaba allí.,5,0,m
ic_mismatch,consideró,1,el chico consideró a la chica porque [MASK] estaba allí.,11.5,1,m
ic_mismatch,consideró,1,la chica consideró al chico porque [MASK] estaba allí.,11.5,0,m
ic_mismatch,despreció,1,el chico despreció a la chica porque [MASK] estaba allí.,24.1,1,m
ic_mismatch,despreció,1,la chica despreció al chico porque [MASK] estaba allí.,24.1,0,m
ic_mismatch,se enamoró de,1,el chico se enamoró de la chica porque [MASK] estaba allí.,5.7,1,m
ic_mismatch,se enamoró de,1,la chica se enamoró del chico porque [MASK] estaba allí.,5.7,0,m
ic_mismatch,enjuició,1,el chico enjuició a la chica porque [MASK] estaba allí.,32.1,1,m
ic_mismatch,enjuició,1,la chica enjuició al chico porque [MASK] estaba allí.,32.1,0,m
ic_mismatch,envidió,1,el chico envidió a la chica porque [MASK] estaba allí.,13.7,1,m
ic_mismatch,envidió,1,la chica envidió al chico porque [MASK] estaba allí.,13.7,0,m
ic_mismatch,estimó,1,el chico estimó a la chica porque [MASK] estaba allí.,27.5,1,m
ic_mismatch,estimó,1,la chica estimó al chico porque [MASK] estaba allí.,27.5,0,m
ic_mismatch,imaginó,1,el chico imaginó a la chica porque [MASK] estaba allí.,65.4,1,m
ic_mismatch,imaginó,1,la chica imaginó al chico porque [MASK] estaba allí.,65.4,0,m
ic_mismatch,molestó,1,el chico molestó a la chica porque [MASK] estaba allí.,9.8,1,m
ic_mismatch,molestó,1,la chica molestó al chico porque [MASK] estaba allí.,9.8,0,m
ic_mismatch,se olvidó de,1,el chico se olvidó de la chica porque [MASK] estaba allí.,85,1,m
ic_mismatch,se olvidó de,1,la chica se olvidó del chico porque [MASK] estaba allí.,85,0,m
ic_mismatch,perdonó,1,el chico perdonó a la chica porque [MASK] estaba allí.,30.2,1,m
ic_mismatch,perdonó,1,la chica perdonó al chico porque [MASK] estaba allí.,30.2,0,m
ic_mismatch,preferió,1,el chico preferió a la chica porque [MASK] estaba allí.,3.9,1,m
ic_mismatch,preferió,1,la chica preferió al chico porque [MASK] estaba allí.,3.9,0,m
ic_mismatch,preocupó,1,el chico preocupó a la chica porque [MASK] estaba allí.,18.9,1,m
ic_mismatch,preocupó,1,la chica preocupó al chico porque [MASK] estaba allí.,18.9,0,m
ic_mismatch,quiso,1,el chico quiso a la chica porque [MASK] estaba allí.,17.6,1,m
ic_mismatch,quiso,1,la chica quiso al chico porque [MASK] estaba allí.,17.6,0,m
ic_mismatch,reconoció,1,el chico reconoció a la chica porque [MASK] estaba allí.,18.9,1,m
ic_mismatch,reconoció,1,la chica reconoció al chico porque [MASK] estaba allí.,18.9,0,m
ic_mismatch,respetó,1,el chico respetó a la chica porque [MASK] estaba allí.,31.1,1,m
ic_mismatch,respetó,1,la chica respetó al chico porque [MASK] estaba allí.,31.1,0,m
ic_mismatch,temió,1,el chico temió a la chica porque [MASK] estaba allí.,11.4,1,m
ic_mismatch,temió,1,la chica temió al chico porque [MASK] estaba allí.,11.4,0,m
ic_mismatch,valoró,1,el chico valoró a la chica porque [MASK] estaba allí.,7.5,1,m
ic_mismatch,valoró,1,la chica valoró al chico porque [MASK] estaba allí.,7.5,0,m
ic_mismatch,alcanzó,2,el padre alcanzó a la madre porque [MASK] estaba allí.,66.7,1,m
ic_mismatch,alcanzó,2,la madre alcanzó al padre porque [MASK] estaba allí.,66.7,0,m
ic_mismatch,contempló,2,el padre contempló a la madre porque [MASK] estaba allí.,25.9,1,m
ic_mismatch,contempló,2,la madre contempló al padre porque [MASK] estaba allí.,25.9,0,m
ic_mismatch,demostró,2,el padre demostró a la madre porque [MASK] estaba allí.,75.5,1,m
ic_mismatch,demostró,2,la madre demostró al padre porque [MASK] estaba allí.,75.5,0,m
ic_mismatch,descubrió,2,el padre descubrió a la madre porque [MASK] estaba allí.,35.8,1,m
ic_mismatch,descubrió,2,la madre descubrió al padre porque [MASK] estaba allí.,35.8,0,m
ic_mismatch,eligió,2,el padre eligió a la madre porque [MASK] estaba allí.,9.4,1,m
ic_mismatch,eligió,2,la madre eligió al padre porque [MASK] estaba allí.,9.4,0,m
ic_mismatch,encontró,2,el padre encontró a la madre porque [MASK] estaba allí.,76.6,1,m
ic_mismatch,encontró,2,la madre encontró al padre porque [MASK] estaba allí.,76.6,0,m
ic_mismatch,escuchó,2,el padre escuchó a la madre porque [MASK] estaba allí.,33.3,1,m
ic_mismatch,escuchó,2,la madre escuchó al padre porque [MASK] estaba allí.,33.3,0,m
ic_mismatch,levantó,2,el padre levantó a la madre porque [MASK] estaba allí.,15.1,1,m
ic_mismatch,levantó,2,la madre levantó al padre porque [MASK] estaba allí.,15.1,0,m
ic_mismatch,llamó,2,el padre llamó a la madre porque [MASK] estaba allí.,76.5,1,m
ic_mismatch,llamó,2,la madre llamó al padre porque [MASK] estaba allí.,76.5,0,m
ic_mismatch,miró,2,el padre miró a la madre porque [MASK] estaba allí.,35.3,1,m
ic_mismatch,miró,2,la madre miró al padre porque [MASK] estaba allí.,35.3,0,m
ic_mismatch,pagó,2,el padre pagó a la madre porque [MASK] estaba allí.,74,1,m
ic_mismatch,pagó,2,la madre pagó al padre porque [MASK] estaba allí.,74,0,m
ic_mismatch,preguntó por,2,el padre preguntó por la madre porque [MASK] estaba allí.,66.7,1,m
ic_mismatch,preguntó por,2,la madre preguntó por el padre porque [MASK] estaba allí.,66.7,0,m
ic_mismatch,rompió,2,el padre rompió a la madre porque [MASK] estaba allí.,84.3,1,m
ic_mismatch,rompió,2,la madre rompió al padre porque [MASK] estaba allí.,84.3,0,m
ic_mismatch,usó,2,el padre usó a la madre porque [MASK] estaba allí.,66.7,1,m
ic_mismatch,usó,2,la madre usó al padre porque [MASK] estaba allí.,66.7,0,m
ic_mismatch,visitó,2,el padre visitó a la madre porque [MASK] estaba allí.,25,1,m
ic_mismatch,visitó,2,la madre visitó al padre porque [MASK] estaba allí.,25,0,m
ic_mismatch,aceptó,2,el padre aceptó a la madre porque [MASK] estaba allí.,66.7,1,m
ic_mismatch,aceptó,2,la madre aceptó al padre porque [MASK] estaba allí.,66.7,0,m
ic_mismatch,criticó,2,el padre criticó a la madre porque [MASK] estaba allí.,25.5,1,m
ic_mismatch,criticó,2,la madre criticó al padre porque [MASK] estaba allí.,25.5,0,m
ic_mismatch,cuidó,2,el padre cuidó a la madre porque [MASK] estaba allí.,20.4,1,m
ic_mismatch,cuidó,2,la madre cuidó al padre porque [MASK] estaba allí.,20.4,0,m
ic_mismatch,debía,2,el padre debía a la madre porque [MASK] estaba allí.,9.3,1,m
ic_mismatch,debía,2,la madre debía al padre porque [MASK] estaba allí.,9.3,0,m
ic_mismatch,defendió,2,el padre defendió a la madre porque [MASK] estaba allí.,31.5,1,m
ic_mismatch,defendió,2,la madre defendió al padre porque [MASK] estaba allí.,31.5,0,m
ic_mismatch,detuvo,2,el padre detuvo a la madre porque [MASK] estaba allí.,21.2,1,m
ic_mismatch,detuvo,2,la madre detuvo al padre porque [MASK] estaba allí.,21.2,0,m
ic_mismatch,escapó de,2,el padre escapó de la madre porque [MASK] estaba allí.,32,1,m
ic_mismatch,escapó de,2,la madre escapó del padre porque [MASK] estaba allí.,32,0,m
ic_mismatch,obedeció,2,el padre obedeció a la madre porque [MASK] estaba allí.,25.5,1,m
ic_mismatch,obedeció,2,la madre obedeció al padre porque [MASK] estaba allí.,25.5,0,m
ic_mismatch,protegió,2,el padre protegió a la madre porque [MASK] estaba allí.,34,1,m
ic_mismatch,protegió,2,la madre protegió al padre porque [MASK] estaba allí.,34,0,m
ic_mismatch,rectificó,2,el padre rectificó a la madre porque [MASK] estaba allí.,13,1,m
ic_mismatch,rectificó,2,la madre rectificó al padre porque [MASK] estaba allí.,13,0,m
ic_mismatch,respondió,2,el padre respondió a la madre porque [MASK] estaba allí.,32,1,m
ic_mismatch,respondió,2,la madre respondió al padre porque [MASK] estaba allí.,32,0,m
ic_mismatch,salvó,2,el padre salvó a la madre porque [MASK] estaba allí.,25.9,1,m
ic_mismatch,salvó,2,la madre salvó al padre porque [MASK] estaba allí.,25.9,0,m
ic_mismatch,señaló,2,el padre señaló a la madre porque [MASK] estaba allí.,9.8,1,m
