exp,verb,item,sent,bias,isHigh ,gender
ic_match,battled,0,The man battled the boy because he,47,0,m
ic_match,battled,0,The boy battled the man because he,47,0,m
ic_match,believed,0,The man believed the boy because he,-54,0,m
ic_match,believed,0,The boy believed the man because he,-54,0,m
ic_match,betrayed,0,The man betrayed the boy because he,74,0,m
ic_match,betrayed,0,The boy betrayed the man because he,74,0,m
ic_match,bewildered,0,The man bewildered the boy because he,49,0,m
ic_match,bewildered,0,The boy bewildered the man because he,49,0,m
ic_match,blamed,0,The man blamed the boy because he,-30,0,m
ic_match,blamed,0,The boy blamed the man because he,-30,0,m
ic_match,blessed,0,The man blessed the boy because he,-21,0,m
ic_match,blessed,0,The boy blessed the man because he,-21,0,m
ic_match,bored,0,The man bored the boy because he,73,0,m
ic_match,bored,0,The boy bored the man because he,73,0,m
ic_match,bothered,0,The man bothered the boy because he,59,0,m
ic_match,bothered,0,The boy bothered the man because he,59,0,m
ic_match,called,0,The man called the boy because he,82,0,m
ic_match,called,0,The boy called the man because he,82,0,m
ic_match,calmed,0,The man calmed the boy because he,-53,0,m
ic_match,calmed,0,The boy calmed the man because he,-53,0,m
ic_match,calmed down,0,The man calmed down the boy because he,-79,0,m
ic_match,calmed down,0,The boy calmed down the man because he,-79,0,m
ic_match,captivated,0,The man captivated the boy because he,78,0,m
ic_match,captivated,0,The boy captivated the man because he,78,0,m
ic_match,carried,0,The man carried the boy because he,-92,0,m
ic_match,carried,0,The boy carried the man because he,-92,0,m
ic_match,castigated,0,The man castigated the boy because he,-45,0,m
ic_match,castigated,0,The boy castigated the man because he,-45,0,m
ic_match,caught,0,The man caught the boy because he,-44,0,m
ic_match,caught,0,The boy caught the man because he,-44,0,m
ic_match,cautioned,0,The man cautioned the boy because he,-36,0,m
ic_match,cautioned,0,The boy cautioned the man because he,-36,0,m
ic_match,celebrated,0,The man celebrated the boy because he,-72,0,m
ic_match,celebrated,0,The boy celebrated the man because he,-72,0,m
ic_match,censured,0,The man censured the boy because he,-58,0,m
ic_match,censured,0,The boy censured the man because he,-58,0,m
ic_match,charmed,0,The man charmed the boy because he,81,0,m
ic_match,charmed,0,The boy charmed the man because he,81,0,m
ic_match,chased,0,The man chased the boy because he,-33,0,m
ic_match,chased,0,The boy chased the man because he,-33,0,m
ic_match,cheated,0,The man cheated the boy because he,63,0,m
ic_match,cheated,0,The boy cheated the man because he,63,0,m
ic_match,cheered,0,The man cheered the boy because he,-48,0,m
ic_match,cheered,0,The boy cheered the man because he,-48,0,m
ic_match,cherished,0,The man cherished the boy because he,-53,0,m
ic_match,cherished,0,The boy cherished the man because he,-53,0,m
ic_match,chilled,0,The man chilled the boy because he,31,0,m
ic_match,chilled,0,The boy chilled the man because he,31,0,m
ic_match,comforted,0,The man comforted the boy because he,-77,0,m
ic_match,comforted,0,The boy comforted the man because he,-77,0,m
ic_match,commended,0,The man commended the boy because he,-82,0,m
ic_match,commended,0,The boy commended the man because he,-82,0,m
ic_match,compensated,0,The man compensated the boy because he,16,0,m
ic_match,compensated,0,The boy compensated the man because he,16,0,m
ic_match,complemented,0,The man complemented the boy because he,-56,0,m
ic_match,complemented,0,The boy complemented the man because he,-56,0,m
ic_match,complimented,0,The man complimented the boy because he,-47,0,m
ic_match,complimented,0,The boy complimented the man because he,-47,0,m
ic_match,concerned,0,The man concerned the boy because he,81,0,m
ic_match,concerned,0,The boy concerned the man because he,81,0,m
ic_match,condemned,0,The man condemned the boy because he,-63,0,m
ic_match,condemned,0,The boy condemned the man because he,-63,0,m
ic_match,confessed to,0,The man confessed to the boy because he,74,0,m
ic_match,confessed to,0,The boy confessed to the man because he,74,0,m
ic_match,confided in,0,The man confided in the boy because he,5,0,m
ic_match,confided in,0,The boy confided in the man because he,5,0,m
ic_match,confounded,0,The man confounded the boy because he,36,0,m
ic_match,confounded,0,The boy confounded the man because he,36,0,m
ic_match,confused,0,The man confused the boy because he,60,0,m
ic_match,confused,0,The boy confused the man because he,60,0,m
ic_match,congratulated,0,The man congratulated the boy because he,-94,0,m
ic_match,congratulated,0,The boy congratulated the man because he,-94,0,m
ic_match,consulted,0,The man consulted the boy because he,13,0,m
ic_match,consulted,0,The boy consulted the man because he,13,0,m
ic_match,corrected,0,The man corrected the boy because he,-74,0,m
ic_match,corrected,0,The boy corrected the man because he,-74,0,m
ic_match,corrupted,0,The man corrupted the boy because he,38,0,m
ic_match,corrupted,0,The boy corrupted the man because he,38,0,m
ic_match,counseled,0,The man counseled the boy because he,-67,0,m
ic_match,counseled,0,The boy counseled the man because he,-67,0,m
ic_match,courted,0,The man courted the boy because he,33,0,m
ic_match,courted,0,The boy courted the man because he,33,0,m
ic_match,criticized,0,The man criticized the boy because he,-45,0,m
ic_match,criticized,0,The boy criticized the man because he,-45,0,m
ic_match,dated,0,The man dated the boy because he,15,0,m
ic_match,dated,0,The boy dated the man because he,15,0,m
ic_match,debated with,0,The man debated with the boy because he,27,0,m
ic_match,debated with,0,The boy debated with the man because he,27,0,m
ic_match,deceived,0,The man deceived the boy because he,63,0,m
ic_match,deceived,0,The boy deceived the man because he,63,0,m
ic_match,decried,0,The man decried the boy because he,-11,0,m
ic_match,decried,0,The boy decried the man because he,-11,0,m
ic_match,defied,0,The man defied the boy because he,27,0,m
ic_match,defied,0,The boy defied the man because he,27,0,m
ic_match,delighted,0,The man delighted the boy because he,85,0,m
ic_match,delighted,0,The boy delighted the man because he,85,0,m
ic_match,denounced,0,The man denounced the boy because he,-36,0,m
ic_match,denounced,0,The boy denounced the man because he,-36,0,m
ic_match,deplored,0,The man deplored the boy because he,-34,0,m
ic_match,deplored,0,The boy deplored the man because he,-34,0,m
ic_match,deprecated,0,The man deprecated the boy because he,-12,0,m
ic_match,deprecated,0,The boy deprecated the man because he,-12,0,m
ic_match,derided,0,The man derided the boy because he,-24,0,m
ic_match,derided,0,The boy derided the man because he,-24,0,m
ic_match,deserted,0,The man deserted the boy because he,36,0,m
ic_match,deserted,0,The boy deserted the man because he,36,0,m
ic_match,despised,0,The man despised the boy because he,-87,0,m
ic_match,despised,0,The boy despised the man because he,-87,0,m
ic_match,detested,0,The man detested the boy because he,-78,0,m
ic_match,detested,0,The boy detested the man because he,-78,0,m
ic_match,disappointed,0,The man disappointed the boy because he,73,0,m
ic_match,disappointed,0,The boy disappointed the man because he,73,0,m
ic_match,discouraged,0,The man discouraged the boy because he,36,0,m
ic_match,discouraged,0,The boy discouraged the man because he,36,0,m
ic_match,disgruntled,0,The man disgruntled the boy because he,58,0,m
ic_match,disgruntled,0,The boy disgruntled the man because he,58,0,m
ic_match,disliked,0,The man disliked the boy because he,-87,0,m
ic_match,disliked,0,The boy disliked the man because he,-87,0,m
ic_match,disobeyed,0,The man disobeyed the boy because he,55,0,m
ic_match,disobeyed,0,The boy disobeyed the man because he,55,0,m
ic_match,disparaged,0,The man disparaged the boy because he,12,0,m
ic_match,disparaged,0,The boy disparaged the man because he,12,0,m
ic_match,distracted,0,The man distracted the boy because he,53,0,m
ic_match,distracted,0,The boy distracted the man because he,53,0,m
ic_match,distressed,0,The man distressed the boy because he,60,0,m
ic_match,distressed,0,The boy distressed the man because he,60,0,m
ic_match,distrusted,0,The man distrusted the boy because he,-75,0,m
ic_match,distrusted,0,The boy distrusted the man because he,-75,0,m
ic_match,divorced,0,The man divorced the boy because he,-21,0,m
ic_match,divorced,0,The boy divorced the man because he,-21,0,m
ic_match,dominated,0,The man dominated the boy because he,3,0,m
ic_match,dominated,0,The boy dominated the man because he,3,0,m
ic_match,dreaded,0,The man dreaded the boy because he,-73,0,m
ic_match,dreaded,0,The boy dreaded the man because he,-73,0,m
ic_match,dreamed about,0,The man dreamed about the boy because he,30,0,m
ic_match,dreamed about,0,The boy dreamed about the man because he,30,0,m
ic_match,echoed,0,The man echoed the boy because he,72,0,m
ic_match,echoed,0,The boy echoed the man because he,72,0,m
ic_match,embraced,0,The man embraced the boy because he,29,0,m
ic_match,embraced,0,The boy embraced the man because he,29,0,m
ic_match,employed,0,The man employed the boy because he,-76,0,m
ic_match,employed,0,The boy employed the man because he,-76,0,m
ic_match,encouraged,0,The man encouraged the boy because he,-12,0,m
ic_match,encouraged,0,The boy encouraged the man because he,-12,0,m
ic_match,enlightened,0,The man enlightened the boy because he,0,0,m
ic_match,enlightened,0,The boy enlightened the man because he,0,0,m
ic_match,enraged,0,The man enraged the boy because he,70,0,m
ic_match,enraged,0,The boy enraged the man because he,70,0,m
ic_match,enticed,0,The man enticed the boy because he,70,0,m
ic_match,enticed,0,The boy enticed the man because he,70,0,m
ic_match,escorted,0,The man escorted the boy because he,-36,0,m
ic_match,escorted,0,The boy escorted the man because he,-36,0,m
ic_match,esteemed,0,The man esteemed the boy because he,-53,0,m
ic_match,esteemed,0,The boy esteemed the man because he,-53,0,m
ic_match,exalted,0,The man exalted the boy because he,-17,0,m
ic_match,exalted,0,The boy exalted the man because he,-17,0,m
ic_match,exasperated,0,The man exasperated the boy because he,74,0,m
ic_match,exasperated,0,The boy exasperated the man because he,74,0,m
ic_match,excited,0,The man excited the boy because he,72,0,m
ic_match,excited,0,The boy excited the man because he,72,0,m
ic_match,excused,0,The man excused the boy because he,-50,0,m
ic_match,excused,0,The boy excused the man because he,-50,0,m
ic_match,exhausted,0,The man exhausted the boy because he,65,0,m
ic_match,exhausted,0,The boy exhausted the man because he,65,0,m
ic_match,fascinated,0,The man fascinated the boy because he,85,0,m
ic_match,fascinated,0,The boy fascinated the man because he,85,0,m
ic_match,favoured,0,The man favoured the boy because he,-89,0,m
ic_match,favoured,0,The boy favoured the man because he,-89,0,m
ic_match,feared,0,The man feared the boy because he,-85,0,m
ic_match,feared,0,The boy feared the man because he,-85,0,m
ic_match,fed,0,The man fed the boy because he,-85,0,m
ic_match,fed,0,The boy fed the man because he,-85,0,m
ic_match,filmed,0,The man filmed the boy because he,-3,0,m
ic_match,filmed,0,The boy filmed the man because he,-3,0,m
ic_match,flattered,0,The man flattered the boy because he,42,0,m
ic_match,flattered,0,The boy flattered the man because he,42,0,m
ic_match,floored,0,The man floored the boy because he,13,0,m
ic_match,floored,0,The boy floored the man because he,13,0,m
ic_match,followed,0,The man followed the boy because he,46,0,m
ic_match,followed,0,The boy followed the man because he,46,0,m
ic_match,fooled,0,The man fooled the boy because he,10,0,m
ic_match,fooled,0,The boy fooled the man because he,10,0,m
ic_match,forgave,0,The man forgave the boy because he,5,0,m
ic_match,forgave,0,The boy forgave the man because he,5,0,m
ic_match,forgot,0,The man forgot the boy because he,-16,0,m
ic_match,forgot,0,The boy forgot the man because he,-16,0,m
ic_match,fought,0,The man fought the boy because he,24,0,m
ic_match,fought,0,The boy fought the man because he,24,0,m
ic_match,freed,0,The man freed the boy because he,-52,0,m
ic_match,freed,0,The boy freed the man because he,-52,0,m
ic_match,frightened,0,The man frightened the boy because he,68,0,m
ic_match,frightened,0,The boy frightened the man because he,68,0,m
ic_match,frustrated,0,The man frustrated the boy because he,79,0,m
ic_match,frustrated,0,The boy frustrated the man because he,79,0,m
ic_match,grabbed,0,The man grabbed the boy because he,-5,0,m
ic_match,grabbed,0,The boy grabbed the man because he,-5,0,m
ic_match,grazed,0,The man grazed the boy because he,44,0,m
ic_match,grazed,0,The boy grazed the man because he,44,0,m
ic_match,greeted,0,The man greeted the boy because he,-8,0,m
ic_match,greeted,0,The boy greeted the man because he,-8,0,m
ic_match,guided,0,The man guided the boy because he,-73,0,m
ic_match,guided,0,The boy guided the man because he,-73,0,m
ic_match,hailed,0,The man hailed the boy because he,-45,0,m
ic_match,hailed,0,The boy hailed the man because he,-45,0,m
ic_match,harassed,0,The man harassed the boy because he,41,0,m
ic_match,harassed,0,The boy harassed the man because he,41,0,m
ic_match,harmed,0,The man harmed the boy because he,52,0,m
ic_match,harmed,0,The boy harmed the man because he,52,0,m
ic_match,hated,0,The man hated the boy because he,-91,0,m
ic_match,hated,0,The boy hated the man because he,-91,0,m
ic_match,haunted,0,The man haunted the boy because he,20,0,m
ic_match,haunted,0,The boy haunted the man because he,20,0,m
ic_match,helped,0,The man helped the boy because he,-49,0,m
ic_match,helped,0,The boy helped the man because he,-49,0,m
ic_match,hired,0,The man hired the boy because he,-65,0,m
ic_match,hired,0,The boy hired the man because he,-65,0,m
ic_match,hit,0,The man hit the boy because he,-14,0,m
ic_match,hit,0,The boy hit the man because he,-14,0,m
ic_match,honoured,0,The man honoured the boy because he,-57,0,m
ic_match,honoured,0,The boy honoured the man because he,-57,0,m
ic_match,hugged,0,The man hugged the boy because he,12,0,m
ic_match,hugged,0,The boy hugged the man because he,12,0,m
ic_match,hurt,0,The man hurt the boy because he,47,0,m
ic_match,hurt,0,The boy hurt the man because he,47,0,m
ic_match,idolized,0,The man idolized the boy because he,-66,0,m
ic_match,idolized,0,The boy idolized the man because he,-66,0,m
ic_match,incensed,0,The man incensed the boy because he,57,0,m
ic_match,incensed,0,The boy incensed the man because he,57,0,m
ic_match,infuriated,0,The man infuriated the boy because he,75,0,m
ic_match,infuriated,0,The boy infuriated the man because he,75,0,m
ic_match,inspired,0,The man inspired the boy because he,78,0,m
ic_match,inspired,0,The boy inspired the man because he,78,0,m
ic_match,instructed,0,The man instructed the boy because he,-17,0,m
ic_match,instructed,0,The boy instructed the man because he,-17,0,m
ic_match,insulted,0,The man insulted the boy because he,6,0,m
ic_match,insulted,0,The boy insulted the man because he,6,0,m
ic_match,interrupted,0,The man interrupted the boy because he,3,0,m
ic_match,interrupted,0,The boy interrupted the man because he,3,0,m
ic_match,intimidated,0,The man intimidated the boy because he,73,0,m
ic_match,intimidated,0,The boy intimidated the man because he,73,0,m
ic_match,intrigued,0,The man intrigued the boy because he,76,0,m
ic_match,intrigued,0,The boy intrigued the man because he,76,0,m
ic_match,irritated,0,The man irritated the boy because he,81,0,m
ic_match,irritated,0,The boy irritated the man because he,81,0,m
ic_match,killed,0,The man killed the boy because he,5,0,m
ic_match,killed,0,The boy killed the man because he,5,0,m
ic_match,kissed,0,The man kissed the boy because he,61,0,m
ic_match,kissed,0,The boy kissed the man because he,61,0,m
ic_match,lauded,0,The man lauded the boy because he,-37,0,m
ic_match,lauded,0,The boy lauded the man because he,-37,0,m
ic_match,laughed at,0,The man laughed at the boy because he,-96,0,m
ic_match,laughed at,0,The boy laughed at the man because he,-96,0,m
ic_match,led,0,The man led the boy because he,-30,0,m
ic_match,led,0,The boy led the man because he,-30,0,m
ic_match,left,0,The man left the boy because he,2,0,m
ic_match,left,0,The boy left the man because he,2,0,m
ic_match,lied to,0,The man lied to the boy because he,78,0,m
ic_match,lied to,0,The boy lied to the man because he,78,0,m
ic_match,liked,0,The man liked the boy because he,-91,0,m
ic_match,liked,0,The boy liked the man because he,-91,0,m
ic_match,loathed,0,The man loathed the boy because he,-85,0,m
ic_match,loathed,0,The boy loathed the man because he,-85,0,m
ic_match,loved,0,The man loved the boy because he,-80,0,m
ic_match,loved,0,The boy loved the man because he,-80,0,m
ic_match,married,0,The man married the boy because he,53,0,m
ic_match,married,0,The boy married the man because he,53,0,m
ic_match,met,0,The man met the boy because he,53,0,m
ic_match,met,0,The boy met the man because he,53,0,m
ic_match,missed,0,The man missed the boy because he,-45,0,m
ic_match,missed,0,The boy missed the man because he,-45,0,m
ic_match,mocked,0,The man mocked the boy because he,-33,0,m
ic_match,mocked,0,The boy mocked the man because he,-33,0,m
ic_match,mourned,0,The man mourned the boy because he,-72,0,m
ic_match,mourned,0,The boy mourned the man because he,-72,0,m
ic_match,moved,0,The man moved the boy because he,-11,0,m
ic_match,moved,0,The boy moved the man because he,-11,0,m
ic_match,noticed,0,The man noticed the boy because he,-92,0,m
ic_match,noticed,0,The boy noticed the man because he,-92,0,m
ic_match,ordered around,0,The man ordered around the boy because he,53,0,m
ic_match,ordered around,0,The boy ordered around the man because he,53,0,m
ic_match,pacified,0,The man pacified the boy because he,-49,0,m
ic_match,pacified,0,The boy pacified the man because he,-49,0,m
ic_match,pardoned,0,The man pardoned the boy because he,-38,0,m
ic_match,pardoned,0,The boy pardoned the man because he,-38,0,m
ic_match,passed,0,The man passed the boy because he,0,0,m
ic_match,passed,0,The boy passed the man because he,0,0,m
ic_match,penalized,0,The man penalized the boy because he,-77,0,m
ic_match,penalized,0,The boy penalized the man because he,-77,0,m
ic_match,persecuted,0,The man persecuted the boy because he,-22,0,m
ic_match,persecuted,0,The boy persecuted the man because he,-22,0,m
ic_match,picked up,0,The man picked up the boy because he,-71,0,m
ic_match,picked up,0,The boy picked up the man because he,-71,0,m
ic_match,plagued,0,The man plagued the boy because he,58,0,m
ic_match,plagued,0,The boy plagued the man because he,58,0,m
ic_match,played,0,The man played the boy because he,43,0,m
ic_match,played,0,The boy played the man because he,43,0,m
ic_match,played with,0,The man played with the boy because he,-13,0,m
ic_match,played with,0,The boy played with the man because he,-13,0,m
ic_match,pleased,0,The man pleased the boy because he,83,0,m
ic_match,pleased,0,The boy pleased the man because he,83,0,m
ic_match,praised,0,The man praised the boy because he,-87,0,m
ic_match,praised,0,The boy praised the man because he,-87,0,m
ic_match,prized,0,The man prized the boy because he,-74,0,m
ic_match,prized,0,The boy prized the man because he,-74,0,m
ic_match,prosecuted,0,The man prosecuted the boy because he,-44,0,m
ic_match,prosecuted,0,The boy prosecuted the man because he,-44,0,m
ic_match,protected,0,The man protected the boy because he,-47,0,m
ic_match,protected,0,The boy protected the man because he,-47,0,m
ic_match,provoked,0,The man provoked the boy because he,70,0,m
ic_match,provoked,0,The boy provoked the man because he,70,0,m
ic_match,punished,0,The man punished the boy because he,-76,0,m
ic_match,punished,0,The boy punished the man because he,-76,0,m
ic_match,pursued,0,The man pursued the boy because he,31,0,m
ic_match,pursued,0,The boy pursued the man because he,31,0,m
ic_match,questioned,0,The man questioned the boy because he,26,0,m
ic_match,questioned,0,The boy questioned the man because he,26,0,m
ic_match,reassured,0,The man reassured the boy because he,-62,0,m
ic_match,reassured,0,The boy reassured the man because he,-62,0,m
ic_match,rebuked,0,The man rebuked the boy because he,-18,0,m
ic_match,rebuked,0,The boy rebuked the man because he,-18,0,m
ic_match,relaxed,0,The man relaxed the boy because he,19,0,m
ic_match,relaxed,0,The boy relaxed the man because he,19,0,m
ic_match,relished,0,The man relished the boy because he,-47,0,m
ic_match,relished,0,The boy relished the man because he,-47,0,m
ic_match,repaid,0,The man repaid the boy because he,63,0,m
ic_match,repaid,0,The boy repaid the man because he,63,0,m
ic_match,repelled,0,The man repelled the boy because he,67,0,m
ic_match,repelled,0,The boy repelled the man because he,67,0,m
ic_match,reprimanded,0,The man reprimanded the boy because he,-50,0,m
ic_match,reprimanded,0,The boy reprimanded the man because he,-50,0,m
ic_match,repulsed,0,The man repulsed the boy because he,76,0,m
ic_match,repulsed,0,The boy repulsed the man because he,76,0,m
ic_match,resented,0,The man resented the boy because he,-76,0,m
ic_match,resented,0,The boy resented the man because he,-76,0,m
ic_match,respected,0,The man respected the boy because he,-91,0,m
ic_match,respected,0,The boy respected the man because he,-91,0,m
ic_match,revered,0,The man revered the boy because he,-57,0,m
ic_match,revered,0,The boy revered the man because he,-57,0,m
ic_match,revitalized,0,The man revitalized the boy because he,3,0,m
ic_match,revitalized,0,The boy revitalized the man because he,3,0,m
ic_match,revolted,0,The man revolted the boy because he,66,0,m
ic_match,revolted,0,The boy revolted the man because he,66,0,m
ic_match,rewarded,0,The man rewarded the boy because he,-85,0,m
ic_match,rewarded,0,The boy rewarded the man because he,-85,0,m
ic_match,ridiculed,0,The man ridiculed the boy because he,-58,0,m
ic_match,ridiculed,0,The boy ridiculed the man because he,-58,0,m
ic_match,rushed to,0,The man rushed to the boy because he,-32,0,m
ic_match,rushed to,0,The boy rushed to the man because he,-32,0,m
ic_match,saluted,0,The man saluted the boy because he,-48,0,m
ic_match,saluted,0,The boy saluted the man because he,-48,0,m
ic_match,scared,0,The man scared the boy because he,74,0,m
ic_match,scared,0,The boy scared the man because he,74,0,m
ic_match,scolded,0,The man scolded the boy because he,-69,0,m
ic_match,scolded,0,The boy scolded the man because he,-69,0,m
ic_match,scorned,0,The man scorned the boy because he,-49,0,m
ic_match,scorned,0,The boy scorned the man because he,-49,0,m
ic_match,shadowed,0,The man shadowed the boy because he,58,0,m
ic_match,shadowed,0,The boy shadowed the man because he,58,0,m
ic_match,shocked,0,The man shocked the boy because he,56,0,m
ic_match,shocked,0,The boy shocked the man because he,56,0,m
ic_match,shook,0,The man shook the boy because he,-47,0,m
ic_match,shook,0,The boy shook the man because he,-47,0,m
ic_match,snubbed,0,The man snubbed the boy because he,20,0,m
ic_match,snubbed,0,The boy snubbed the man because he,20,0,m
ic_match,staggered,0,The man staggered the boy because he,64,0,m
ic_match,staggered,0,The boy staggered the man because he,64,0,m
ic_match,startled,0,The man startled the boy because he,35,0,m
ic_match,startled,0,The boy startled the man because he,35,0,m
ic_match,stimulated,0,The man stimulated the boy because he,30,0,m
ic_match,stimulated,0,The boy stimulated the man because he,30,0,m
ic_match,struck,0,The man struck the boy because he,-8,0,m
ic_match,struck,0,The boy struck the man because he,-8,0,m
ic_match,sued,0,The man sued the boy because he,-77,0,m
ic_match,sued,0,The boy sued the man because he,-77,0,m
ic_match,supported,0,The man supported the boy because he,-29,0,m
ic_match,supported,0,The boy supported the man because he,-29,0,m
ic_match,surprised,0,The man surprised the boy because he,10,0,m
ic_match,surprised,0,The boy surprised the man because he,10,0,m
ic_match,tailed,0,The man tailed the boy because he,58,0,m
ic_match,tailed,0,The boy tailed the man because he,58,0,m
ic_match,telephoned,0,The man telephoned the boy because he,82,0,m
ic_match,telephoned,0,The boy telephoned the man because he,82,0,m
ic_match,thanked,0,The man thanked the boy because he,-92,0,m
ic_match,thanked,0,The boy thanked the man because he,-92,0,m
ic_match,tolerated,0,The man tolerated the boy because he,4,0,m
ic_match,tolerated,0,The boy tolerated the man because he,4,0,m
ic_match,took away,0,The man took away the boy because he,-50,0,m
ic_match,took away,0,The boy took away the man because he,-50,0,m
ic_match,tormented,0,The man tormented the boy because he,45,0,m
ic_match,tormented,0,The boy tormented the man because he,45,0,m
ic_match,tracked,0,The man tracked the boy because he,36,0,m
ic_match,tracked,0,The boy tracked the man because he,36,0,m
ic_match,trailed,0,The man trailed the boy because he,66,0,m
ic_match,trailed,0,The boy trailed the man because he,66,0,m
ic_match,treasured,0,The man treasured the boy because he,-76,0,m
ic_match,treasured,0,The boy treasured the man because he,-76,0,m
ic_match,troubled,0,The man troubled the boy because he,68,0,m
ic_match,troubled,0,The boy troubled the man because he,68,0,m
ic_match,trusted,0,The man trusted the boy because he,-49,0,m
ic_match,trusted,0,The boy trusted the man because he,-49,0,m
ic_match,unnerved,0,The man unnerved the boy because he,70,0,m
ic_match,unnerved,0,The boy unnerved the man because he,70,0,m
ic_match,unsettled,0,The man unsettled the boy because he,62,0,m
ic_match,unsettled,0,The boy unsettled the man because he,62,0,m
ic_match,uplifted,0,The man uplifted the boy because he,-1,0,m
ic_match,uplifted,0,The boy uplifted the man because he,-1,0,m
ic_match,upset,0,The man upset the boy because he,66,0,m
ic_match,upset,0,The boy upset the man because he,66,0,m
ic_match,valued,0,The man valued the boy because he,-98,0,m
ic_match,valued,0,The boy valued the man because he,-98,0,m
ic_match,venerated,0,The man venerated the boy because he,-32,0,m
ic_match,venerated,0,The boy venerated the man because he,-32,0,m
ic_match,victimized,0,The man victimized the boy because he,15,0,m
ic_match,victimized,0,The boy victimized the man because he,15,0,m
ic_match,vilified,0,The man vilified the boy because he,26,0,m
ic_match,vilified,0,The boy vilified the man because he,26,0,m
ic_match,visited,0,The man visited the boy because he,-45,0,m
ic_match,visited,0,The boy visited the man because he,-45,0,m
ic_match,wanted,0,The man wanted the boy because he,-26,0,m
ic_match,wanted,0,The boy wanted the man because he,-26,0,m
ic_match,warned,0,The man warned the boy because he,-17,0,m
ic_match,warned,0,The boy warned the man because he,-17,0,m
ic_match,welcomed,0,The man welcomed the boy because he,-17,0,m
ic_match,welcomed,0,The boy welcomed the man because he,-17,0,m
ic_match,worried,0,The man worried the boy because he,76,0,m
ic_match,worried,0,The boy worried the man because he,76,0,m
ic_match,worried about,0,The man worried about the boy because he,-71,0,m
ic_match,worried about,0,The boy worried about the man because he,-71,0,m
ic_match,worshipped,0,The man worshipped the boy because he,-54,0,m
ic_match,worshipped,0,The boy worshipped the man because he,-54,0,m
ic_match,wounded,0,The man wounded the boy because he,33,0,m
ic_match,wounded,0,The boy wounded the man because he,33,0,m
ic_match,yelled at,0,The man yelled at the boy because he,-57,0,m
