exp,verb,item,sent,bias,isHigh,gender
ic_mismatch,amazed,0,The man amazed the woman because she,68,0,f
ic_mismatch,amazed,0,The woman amazed the man because he,68,0,m
ic_mismatch,amazed,0,The woman amazed the man because she,68,1,f
ic_mismatch,amused,0,The man amused the woman because he,67,1,m
ic_mismatch,amused,0,The man amused the woman because she,67,0,f
ic_mismatch,amused,0,The woman amused the man because he,67,0,m
ic_mismatch,amused,0,The woman amused the man because she,67,1,f
ic_mismatch,angered,0,The man angered the woman because he,85,1,m
ic_mismatch,angered,0,The man angered the woman because she,85,0,f
ic_mismatch,angered,0,The woman angered the man because he,85,0,m
ic_mismatch,angered,0,The woman angered the man because she,85,1,f
ic_mismatch,annoyed,0,The man annoyed the woman because he,79,1,m
ic_mismatch,annoyed,0,The man annoyed the woman because she,79,0,f
ic_mismatch,annoyed,0,The woman annoyed the man because he,79,0,m
ic_mismatch,annoyed,0,The woman annoyed the man because she,79,1,f
ic_mismatch,answered,0,The man answered the woman because he,-64,1,m
ic_mismatch,answered,0,The man answered the woman because she,-64,0,f
ic_mismatch,answered,0,The woman answered the man because he,-64,0,m
ic_mismatch,answered,0,The woman answered the man because she,-64,1,f
ic_mismatch,apologized to,0,The man apologized to the woman because he,93,1,m
ic_mismatch,apologized to,0,The man apologized to the woman because she,93,0,f
ic_mismatch,apologized to,0,The woman apologized to the man because he,93,0,m
ic_mismatch,apologized to,0,The woman apologized to the man because she,93,1,f
ic_mismatch,appalled,0,The man appalled the woman because he,78,1,m
ic_mismatch,appalled,0,The man appalled the woman because she,78,0,f
ic_mismatch,appalled,0,The woman appalled the man because he,78,0,m
ic_mismatch,appalled,0,The woman appalled the man because she,78,1,f
ic_mismatch,applauded,0,The man applauded the woman because he,-84,1,m
ic_mismatch,applauded,0,The man applauded the woman because she,-84,0,f
ic_mismatch,applauded,0,The woman applauded the man because he,-84,0,m
ic_mismatch,applauded,0,The woman applauded the man because she,-84,1,f
ic_mismatch,appreciated,0,The man appreciated the woman because he,-87,1,m
ic_mismatch,appreciated,0,The man appreciated the woman because she,-87,0,f
ic_mismatch,appreciated,0,The woman appreciated the man because he,-87,0,m
ic_mismatch,appreciated,0,The woman appreciated the man because she,-87,1,f
ic_mismatch,approached,0,The man approached the woman because he,39,1,m
ic_mismatch,approached,0,The man approached the woman because she,39,0,f
ic_mismatch,approached,0,The woman approached the man because he,39,0,m
ic_mismatch,approached,0,The woman approached the man because she,39,1,f
ic_mismatch,astonished,0,The man astonished the woman because he,51,1,m
ic_mismatch,astonished,0,The man astonished the woman because she,51,0,f
ic_mismatch,astonished,0,The woman astonished the man because he,51,0,m
ic_mismatch,astonished,0,The woman astonished the man because she,51,1,f
ic_mismatch,astounded,0,The man astounded the woman because he,62,1,m
ic_mismatch,astounded,0,The man astounded the woman because she,62,0,f
ic_mismatch,astounded,0,The woman astounded the man because he,62,0,m
ic_mismatch,astounded,0,The woman astounded the man because she,62,1,f
ic_mismatch,attracted,0,The man attracted the woman because he,87,1,m
ic_mismatch,attracted,0,The man attracted the woman because she,87,0,f
ic_mismatch,attracted,0,The woman attracted the man because he,87,0,m
ic_mismatch,attracted,0,The woman attracted the man because she,87,1,f
ic_mismatch,avoided,0,The man avoided the woman because he,14,1,m
ic_mismatch,avoided,0,The man avoided the woman because she,14,0,f
ic_mismatch,avoided,0,The woman avoided the man because he,14,0,m
ic_mismatch,avoided,0,The woman avoided the man because she,14,1,f
ic_mismatch,baffled,0,The man baffled the woman because he,56,1,m
ic_mismatch,baffled,0,The man baffled the woman because she,56,0,f
ic_mismatch,baffled,0,The woman baffled the man because he,56,0,m
ic_mismatch,baffled,0,The woman baffled the man because she,56,1,f
ic_mismatch,banished,0,The man banished the woman because he,-56,1,m
ic_mismatch,banished,0,The man banished the woman because she,-56,0,f
ic_mismatch,banished,0,The woman banished the man because he,-56,0,m
ic_mismatch,banished,0,The woman banished the man because she,-56,1,f
ic_mismatch,battled,0,The man battled the woman because he,47,1,m
ic_mismatch,battled,0,The man battled the woman because she,47,0,f
ic_mismatch,battled,0,The woman battled the man because he,47,0,m
ic_mismatch,battled,0,The woman battled the man because she,47,1,f
ic_mismatch,believed,0,The man believed the woman because he,-54,1,m
ic_mismatch,believed,0,The man believed the woman because she,-54,0,f
ic_mismatch,believed,0,The woman believed the man because he,-54,0,m
ic_mismatch,believed,0,The woman believed the man because she,-54,1,f
ic_mismatch,betrayed,0,The man betrayed the woman because he,74,1,m
ic_mismatch,betrayed,0,The man betrayed the woman because she,74,0,f
ic_mismatch,betrayed,0,The woman betrayed the man because he,74,0,m
ic_mismatch,betrayed,0,The woman betrayed the man because she,74,1,f
ic_mismatch,bewildered,0,The man bewildered the woman because he,49,1,m
ic_mismatch,bewildered,0,The man bewildered the woman because she,49,0,f
ic_mismatch,bewildered,0,The woman bewildered the man because he,49,0,m
ic_mismatch,bewildered,0,The woman bewildered the man because she,49,1,f
ic_mismatch,blamed,0,The man blamed the woman because he,-30,1,m
ic_mismatch,blamed,0,The man blamed the woman because she,-30,0,f
ic_mismatch,blamed,0,The woman blamed the man because he,-30,0,m
ic_mismatch,blamed,0,The woman blamed the man because she,-30,1,f
ic_mismatch,blessed,0,The man blessed the woman because he,-21,1,m
ic_mismatch,blessed,0,The man blessed the woman because she,-21,0,f
ic_mismatch,blessed,0,The woman blessed the man because he,-21,0,m
ic_mismatch,blessed,0,The woman blessed the man because she,-21,1,f
ic_mismatch,bored,0,The man bored the woman because he,73,1,m
ic_mismatch,bored,0,The man bored the woman because she,73,0,f
ic_mismatch,bored,0,The woman bored the man because he,73,0,m
ic_mismatch,bored,0,The woman bored the man because she,73,1,f
ic_mismatch,bothered,0,The man bothered the woman because he,59,1,m
ic_mismatch,bothered,0,The man bothered the woman because she,59,0,f
ic_mismatch,bothered,0,The woman bothered the man because he,59,0,m
ic_mismatch,bothered,0,The woman bothered the man because she,59,1,f
ic_mismatch,called,0,The man called the woman because he,82,1,m
ic_mismatch,called,0,The man called the woman because she,82,0,f
ic_mismatch,called,0,The woman called the man because he,82,0,m
ic_mismatch,called,0,The woman called the man because she,82,1,f
ic_mismatch,calmed,0,The man calmed the woman because he,-53,1,m
ic_mismatch,calmed,0,The man calmed the woman because she,-53,0,f
ic_mismatch,calmed,0,The woman calmed the man because he,-53,0,m
ic_mismatch,calmed,0,The woman calmed the man because she,-53,1,f
ic_mismatch,calmed down,0,The man calmed down the woman because he,-79,1,m
ic_mismatch,calmed down,0,The man calmed down the woman because she,-79,0,f
ic_mismatch,calmed down,0,The woman calmed down the man because he,-79,0,m
ic_mismatch,calmed down,0,The woman calmed down the man because she,-79,1,f
ic_mismatch,captivated,0,The man captivated the woman because he,78,1,m
ic_mismatch,captivated,0,The man captivated the woman because she,78,0,f
ic_mismatch,captivated,0,The woman captivated the man because he,78,0,m
ic_mismatch,captivated,0,The woman captivated the man because she,78,1,f
ic_mismatch,carried,0,The man carried the woman because he,-92,1,m
ic_mismatch,carried,0,The man carried the woman because she,-92,0,f
ic_mismatch,carried,0,The woman carried the man because he,-92,0,m
ic_mismatch,carried,0,The woman carried the man because she,-92,1,f
ic_mismatch,castigated,0,The man castigated the woman because he,-45,1,m
ic_mismatch,castigated,0,The man castigated the woman because she,-45,0,f
ic_mismatch,castigated,0,The woman castigated the man because he,-45,0,m
ic_mismatch,castigated,0,The woman castigated the man because she,-45,1,f
ic_mismatch,caught,0,The man caught the woman because he,-44,1,m
ic_mismatch,caught,0,The man caught the woman because she,-44,0,f
ic_mismatch,caught,0,The woman caught the man because he,-44,0,m
ic_mismatch,caught,0,The woman caught the man because she,-44,1,f
ic_mismatch,cautioned,0,The man cautioned the woman because he,-36,1,m
ic_mismatch,cautioned,0,The man cautioned the woman because she,-36,0,f
ic_mismatch,cautioned,0,The woman cautioned the man because he,-36,0,m
ic_mismatch,cautioned,0,The woman cautioned the man because she,-36,1,f
ic_mismatch,celebrated,0,The man celebrated the woman because he,-72,1,m
ic_mismatch,celebrated,0,The man celebrated the woman because she,-72,0,f
ic_mismatch,celebrated,0,The woman celebrated the man because he,-72,0,m
ic_mismatch,celebrated,0,The woman celebrated the man because she,-72,1,f
ic_mismatch,censured,0,The man censured the woman because he,-58,1,m
ic_mismatch,censured,0,The man censured the woman because she,-58,0,f
ic_mismatch,censured,0,The woman censured the man because he,-58,0,m
ic_mismatch,censured,0,The woman censured the man because she,-58,1,f
ic_mismatch,charmed,0,The man charmed the woman because he,81,1,m
ic_mismatch,charmed,0,The man charmed the woman because she,81,0,f
ic_mismatch,charmed,0,The woman charmed the man because he,81,0,m
ic_mismatch,charmed,0,The woman charmed the man because she,81,1,f
ic_mismatch,chased,0,The man chased the woman because he,-33,1,m
ic_mismatch,chased,0,The man chased the woman because she,-33,0,f
ic_mismatch,chased,0,The woman chased the man because he,-33,0,m
ic_mismatch,chased,0,The woman chased the man because she,-33,1,f
ic_mismatch,cheated,0,The man cheated the woman because he,63,1,m
ic_mismatch,cheated,0,The man cheated the woman because she,63,0,f
ic_mismatch,cheated,0,The woman cheated the man because he,63,0,m
ic_mismatch,cheated,0,The woman cheated the man because she,63,1,f
ic_mismatch,cheered,0,The man cheered the woman because he,-48,1,m
ic_mismatch,cheered,0,The man cheered the woman because she,-48,0,f
ic_mismatch,cheered,0,The woman cheered the man because he,-48,0,m
ic_mismatch,cheered,0,The woman cheered the man because she,-48,1,f
ic_mismatch,cherished,0,The man cherished the woman because he,-53,1,m
ic_mismatch,cherished,0,The man cherished the woman because she,-53,0,f
ic_mismatch,cherished,0,The woman cherished the man because he,-53,0,m
ic_mismatch,cherished,0,The woman cherished the man because she,-53,1,f
ic_mismatch,chilled,0,The man chilled the woman because he,31,1,m
ic_mismatch,chilled,0,The man chilled the woman because she,31,0,f
ic_mismatch,chilled,0,The woman chilled the man because he,31,0,m
ic_mismatch,chilled,0,The woman chilled the man because she,31,1,f
ic_mismatch,comforted,0,The man comforted the woman because he,-77,1,m
ic_mismatch,comforted,0,The man comforted the woman because she,-77,0,f
ic_mismatch,comforted,0,The woman comforted the man because he,-77,0,m
ic_mismatch,comforted,0,The woman comforted the man because she,-77,1,f
ic_mismatch,commended,0,The man commended the woman because he,-82,1,m
ic_mismatch,commended,0,The man commended the woman because she,-82,0,f
ic_mismatch,commended,0,The woman commended the man because he,-82,0,m
ic_mismatch,commended,0,The woman commended the man because she,-82,1,f
ic_mismatch,compensated,0,The man compensated the woman because he,16,1,m
ic_mismatch,compensated,0,The man compensated the woman because she,16,0,f
ic_mismatch,compensated,0,The woman compensated the man because he,16,0,m
ic_mismatch,compensated,0,The woman compensated the man because she,16,1,f
ic_mismatch,complemented,0,The man complemented the woman because he,-56,1,m
ic_mismatch,complemented,0,The man complemented the woman because she,-56,0,f
ic_mismatch,complemented,0,The woman complemented the man because he,-56,0,m
ic_mismatch,complemented,0,The woman complemented the man because she,-56,1,f
ic_mismatch,complimented,0,The man complimented the woman because he,-47,1,m
ic_mismatch,complimented,0,The man complimented the woman because she,-47,0,f
ic_mismatch,complimented,0,The woman complimented the man because he,-47,0,m
ic_mismatch,complimented,0,The woman complimented the man because she,-47,1,f
ic_mismatch,concerned,0,The man concerned the woman because he,81,1,m
ic_mismatch,concerned,0,The man concerned the woman because she,81,0,f
ic_mismatch,concerned,0,The woman concerned the man because he,81,0,m
ic_mismatch,concerned,0,The woman concerned the man because she,81,1,f
ic_mismatch,condemned,0,The man condemned the woman because he,-63,1,m
ic_mismatch,condemned,0,The man condemned the woman because she,-63,0,f
ic_mismatch,condemned,0,The woman condemned the man because he,-63,0,m
ic_mismatch,condemned,0,The woman condemned the man because she,-63,1,f
ic_mismatch,confessed to,0,The man confessed to the woman because he,74,1,m
ic_mismatch,confessed to,0,The man confessed to the woman because she,74,0,f
ic_mismatch,confessed to,0,The woman confessed to the man because he,74,0,m
ic_mismatch,confessed to,0,The woman confessed to the man because she,74,1,f
ic_mismatch,confided in,0,The man confided in the woman because he,5,1,m
ic_mismatch,confided in,0,The man confided in the woman because she,5,0,f
ic_mismatch,confided in,0,The woman confided in the man because he,5,0,m
ic_mismatch,confided in,0,The woman confided in the man because she,5,1,f
ic_mismatch,confounded,0,The man confounded the woman because he,36,1,m
ic_mismatch,confounded,0,The man confounded the woman because she,36,0,f
ic_mismatch,confounded,0,The woman confounded the man because he,36,0,m
ic_mismatch,confounded,0,The woman confounded the man because she,36,1,f
ic_mismatch,confused,0,The man confused the woman because he,60,1,m
ic_mismatch,confused,0,The man confused the woman because she,60,0,f
ic_mismatch,confused,0,The woman confused the man because he,60,0,m
ic_mismatch,confused,0,The woman confused the man because she,60,1,f
ic_mismatch,congratulated,0,The man congratulated the woman because he,-94,1,m
ic_mismatch,congratulated,0,The man congratulated the woman because she,-94,0,f
ic_mismatch,congratulated,0,The woman congratulated the man because he,-94,0,m
ic_mismatch,congratulated,0,The woman congratulated the man because she,-94,1,f
ic_mismatch,consulted,0,The man consulted the woman because he,13,1,m
ic_mismatch,consulted,0,The man consulted the woman because she,13,0,f
ic_mismatch,consulted,0,The woman consulted the man because he,13,0,m
ic_mismatch,consulted,0,The woman consulted the man because she,13,1,f
ic_mismatch,corrected,0,The man corrected the woman because he,-74,1,m
ic_mismatch,corrected,0,The man corrected the woman because she,-74,0,f
ic_mismatch,corrected,0,The woman corrected the man because he,-74,0,m
ic_mismatch,corrected,0,The woman corrected the man because she,-74,1,f
ic_mismatch,corrupted,0,The man corrupted the woman because he,38,1,m
ic_mismatch,corrupted,0,The man corrupted the woman because she,38,0,f
ic_mismatch,corrupted,0,The woman corrupted the man because he,38,0,m
ic_mismatch,corrupted,0,The woman corrupted the man because she,38,1,f
ic_mismatch,counseled,0,The man counseled the woman because he,-67,1,m
ic_mismatch,counseled,0,The man counseled the woman because she,-67,0,f
ic_mismatch,counseled,0,The woman counseled the man because he,-67,0,m
ic_mismatch,counseled,0,The woman counseled the man because she,-67,1,f
ic_mismatch,courted,0,The man courted the woman because he,33,1,m
ic_mismatch,courted,0,The man courted the woman because she,33,0,f
ic_mismatch,courted,0,The woman courted the man because he,33,0,m
ic_mismatch,courted,0,The woman courted the man because she,33,1,f
ic_mismatch,criticized,0,The man criticized the woman because he,-45,1,m
ic_mismatch,criticized,0,The man criticized the woman because she,-45,0,f
ic_mismatch,criticized,0,The woman criticized the man because he,-45,0,m
ic_mismatch,criticized,0,The woman criticized the man because she,-45,1,f
ic_mismatch,dated,0,The man dated the woman because he,15,1,m
ic_mismatch,dated,0,The man dated the woman because she,15,0,f
ic_mismatch,dated,0,The woman dated the man because he,15,0,m
ic_mismatch,dated,0,The woman dated the man because she,15,1,f
ic_mismatch,debated with,0,The man debated with the woman because he,27,1,m
ic_mismatch,debated with,0,The man debated with the woman because she,27,0,f
ic_mismatch,debated with,0,The woman debated with the man because he,27,0,m
ic_mismatch,debated with,0,The woman debated with the man because she,27,1,f
ic_mismatch,deceived,0,The man deceived the woman because he,63,1,m
ic_mismatch,deceived,0,The man deceived the woman because she,63,0,f
ic_mismatch,deceived,0,The woman deceived the man because he,63,0,m
ic_mismatch,deceived,0,The woman deceived the man because she,63,1,f
ic_mismatch,decried,0,The man decried the woman because he,-11,1,m
ic_mismatch,decried,0,The man decried the woman because she,-11,0,f
ic_mismatch,decried,0,The woman decried the man because he,-11,0,m
ic_mismatch,decried,0,The woman decried the man because she,-11,1,f
ic_mismatch,defied,0,The man defied the woman because he,27,1,m
ic_mismatch,defied,0,The man defied the woman because she,27,0,f
ic_mismatch,defied,0,The woman defied the man because he,27,0,m
ic_mismatch,defied,0,The woman defied the man because she,27,1,f
ic_mismatch,delighted,0,The man delighted the woman because he,85,1,m
ic_mismatch,delighted,0,The man delighted the woman because she,85,0,f
ic_mismatch,delighted,0,The woman delighted the man because he,85,0,m
ic_mismatch,delighted,0,The woman delighted the man because she,85,1,f
ic_mismatch,denounced,0,The man denounced the woman because he,-36,1,m
ic_mismatch,denounced,0,The man denounced the woman because she,-36,0,f
ic_mismatch,denounced,0,The woman denounced the man because he,-36,0,m
ic_mismatch,denounced,0,The woman denounced the man because she,-36,1,f
ic_mismatch,deplored,0,The man deplored the woman because he,-34,1,m
ic_mismatch,deplored,0,The man deplored the woman because she,-34,0,f
ic_mismatch,deplored,0,The woman deplored the man because he,-34,0,m
ic_mismatch,deplored,0,The woman deplored the man because she,-34,1,f
ic_mismatch,deprecated,0,The man deprecated the woman because he,-12,1,m
ic_mismatch,deprecated,0,The man deprecated the woman because she,-12,0,f
ic_mismatch,deprecated,0,The woman deprecated the man because he,-12,0,m
ic_mismatch,deprecated,0,The woman deprecated the man because she,-12,1,f
ic_mismatch,derided,0,The man derided the woman because he,-24,1,m
ic_mismatch,derided,0,The man derided the woman because she,-24,0,f
ic_mismatch,derided,0,The woman derided the man because he,-24,0,m
ic_mismatch,derided,0,The woman derided the man because she,-24,1,f
ic_mismatch,deserted,0,The man deserted the woman because he,36,1,m
ic_mismatch,deserted,0,The man deserted the woman because she,36,0,f
ic_mismatch,deserted,0,The woman deserted the man because he,36,0,m
ic_mismatch,deserted,0,The woman deserted the man because she,36,1,f
ic_mismatch,despised,0,The man despised the woman because he,-87,1,m
ic_mismatch,despised,0,The man despised the woman because she,-87,0,f
ic_mismatch,despised,0,The woman despised the man because he,-87,0,m
ic_mismatch,despised,0,The woman despised the man because she,-87,1,f
ic_mismatch,detested,0,The man detested the woman because he,-78,1,m
ic_mismatch,detested,0,The man detested the woman because she,-78,0,f
ic_mismatch,detested,0,The woman detested the man because he,-78,0,m
ic_mismatch,detested,0,The woman detested the man because she,-78,1,f
ic_mismatch,disappointed,0,The man disappointed the woman because he,73,1,m
ic_mismatch,disappointed,0,The man disappointed the woman because she,73,0,f
ic_mismatch,disappointed,0,The woman disappointed the man because he,73,0,m
ic_mismatch,disappointed,0,The woman disappointed the man because she,73,1,f
ic_mismatch,discouraged,0,The man discouraged the woman because he,36,1,m
ic_mismatch,discouraged,0,The man discouraged the woman because she,36,0,f
ic_mismatch,discouraged,0,The woman discouraged the man because he,36,0,m
ic_mismatch,discouraged,0,The woman discouraged the man because she,36,1,f
ic_mismatch,disgruntled,0,The man disgruntled the woman because he,58,1,m
ic_mismatch,disgruntled,0,The man disgruntled the woman because she,58,0,f
ic_mismatch,disgruntled,0,The woman disgruntled the man because he,58,0,m
ic_mismatch,disgruntled,0,The woman disgruntled the man because she,58,1,f
ic_mismatch,disliked,0,The man disliked the woman because he,-87,1,m
ic_mismatch,disliked,0,The man disliked the woman because she,-87,0,f
ic_mismatch,disliked,0,The woman disliked the man because he,-87,0,m
ic_mismatch,disliked,0,The woman disliked the man because she,-87,1,f
ic_mismatch,disobeyed,0,The man disobeyed the woman because he,55,1,m
ic_mismatch,disobeyed,0,The man disobeyed the woman because she,55,0,f
ic_mismatch,disobeyed,0,The woman disobeyed the man because he,55,0,m
ic_mismatch,disobeyed,0,The woman disobeyed the man because she,55,1,f
ic_mismatch,disparaged,0,The man disparaged the woman because he,12,1,m
ic_mismatch,disparaged,0,The man disparaged the woman because she,12,0,f
ic_mismatch,disparaged,0,The woman disparaged the man because he,12,0,m
ic_mismatch,disparaged,0,The woman disparaged the man because she,12,1,f
ic_mismatch,distracted,0,The man distracted the woman because he,53,1,m
ic_mismatch,distracted,0,The man distracted the woman because she,53,0,f
ic_mismatch,distracted,0,The woman distracted the man because he,53,0,m
ic_mismatch,distracted,0,The woman distracted the man because she,53,1,f
ic_mismatch,distressed,0,The man distressed the woman because he,60,1,m
ic_mismatch,distressed,0,The man distressed the woman because she,60,0,f
ic_mismatch,distressed,0,The woman distressed the man because he,60,0,m
ic_mismatch,distressed,0,The woman distressed the man because she,60,1,f
ic_mismatch,distrusted,0,The man distrusted the woman because he,-75,1,m
ic_mismatch,distrusted,0,The man distrusted the woman because she,-75,0,f
ic_mismatch,distrusted,0,The woman distrusted the man because he,-75,0,m
ic_mismatch,distrusted,0,The woman distrusted the man because she,-75,1,f
ic_mismatch,divorced,0,The man divorced the woman because he,-21,1,m
ic_mismatch,divorced,0,The man divorced the woman because she,-21,0,f
ic_mismatch,divorced,0,The woman divorced the man because he,-21,0,m
ic_mismatch,divorced,0,The woman divorced the man because she,-21,1,f
ic_mismatch,dominated,0,The man dominated the woman because he,3,1,m
ic_mismatch,dominated,0,The man dominated the woman because she,3,0,f
ic_mismatch,dominated,0,The woman dominated the man because he,3,0,m
ic_mismatch,dominated,0,The woman dominated the man because she,3,1,f
ic_mismatch,dreaded,0,The man dreaded the woman because he,-73,1,m
ic_mismatch,dreaded,0,The man dreaded the woman because she,-73,0,f
ic_mismatch,dreaded,0,The woman dreaded the man because he,-73,0,m
ic_mismatch,dreaded,0,The woman dreaded the man because she,-73,1,f
ic_mismatch,dreamed about,0,The man dreamed about the woman because he,30,1,m
ic_mismatch,dreamed about,0,The man dreamed about the woman because she,30,0,f
ic_mismatch,dreamed about,0,The woman dreamed about the man because he,30,0,m
ic_mismatch,dreamed about,0,The woman dreamed about the man because she,30,1,f
ic_mismatch,echoed,0,The man echoed the woman because he,72,1,m
ic_mismatch,echoed,0,The man echoed the woman because she,72,0,f
ic_mismatch,echoed,0,The woman echoed the man because he,72,0,m
ic_mismatch,echoed,0,The woman echoed the man because she,72,1,f
ic_mismatch,embraced,0,The man embraced the woman because he,29,1,m
ic_mismatch,embraced,0,The man embraced the woman because she,29,0,f
ic_mismatch,embraced,0,The woman embraced the man because he,29,0,m
ic_mismatch,embraced,0,The woman embraced the man because she,29,1,f
ic_mismatch,employed,0,The man employed the woman because he,-76,1,m
ic_mismatch,employed,0,The man employed the woman because she,-76,0,f
ic_mismatch,employed,0,The woman employed the man because he,-76,0,m
ic_mismatch,employed,0,The woman employed the man because she,-76,1,f
ic_mismatch,encouraged,0,The man encouraged the woman because he,-12,1,m
ic_mismatch,encouraged,0,The man encouraged the woman because she,-12,0,f
ic_mismatch,encouraged,0,The woman encouraged the man because he,-12,0,m
ic_mismatch,encouraged,0,The woman encouraged the man because she,-12,1,f
ic_mismatch,enlightened,0,The man enlightened the woman because he,0,1,m
ic_mismatch,enlightened,0,The man enlightened the woman because she,0,0,f
ic_mismatch,enlightened,0,The woman enlightened the man because he,0,0,m
ic_mismatch,enlightened,0,The woman enlightened the man because she,0,1,f
ic_mismatch,enraged,0,The man enraged the woman because he,70,1,m
ic_mismatch,enraged,0,The man enraged the woman because she,70,0,f
ic_mismatch,enraged,0,The woman enraged the man because he,70,0,m
ic_mismatch,enraged,0,The woman enraged the man because she,70,1,f
ic_mismatch,enticed,0,The man enticed the woman because he,70,1,m
ic_mismatch,enticed,0,The man enticed the woman because she,70,0,f
ic_mismatch,enticed,0,The woman enticed the man because he,70,0,m
ic_mismatch,enticed,0,The woman enticed the man because she,70,1,f
ic_mismatch,escorted,0,The man escorted the woman because he,-36,1,m
ic_mismatch,escorted,0,The man escorted the woman because she,-36,0,f
ic_mismatch,escorted,0,The woman escorted the man because he,-36,0,m
ic_mismatch,escorted,0,The woman escorted the man because she,-36,1,f
ic_mismatch,esteemed,0,The man esteemed the woman because he,-53,1,m
ic_mismatch,esteemed,0,The man esteemed the woman because she,-53,0,f
ic_mismatch,esteemed,0,The woman esteemed the man because he,-53,0,m
ic_mismatch,esteemed,0,The woman esteemed the man because she,-53,1,f
ic_mismatch,exalted,0,The man exalted the woman because he,-17,1,m
ic_mismatch,exalted,0,The man exalted the woman because she,-17,0,f
ic_mismatch,exalted,0,The woman exalted the man because he,-17,0,m
ic_mismatch,exalted,0,The woman exalted the man because she,-17,1,f
ic_mismatch,exasperated,0,The man exasperated the woman because he,74,1,m
ic_mismatch,exasperated,0,The man exasperated the woman because she,74,0,f
ic_mismatch,exasperated,0,The woman exasperated the man because he,74,0,m
ic_mismatch,exasperated,0,The woman exasperated the man because she,74,1,f
ic_mismatch,excited,0,The man excited the woman because he,72,1,m
ic_mismatch,excited,0,The man excited the woman because she,72,0,f
ic_mismatch,excited,0,The woman excited the man because he,72,0,m
ic_mismatch,excited,0,The woman excited the man because she,72,1,f
ic_mismatch,excused,0,The man excused the woman because he,-50,1,m
ic_mismatch,excused,0,The man excused the woman because she,-50,0,f
ic_mismatch,excused,0,The woman excused the man because he,-50,0,m
ic_mismatch,excused,0,The woman excused the man because she,-50,1,f
ic_mismatch,exhausted,0,The man exhausted the woman because he,65,1,m
ic_mismatch,exhausted,0,The man exhausted the woman because she,65,0,f
ic_mismatch,exhausted,0,The woman exhausted the man because he,65,0,m
