exp,verb,item,sent,bias,isHigh ,gender
ic_mismatch,触怒,0,男人触怒女人因为[MASK]在那里。,59,1,m
ic_mismatch,触怒,0,女人触怒男人因为[MASK]在那里。,59,0,m
ic_mismatch,激励,0,男人激励女人因为[MASK]在那里。,61,1,m
ic_mismatch,激励,0,女人激励男人因为[MASK]在那里。,61,0,m
ic_mismatch,困扰,0,男人困扰女人因为[MASK]在那里。,63,1,m
ic_mismatch,困扰,0,女人困扰男人因为[MASK]在那里。,63,0,m
ic_mismatch,鼓舞,0,男人鼓舞女人因为[MASK]在那里。,66,1,m
ic_mismatch,鼓舞,0,女人鼓舞男人因为[MASK]在那里。,66,0,m
ic_mismatch,吸引,0,男人吸引女人因为[MASK]在那里。,79,1,m
ic_mismatch,吸引,0,女人吸引男人因为[MASK]在那里。,79,0,m
ic_mismatch,信任,0,男人信任女人因为[MASK]在那里。,2,1,m
ic_mismatch,信任,0,女人信任男人因为[MASK]在那里。,2,0,m
ic_mismatch,尊敬,0,男人尊敬女人因为[MASK]在那里。,2,1,m
ic_mismatch,尊敬,0,女人尊敬男人因为[MASK]在那里。,2,0,m
ic_mismatch,佩服,0,男人佩服女人因为[MASK]在那里。,5,1,m
ic_mismatch,佩服,0,女人佩服男人因为[MASK]在那里。,5,0,m
ic_mismatch,憎恨,0,男人憎恨女人因为[MASK]在那里。,5,1,m
ic_mismatch,憎恨,0,女人憎恨男人因为[MASK]在那里。,5,0,m
ic_mismatch,崇拜,0,男人崇拜女人因为[MASK]在那里。,7,1,m
ic_mismatch,崇拜,0,女人崇拜男人因为[MASK]在那里。,7,0,m
ic_mismatch,心疼,0,男人心疼女人因为[MASK]在那里。,7,1,m
ic_mismatch,心疼,0,女人心疼男人因为[MASK]在那里。,7,0,m
ic_mismatch,仇视,0,男人仇视女人因为[MASK]在那里。,12,1,m
ic_mismatch,仇视,0,女人仇视男人因为[MASK]在那里。,12,0,m
ic_mismatch,敬畏,0,男人敬畏女人因为[MASK]在那里。,12,1,m
ic_mismatch,敬畏,0,女人敬畏男人因为[MASK]在那里。,12,0,m
ic_mismatch,怀疑,0,男人怀疑女人因为[MASK]在那里。,14,1,m
ic_mismatch,怀疑,0,女人怀疑男人因为[MASK]在那里。,14,0,m
ic_mismatch,尊重,0,男人尊重女人因为[MASK]在那里。,14,1,m
ic_mismatch,尊重,0,女人尊重男人因为[MASK]在那里。,14,0,m
ic_mismatch,暗恋,0,男人暗恋女人因为[MASK]在那里。,16,1,m
ic_mismatch,暗恋,0,女人暗恋男人因为[MASK]在那里。,16,0,m
ic_mismatch,想念,0,男人想念女人因为[MASK]在那里。,24,1,m
ic_mismatch,想念,0,女人想念男人因为[MASK]在那里。,24,0,m
ic_mismatch,悼念,0,男人悼念女人因为[MASK]在那里。,29,1,m
ic_mismatch,悼念,0,女人悼念男人因为[MASK]在那里。,29,0,m
ic_mismatch,感激,0,男人感激女人因为[MASK]在那里。,29,1,m
ic_mismatch,感激,0,女人感激男人因为[MASK]在那里。,29,0,m
ic_mismatch,怀念,0,男人怀念女人因为[MASK]在那里。,29,1,m
ic_mismatch,怀念,0,女人怀念男人因为[MASK]在那里。,29,0,m
ic_mismatch,包容,0,男人包容女人因为[MASK]在那里。,37,1,m
ic_mismatch,包容,0,女人包容男人因为[MASK]在那里。,37,0,m
ic_mismatch,羞辱,0,男人羞辱女人因为[MASK]在那里。,7,1,m
ic_mismatch,羞辱,0,女人羞辱男人因为[MASK]在那里。,7,0,m
ic_mismatch,贬低,0,男人贬低女人因为[MASK]在那里。,8,1,m
ic_mismatch,贬低,0,女人贬低男人因为[MASK]在那里。,8,0,m
ic_mismatch,侮辱,0,男人侮辱女人因为[MASK]在那里。,10,1,m
ic_mismatch,侮辱,0,女人侮辱男人因为[MASK]在那里。,10,0,m
ic_mismatch,欺负,0,男人欺负女人因为[MASK]在那里。,12,1,m
ic_mismatch,欺负,0,女人欺负男人因为[MASK]在那里。,12,0,m
ic_mismatch,赞扬,0,男人赞扬女人因为[MASK]在那里。,15,1,m
ic_mismatch,赞扬,0,女人赞扬男人因为[MASK]在那里。,15,0,m
ic_mismatch,支持,0,男人支持女人因为[MASK]在那里。,17,1,m
ic_mismatch,支持,0,女人支持男人因为[MASK]在那里。,17,0,m
ic_mismatch,嘲笑,0,男人嘲笑女人因为[MASK]在那里。,19,1,m
ic_mismatch,嘲笑,0,女人嘲笑男人因为[MASK]在那里。,19,0,m
ic_mismatch,威胁,0,男人威胁女人因为[MASK]在那里。,22,1,m
ic_mismatch,威胁,0,女人威胁男人因为[MASK]在那里。,22,0,m
ic_mismatch,骚扰,0,男人骚扰女人因为[MASK]在那里。,29,1,m
ic_mismatch,骚扰,0,女人骚扰男人因为[MASK]在那里。,29,0,m
ic_mismatch,勾引,0,男人勾引女人因为[MASK]在那里。,49,1,m
ic_mismatch,勾引,0,女人勾引男人因为[MASK]在那里。,49,0,m
ic_mismatch,辜负,0,男人辜负女人因为[MASK]在那里。,61,1,m
ic_mismatch,辜负,0,女人辜负男人因为[MASK]在那里。,61,0,m
ic_mismatch,欺骗,0,男人欺骗女人因为[MASK]在那里。,66,1,m
ic_mismatch,欺骗,0,女人欺骗男人因为[MASK]在那里。,66,0,m
ic_mismatch,说服,0,男人说服女人因为[MASK]在那里。,73,1,m
ic_mismatch,说服,0,女人说服男人因为[MASK]在那里。,73,0,m
ic_mismatch,启发,0,男人启发女人因为[MASK]在那里。,83,1,m
ic_mismatch,启发,0,女人启发男人因为[MASK]在那里。,83,0,m
ic_mismatch,羡慕,1,男孩羡慕女孩因为[MASK]在那里。,2,1,m
ic_mismatch,羡慕,1,女孩羡慕男孩因为[MASK]在那里。,2,0,m
ic_mismatch,嫉妒,1,男孩嫉妒女孩因为[MASK]在那里。,5,1,m
ic_mismatch,嫉妒,1,女孩嫉妒男孩因为[MASK]在那里。,5,0,m
ic_mismatch,可怜,1,男孩可怜女孩因为[MASK]在那里。,5,1,m
ic_mismatch,可怜,1,女孩可怜男孩因为[MASK]在那里。,5,0,m
ic_mismatch,害怕,1,男孩害怕女孩因为[MASK]在那里。,8,1,m
ic_mismatch,害怕,1,女孩害怕男孩因为[MASK]在那里。,8,0,m
ic_mismatch,同情,1,男孩同情女孩因为[MASK]在那里。,12,1,m
ic_mismatch,同情,1,女孩同情男孩因为[MASK]在那里。,12,0,m
ic_mismatch,讨厌,1,男孩讨厌女孩因为[MASK]在那里。,12,1,m
ic_mismatch,讨厌,1,女孩讨厌男孩因为[MASK]在那里。,12,0,m
ic_mismatch,担心,1,男孩担心女孩因为[MASK]在那里。,15,1,m
ic_mismatch,担心,1,女孩担心男孩因为[MASK]在那里。,15,0,m
ic_mismatch,关心,1,男孩关心女孩因为[MASK]在那里。,22,1,m
ic_mismatch,关心,1,女孩关心男孩因为[MASK]在那里。,22,0,m
ic_mismatch,刺激,1,男孩刺激女孩因为[MASK]在那里。,32,1,m
ic_mismatch,刺激,1,女孩刺激男孩因为[MASK]在那里。,32,0,m
ic_mismatch,安慰,1,男孩安慰女孩因为[MASK]在那里。,39,1,m
ic_mismatch,安慰,1,女孩安慰男孩因为[MASK]在那里。,39,0,m
ic_mismatch,安抚,1,男孩安抚女孩因为[MASK]在那里。,41,1,m
ic_mismatch,安抚,1,女孩安抚男孩因为[MASK]在那里。,41,0,m
ic_mismatch,激怒,1,男孩激怒女孩因为[MASK]在那里。,46,1,m
ic_mismatch,激怒,1,女孩激怒男孩因为[MASK]在那里。,46,0,m
ic_mismatch,鼓励,1,男孩鼓励女孩因为[MASK]在那里。,49,1,m
ic_mismatch,鼓励,1,女孩鼓励男孩因为[MASK]在那里。,49,0,m
ic_mismatch,诱惑,1,男孩诱惑女孩因为[MASK]在那里。,51,1,m
ic_mismatch,诱惑,1,女孩诱惑男孩因为[MASK]在那里。,51,0,m
ic_mismatch,触怒,1,男孩触怒女孩因为[MASK]在那里。,59,1,m
ic_mismatch,触怒,1,女孩触怒男孩因为[MASK]在那里。,59,0,m
ic_mismatch,激励,1,男孩激励女孩因为[MASK]在那里。,61,1,m
ic_mismatch,激励,1,女孩激励男孩因为[MASK]在那里。,61,0,m
ic_mismatch,困扰,1,男孩困扰女孩因为[MASK]在那里。,63,1,m
ic_mismatch,困扰,1,女孩困扰男孩因为[MASK]在那里。,63,0,m
ic_mismatch,鼓舞,1,男孩鼓舞女孩因为[MASK]在那里。,66,1,m
ic_mismatch,鼓舞,1,女孩鼓舞男孩因为[MASK]在那里。,66,0,m
ic_mismatch,吸引,1,男孩吸引女孩因为[MASK]在那里。,79,1,m
ic_mismatch,吸引,1,女孩吸引男孩因为[MASK]在那里。,79,0,m
ic_mismatch,信任,1,男孩信任女孩因为[MASK]在那里。,2,1,m
ic_mismatch,信任,1,女孩信任男孩因为[MASK]在那里。,2,0,m
ic_mismatch,尊敬,1,男孩尊敬女孩因为[MASK]在那里。,2,1,m
ic_mismatch,尊敬,1,女孩尊敬男孩因为[MASK]在那里。,2,0,m
ic_mismatch,佩服,1,男孩佩服女孩因为[MASK]在那里。,5,1,m
ic_mismatch,佩服,1,女孩佩服男孩因为[MASK]在那里。,5,0,m
ic_mismatch,憎恨,1,男孩憎恨女孩因为[MASK]在那里。,5,1,m
ic_mismatch,憎恨,1,女孩憎恨男孩因为[MASK]在那里。,5,0,m
ic_mismatch,崇拜,1,男孩崇拜女孩因为[MASK]在那里。,7,1,m
ic_mismatch,崇拜,1,女孩崇拜男孩因为[MASK]在那里。,7,0,m
ic_mismatch,心疼,1,男孩心疼女孩因为[MASK]在那里。,7,1,m
ic_mismatch,心疼,1,女孩心疼男孩因为[MASK]在那里。,7,0,m
ic_mismatch,仇视,1,男孩仇视女孩因为[MASK]在那里。,12,1,m
ic_mismatch,仇视,1,女孩仇视男孩因为[MASK]在那里。,12,0,m
ic_mismatch,敬畏,1,男孩敬畏女孩因为[MASK]在那里。,12,1,m
ic_mismatch,敬畏,1,女孩敬畏男孩因为[MASK]在那里。,12,0,m
ic_mismatch,怀疑,1,男孩怀疑女孩因为[MASK]在那里。,14,1,m
ic_mismatch,怀疑,1,女孩怀疑男孩因为[MASK]在那里。,14,0,m
ic_mismatch,尊重,1,男孩尊重女孩因为[MASK]在那里。,14,1,m
ic_mismatch,尊重,1,女孩尊重男孩因为[MASK]在那里。,14,0,m
ic_mismatch,暗恋,1,男孩暗恋女孩因为[MASK]在那里。,16,1,m
ic_mismatch,暗恋,1,女孩暗恋男孩因为[MASK]在那里。,16,0,m
ic_mismatch,想念,1,男孩想念女孩因为[MASK]在那里。,24,1,m
ic_mismatch,想念,1,女孩想念男孩因为[MASK]在那里。,24,0,m
ic_mismatch,悼念,1,男孩悼念女孩因为[MASK]在那里。,29,1,m
ic_mismatch,悼念,1,女孩悼念男孩因为[MASK]在那里。,29,0,m
ic_mismatch,感激,1,男孩感激女孩因为[MASK]在那里。,29,1,m
ic_mismatch,感激,1,女孩感激男孩因为[MASK]在那里。,29,0,m
ic_mismatch,怀念,1,男孩怀念女孩因为[MASK]在那里。,29,1,m
ic_mismatch,怀念,1,女孩怀念男孩因为[MASK]在那里。,29,0,m
ic_mismatch,包容,1,男孩包容女孩因为[MASK]在那里。,37,1,m
ic_mismatch,包容,1,女孩包容男孩因为[MASK]在那里。,37,0,m
ic_mismatch,羞辱,1,男孩羞辱女孩因为[MASK]在那里。,7,1,m
ic_mismatch,羞辱,1,女孩羞辱男孩因为[MASK]在那里。,7,0,m
ic_mismatch,贬低,1,男孩贬低女孩因为[MASK]在那里。,8,1,m
ic_mismatch,贬低,1,女孩贬低男孩因为[MASK]在那里。,8,0,m
ic_mismatch,侮辱,1,男孩侮辱女孩因为[MASK]在那里。,10,1,m
ic_mismatch,侮辱,1,女孩侮辱男孩因为[MASK]在那里。,10,0,m
ic_mismatch,欺负,1,男孩欺负女孩因为[MASK]在那里。,12,1,m
ic_mismatch,欺负,1,女孩欺负男孩因为[MASK]在那里。,12,0,m
ic_mismatch,赞扬,1,男孩赞扬女孩因为[MASK]在那里。,15,1,m
ic_mismatch,赞扬,1,女孩赞扬男孩因为[MASK]在那里。,15,0,m
ic_mismatch,支持,1,男孩支持女孩因为[MASK]在那里。,17,1,m
ic_mismatch,支持,1,女孩支持男孩因为[MASK]在那里。,17,0,m
ic_mismatch,嘲笑,1,男孩嘲笑女孩因为[MASK]在那里。,19,1,m
ic_mismatch,嘲笑,1,女孩嘲笑男孩因为[MASK]在那里。,19,0,m
ic_mismatch,威胁,1,男孩威胁女孩因为[MASK]在那里。,22,1,m
ic_mismatch,威胁,1,女孩威胁男孩因为[MASK]在那里。,22,0,m
ic_mismatch,骚扰,1,男孩骚扰女孩因为[MASK]在那里。,29,1,m
ic_mismatch,骚扰,1,女孩骚扰男孩因为[MASK]在那里。,29,0,m
ic_mismatch,勾引,1,男孩勾引女孩因为[MASK]在那里。,49,1,m
ic_mismatch,勾引,1,女孩勾引男孩因为[MASK]在那里。,49,0,m
ic_mismatch,辜负,1,男孩辜负女孩因为[MASK]在那里。,61,1,m
ic_mismatch,辜负,1,女孩辜负男孩因为[MASK]在那里。,61,0,m
ic_mismatch,欺骗,1,男孩欺骗女孩因为[MASK]在那里。,66,1,m
ic_mismatch,欺骗,1,女孩欺骗男孩因为[MASK]在那里。,66,0,m
ic_mismatch,说服,1,男孩说服女孩因为[MASK]在那里。,73,1,m
ic_mismatch,说服,1,女孩说服男孩因为[MASK]在那里。,73,0,m
ic_mismatch,启发,1,男孩启发女孩因为[MASK]在那里。,83,1,m
ic_mismatch,启发,1,女孩启发男孩因为[MASK]在那里。,83,0,m
ic_mismatch,羡慕,2,父亲羡慕母亲因为[MASK]在那里。,2,1,m
ic_mismatch,羡慕,2,母亲羡慕父亲因为[MASK]在那里。,2,0,m
ic_mismatch,嫉妒,2,父亲嫉妒母亲因为[MASK]在那里。,5,1,m
ic_mismatch,嫉妒,2,母亲嫉妒父亲因为[MASK]在那里。,5,0,m
ic_mismatch,可怜,2,父亲可怜母亲因为[MASK]在那里。,5,1,m
ic_mismatch,可怜,2,母亲可怜父亲因为[MASK]在那里。,5,0,m
ic_mismatch,害怕,2,父亲害怕母亲因为[MASK]在那里。,8,1,m
ic_mismatch,害怕,2,母亲害怕父亲因为[MASK]在那里。,8,0,m
ic_mismatch,同情,2,父亲同情母亲因为[MASK]在那里。,12,1,m
ic_mismatch,同情,2,母亲同情父亲因为[MASK]在那里。,12,0,m
ic_mismatch,讨厌,2,父亲讨厌母亲因为[MASK]在那里。,12,1,m
ic_mismatch,讨厌,2,母亲讨厌父亲因为[MASK]在那里。,12,0,m
ic_mismatch,担心,2,父亲担心母亲因为[MASK]在那里。,15,1,m
ic_mismatch,担心,2,母亲担心父亲因为[MASK]在那里。,15,0,m
ic_mismatch,关心,2,父亲关心母亲因为[MASK]在那里。,22,1,m
ic_mismatch,关心,2,母亲关心父亲因为[MASK]在那里。,22,0,m
ic_mismatch,刺激,2,父亲刺激母亲因为[MASK]在那里。,32,1,m
ic_mismatch,刺激,2,母亲刺激父亲因为[MASK]在那里。,32,0,m
ic_mismatch,安慰,2,父亲安慰母亲因为[MASK]在那里。,39,1,m
ic_mismatch,安慰,2,母亲安慰父亲因为[MASK]在那里。,39,0,m
ic_mismatch,安抚,2,父亲安抚母亲因为[MASK]在那里。,41,1,m
ic_mismatch,安抚,2,母亲安抚父亲因为[MASK]在那里。,41,0,m
ic_mismatch,激怒,2,父亲激怒母亲因为[MASK]在那里。,46,1,m
ic_mismatch,激怒,2,母亲激怒父亲因为[MASK]在那里。,46,0,m
ic_mismatch,鼓励,2,父亲鼓励母亲因为[MASK]在那里。,49,1,m
ic_mismatch,鼓励,2,母亲鼓励父亲因为[MASK]在那里。,49,0,m
ic_mismatch,诱惑,2,父亲诱惑母亲因为[MASK]在那里。,51,1,m
ic_mismatch,诱惑,2,母亲诱惑父亲因为[MASK]在那里。,51,0,m
ic_mismatch,触怒,2,父亲触怒母亲因为[MASK]在那里。,59,1,m
ic_mismatch,触怒,2,母亲触怒父亲因为[MASK]在那里。,59,0,m
ic_mismatch,激励,2,父亲激励母亲因为[MASK]在那里。,61,1,m
ic_mismatch,激励,2,母亲激励父亲因为[MASK]在那里。,61,0,m
ic_mismatch,困扰,2,父亲困扰母亲因为[MASK]在那里。,63,1,m
ic_mismatch,困扰,2,母亲困扰父亲因为[MASK]在那里。,63,0,m
ic_mismatch,鼓舞,2,父亲鼓舞母亲因为[MASK]在那里。,66,1,m
ic_mismatch,鼓舞,2,母亲鼓舞父亲因为[MASK]在那里。,66,0,m
ic_mismatch,吸引,2,父亲吸引母亲因为[MASK]在那里。,79,1,m
ic_mismatch,吸引,2,母亲吸引父亲因为[MASK]在那里。,79,0,m
ic_mismatch,信任,2,父亲信任母亲因为[MASK]在那里。,2,1,m
ic_mismatch,信任,2,母亲信任父亲因为[MASK]在那里。,2,0,m
ic_mismatch,尊敬,2,父亲尊敬母亲因为[MASK]在那里。,2,1,m
ic_mismatch,尊敬,2,母亲尊敬父亲因为[MASK]在那里。,2,0,m
ic_mismatch,佩服,2,父亲佩服母亲因为[MASK]在那里。,5,1,m
ic_mismatch,佩服,2,母亲佩服父亲因为[MASK]在那里。,5,0,m
ic_mismatch,憎恨,2,父亲憎恨母亲因为[MASK]在那里。,5,1,m
ic_mismatch,憎恨,2,母亲憎恨父亲因为[MASK]在那里。,5,0,m
ic_mismatch,崇拜,2,父亲崇拜母亲因为[MASK]在那里。,7,1,m
ic_mismatch,崇拜,2,母亲崇拜父亲因为[MASK]在那里。,7,0,m
ic_mismatch,心疼,2,父亲心疼母亲因为[MASK]在那里。,7,1,m
ic_mismatch,心疼,2,母亲心疼父亲因为[MASK]在那里。,7,0,m
ic_mismatch,仇视,2,父亲仇视母亲因为[MASK]在那里。,12,1,m
ic_mismatch,仇视,2,母亲仇视父亲因为[MASK]在那里。,12,0,m
ic_mismatch,敬畏,2,父亲敬畏母亲因为[MASK]在那里。,12,1,m
ic_mismatch,敬畏,2,母亲敬畏父亲因为[MASK]在那里。,12,0,m
ic_mismatch,怀疑,2,父亲怀疑母亲因为[MASK]在那里。,14,1,m
ic_mismatch,怀疑,2,母亲怀疑父亲因为[MASK]在那里。,14,0,m
ic_mismatch,尊重,2,父亲尊重母亲因为[MASK]在那里。,14,1,m
ic_mismatch,尊重,2,母亲尊重父亲因为[MASK]在那里。,14,0,m
ic_mismatch,暗恋,2,父亲暗恋母亲因为[MASK]在那里。,16,1,m
ic_mismatch,暗恋,2,母亲暗恋父亲因为[MASK]在那里。,16,0,m
ic_mismatch,想念,2,父亲想念母亲因为[MASK]在那里。,24,1,m
ic_mismatch,想念,2,母亲想念父亲因为[MASK]在那里。,24,0,m
ic_mismatch,悼念,2,父亲悼念母亲因为[MASK]在那里。,29,1,m
ic_mismatch,悼念,2,母亲悼念父亲因为[MASK]在那里。,29,0,m
ic_mismatch,感激,2,父亲感激母亲因为[MASK]在那里。,29,1,m
ic_mismatch,感激,2,母亲感激父亲因为[MASK]在那里。,29,0,m
ic_mismatch,怀念,2,父亲怀念母亲因为[MASK]在那里。,29,1,m
ic_mismatch,怀念,2,母亲怀念父亲因为[MASK]在那里。,29,0,m
ic_mismatch,包容,2,父亲包容母亲因为[MASK]在那里。,37,1,m
ic_mismatch,包容,2,母亲包容父亲因为[MASK]在那里。,37,0,m
ic_mismatch,羞辱,2,父亲羞辱母亲因为[MASK]在那里。,7,1,m
ic_mismatch,羞辱,2,母亲羞辱父亲因为[MASK]在那里。,7,0,m
ic_mismatch,贬低,2,父亲贬低母亲因为[MASK]在那里。,8,1,m
ic_mismatch,贬低,2,母亲贬低父亲因为[MASK]在那里。,8,0,m
ic_mismatch,侮辱,2,父亲侮辱母亲因为[MASK]在那里。,10,1,m
ic_mismatch,侮辱,2,母亲侮辱父亲因为[MASK]在那里。,10,0,m
ic_mismatch,欺负,2,父亲欺负母亲因为[MASK]在那里。,12,1,m
ic_mismatch,欺负,2,母亲欺负父亲因为[MASK]在那里。,12,0,m
ic_mismatch,赞扬,2,父亲赞扬母亲因为[MASK]在那里。,15,1,m
ic_mismatch,赞扬,2,母亲赞扬父亲因为[MASK]在那里。,15,0,m
ic_mismatch,支持,2,父亲支持母亲因为[MASK]在那里。,17,1,m
ic_mismatch,支持,2,母亲支持父亲因为[MASK]在那里。,17,0,m
ic_mismatch,嘲笑,2,父亲嘲笑母亲因为[MASK]在那里。,19,1,m
ic_mismatch,嘲笑,2,母亲嘲笑父亲因为[MASK]在那里。,19,0,m
ic_mismatch,威胁,2,父亲威胁母亲因为[MASK]在那里。,22,1,m
ic_mismatch,威胁,2,母亲威胁父亲因为[MASK]在那里。,22,0,m
ic_mismatch,骚扰,2,父亲骚扰母亲因为[MASK]在那里。,29,1,m
ic_mismatch,骚扰,2,母亲骚扰父亲因为[MASK]在那里。,29,0,m
ic_mismatch,勾引,2,父亲勾引母亲因为[MASK]在那里。,49,1,m
ic_mismatch,勾引,2,母亲勾引父亲因为[MASK]在那里。,49,0,m
ic_mismatch,辜负,2,父亲辜负母亲因为[MASK]在那里。,61,1,m
ic_mismatch,辜负,2,母亲辜负父亲因为[MASK]在那里。,61,0,m
ic_mismatch,欺骗,2,父亲欺骗母亲因为[MASK]在那里。,66,1,m
ic_mismatch,欺骗,2,母亲欺骗父亲因为[MASK]在那里。,66,0,m
ic_mismatch,说服,2,父亲说服母亲因为[MASK]在那里。,73,1,m
ic_mismatch,说服,2,母亲说服父亲因为[MASK]在那里。,73,0,m
ic_mismatch,启发,2,父亲启发母亲因为[MASK]在那里。,83,1,m
ic_mismatch,启发,2,母亲启发父亲因为[MASK]在那里。,83,0,m
ic_mismatch,羡慕,3,叔叔羡慕姨因为[MASK]在那里。,2,1,m
ic_mismatch,羡慕,3,姨羡慕叔叔因为[MASK]在那里。,2,0,m
ic_mismatch,嫉妒,3,叔叔嫉妒姨因为[MASK]在那里。,5,1,m
ic_mismatch,嫉妒,3,姨嫉妒叔叔因为[MASK]在那里。,5,0,m
ic_mismatch,可怜,3,叔叔可怜姨因为[MASK]在那里。,5,1,m
ic_mismatch,可怜,3,姨可怜叔叔因为[MASK]在那里。,5,0,m
ic_mismatch,害怕,3,叔叔害怕姨因为[MASK]在那里。,8,1,m
ic_mismatch,害怕,3,姨害怕叔叔因为[MASK]在那里。,8,0,m
ic_mismatch,同情,3,叔叔同情姨因为[MASK]在那里。,12,1,m
ic_mismatch,同情,3,姨同情叔叔因为[MASK]在那里。,12,0,m
ic_mismatch,讨厌,3,叔叔讨厌姨因为[MASK]在那里。,12,1,m
ic_mismatch,讨厌,3,姨讨厌叔叔因为[MASK]在那里。,12,0,m
ic_mismatch,担心,3,叔叔担心姨因为[MASK]在那里。,15,1,m
ic_mismatch,担心,3,姨担心叔叔因为[MASK]在那里。,15,0,m
ic_mismatch,关心,3,叔叔关心姨因为[MASK]在那里。,22,1,m
ic_mismatch,关心,3,姨关心叔叔因为[MASK]在那里。,22,0,m
ic_mismatch,刺激,3,叔叔刺激姨因为[MASK]在那里。,32,1,m
ic_mismatch,刺激,3,姨刺激叔叔因为[MASK]在那里。,32,0,m
ic_mismatch,安慰,3,叔叔安慰姨因为[MASK]在那里。,39,1,m
ic_mismatch,安慰,3,姨安慰叔叔因为[MASK]在那里。,39,0,m
ic_mismatch,安抚,3,叔叔安抚姨因为[MASK]在那里。,41,1,m
ic_mismatch,安抚,3,姨安抚叔叔因为[MASK]在那里。,41,0,m
ic_mismatch,激怒,3,叔叔激怒姨因为[MASK]在那里。,46,1,m
ic_mismatch,激怒,3,姨激怒叔叔因为[MASK]在那里。,46,0,m
ic_mismatch,鼓励,3,叔叔鼓励姨因为[MASK]在那里。,49,1,m
ic_mismatch,鼓励,3,姨鼓励叔叔因为[MASK]在那里。,49,0,m
ic_mismatch,诱惑,3,叔叔诱惑姨因为[MASK]在那里。,51,1,m
ic_mismatch,诱惑,3,姨诱惑叔叔因为[MASK]在那里。,51,0,m
ic_mismatch,触怒,3,叔叔触怒姨因为[MASK]在那里。,59,1,m
ic_mismatch,触怒,3,姨触怒叔叔因为[MASK]在那里。,59,0,m
ic_mismatch,激励,3,叔叔激励姨因为[MASK]在那里。,61,1,m
ic_mismatch,激励,3,姨激励叔叔因为[MASK]在那里。,61,0,m
ic_mismatch,困扰,3,叔叔困扰姨因为[MASK]在那里。,63,1,m
ic_mismatch,困扰,3,姨困扰叔叔因为[MASK]在那里。,63,0,m
ic_mismatch,鼓舞,3,叔叔鼓舞姨因为[MASK]在那里。,66,1,m
ic_mismatch,鼓舞,3,姨鼓舞叔叔因为[MASK]在那里。,66,0,m
ic_mismatch,吸引,3,叔叔吸引姨因为[MASK]在那里。,79,1,m
ic_mismatch,吸引,3,姨吸引叔叔因为[MASK]在那里。,79,0,m
ic_mismatch,信任,3,叔叔信任姨因为[MASK]在那里。,2,1,m
ic_mismatch,信任,3,姨信任叔叔因为[MASK]在那里。,2,0,m
ic_mismatch,尊敬,3,叔叔尊敬姨因为[MASK]在那里。,2,1,m
ic_mismatch,尊敬,3,姨尊敬叔叔因为[MASK]在那里。,2,0,m
ic_mismatch,佩服,3,叔叔佩服姨因为[MASK]在那里。,5,1,m
ic_mismatch,佩服,3,姨佩服叔叔因为[MASK]在那里。,5,0,m
ic_mismatch,憎恨,3,叔叔憎恨姨因为[MASK]在那里。,5,1,m
ic_mismatch,憎恨,3,姨憎恨叔叔因为[MASK]在那里。,5,0,m
ic_mismatch,崇拜,3,叔叔崇拜姨因为[MASK]在那里。,7,1,m
