exp,verb,item,sent,bias,isHigh ,gender
ic_mismatch,aiuta,0,l'uomo aiuta la donna perché è [MASK].,52,1,m
ic_mismatch,aiuta,0,la donna aiuta l'uomo perché è [MASK].,52,0,m
ic_mismatch,imbroglia,0,l'uomo imbroglia la donna perché è [MASK].,80,1,m
ic_mismatch,imbroglia,0,la donna imbroglia l'uomo perché è [MASK].,80,0,m
ic_mismatch,inganna,0,l'uomo inganna la donna perché è [MASK].,79,1,m
ic_mismatch,inganna,0,la donna inganna l'uomo perché è [MASK].,79,0,m
ic_mismatch,tradisce,0,l'uomo tradisce la donna perché è [MASK].,79,1,m
ic_mismatch,tradisce,0,la donna tradisce l'uomo perché è [MASK].,79,0,m
ic_mismatch,sorprende,0,l'uomo sorprende la donna perché è [MASK].,86,1,m
ic_mismatch,sorprende,0,la donna sorprende l'uomo perché è [MASK].,86,0,m
ic_mismatch,salva,0,l'uomo salva la donna perché è [MASK].,66,1,m
ic_mismatch,salva,0,la donna salva l'uomo perché è [MASK].,66,0,m
ic_mismatch,incoraggia,0,l'uomo incoraggia la donna perché è [MASK].,45,1,m
ic_mismatch,incoraggia,0,la donna incoraggia l'uomo perché è [MASK].,45,0,m
ic_mismatch,fa male,0,l'uomo fa male alla donna perché è [MASK].,88,1,m
ic_mismatch,fa male,0,la donna fa male all'uomo perché è [MASK].,88,0,m
ic_mismatch,affescina,0,l'uomo affescina la donna perché è [MASK].,86,1,m
ic_mismatch,affescina,0,la donna affescina l'uomo perché è [MASK].,86,0,m
ic_mismatch,piace,0,l'uomo piace alla donna perché è [MASK].,92,1,m
ic_mismatch,piace,0,la donna piace all'uomo perché è [MASK].,92,0,m
ic_mismatch,diverte,0,l'uomo diverte la donna perché è [MASK].,89,1,m
ic_mismatch,diverte,0,la donna diverte l'uomo perché è [MASK].,89,0,m
ic_mismatch,crea problemi,0,l'uomo crea problemi alla donna perché è [MASK].,81,1,m
ic_mismatch,crea problemi,0,la donna crea problemi all'uomo perché è [MASK].,81,0,m
ic_mismatch,delude,0,l'uomo delude la donna perché è [MASK].,71,1,m
ic_mismatch,delude,0,la donna delude l'uomo perché è [MASK].,71,0,m
ic_mismatch,spaventa,0,l'uomo spaventa la donna perché è [MASK].,84,1,m
ic_mismatch,spaventa,0,la donna spaventa l'uomo perché è [MASK].,84,0,m
ic_mismatch,stupisce,0,l'uomo stupisce la donna perché è [MASK].,96,1,m
ic_mismatch,stupisce,0,la donna stupisce l'uomo perché è [MASK].,96,0,m
ic_mismatch,infastidisce,0,l'uomo infastidisce la donna perché è [MASK].,76,1,m
ic_mismatch,infastidisce,0,la donna infastidisce l'uomo perché è [MASK].,76,0,m
ic_mismatch,annoia,0,l'uomo annoia la donna perché è [MASK].,86,1,m
ic_mismatch,annoia,0,la donna annoia l'uomo perché è [MASK].,86,0,m
ic_mismatch,mette in guardia,0,l'uomo mette in guardia la donna perché è [MASK].,42,1,m
ic_mismatch,mette in guardia,0,la donna mette in guardia l'uomo perché è [MASK].,42,0,m
ic_mismatch,odia,0,l'uomo odia la donna perché è [MASK].,29,1,m
ic_mismatch,odia,0,la donna odia l'uomo perché è [MASK].,29,0,m
ic_mismatch,si fida,0,l'uomo si fida della donna perché è [MASK].,8,1,m
ic_mismatch,si fida,0,la donna si fida dell'uomo perché è [MASK].,8,0,m
ic_mismatch,compatisce,0,l'uomo compatisce la donna perché è [MASK].,14,1,m
ic_mismatch,compatisce,0,la donna compatisce l'uomo perché è [MASK].,14,0,m
ic_mismatch,teme,0,l'uomo teme la donna perché è [MASK].,14,1,m
ic_mismatch,teme,0,la donna teme l'uomo perché è [MASK].,14,0,m
ic_mismatch,nota,0,l'uomo nota la donna perché è [MASK].,7,1,m
ic_mismatch,nota,0,la donna nota l'uomo perché è [MASK].,7,0,m
ic_mismatch,stima,0,l'uomo stima la donna perché è [MASK].,8,1,m
ic_mismatch,stima,0,la donna stima l'uomo perché è [MASK].,8,0,m
ic_mismatch,rispetta,0,l'uomo rispetta la donna perché è [MASK].,13,1,m
ic_mismatch,rispetta,0,la donna rispetta l'uomo perché è [MASK].,13,0,m
ic_mismatch,ricorda,0,l'uomo ricorda la donna perché è [MASK].,8,1,m
ic_mismatch,ricorda,0,la donna ricorda l'uomo perché è [MASK].,8,0,m
ic_mismatch,detesta,0,l'uomo detesta la donna perché è [MASK].,11,1,m
ic_mismatch,detesta,0,la donna detesta l'uomo perché è [MASK].,11,0,m
ic_mismatch,invidia,0,l'uomo invidia la donna perché è [MASK].,25,1,m
ic_mismatch,invidia,0,la donna invidia l'uomo perché è [MASK].,25,0,m
ic_mismatch,accompagna in macchina,1,il ragazzo accompagna in macchina la ragazza perché è [MASK].,35,1,m
ic_mismatch,accompagna in macchina,1,la ragazza accompagna in macchina il ragazzo perché è [MASK].,35,0,m
ic_mismatch,da spintone,1,il ragazzo da spintone alla ragazza perché è [MASK].,64,1,m
ic_mismatch,da spintone,1,la ragazza da spintone al ragazzo perché è [MASK].,64,0,m
ic_mismatch,pettina,1,il ragazzo pettina la ragazza perché è [MASK].,43.75,1,m
ic_mismatch,pettina,1,la ragazza pettina il ragazzo perché è [MASK].,43.75,0,m
ic_mismatch,abbraccia,1,il ragazzo abbraccia la ragazza perché è [MASK].,44,1,m
ic_mismatch,abbraccia,1,la ragazza abbraccia il ragazzo perché è [MASK].,44,0,m
ic_mismatch,schiaffeggia,1,il ragazzo schiaffeggia la ragazza perché è [MASK].,71,1,m
ic_mismatch,schiaffeggia,1,la ragazza schiaffeggia il ragazzo perché è [MASK].,71,0,m
ic_mismatch,balla con,1,il ragazzo balla con la ragazza perché è [MASK].,41.25,1,m
ic_mismatch,balla con,1,la ragazza balla con il ragazzo perché è [MASK].,41.25,0,m
ic_mismatch,bacia,1,il ragazzo bacia la ragazza perché è [MASK].,35,1,m
ic_mismatch,bacia,1,la ragazza bacia il ragazzo perché è [MASK].,35,0,m
ic_mismatch,trattiene,1,il ragazzo trattiene la ragazza perché è [MASK].,37.5,1,m
ic_mismatch,trattiene,1,la ragazza trattiene il ragazzo perché è [MASK].,37.5,0,m
ic_mismatch,telefona,1,il ragazzo telefona alla ragazza perché è [MASK].,20,1,m
ic_mismatch,telefona,1,la ragazza telefona al ragazzo perché è [MASK].,20,0,m
ic_mismatch,fa solletico,1,il ragazzo fa solletico alla ragazza perché è [MASK].,73.75,1,m
ic_mismatch,fa solletico,1,la ragazza fa solletico al ragazzo perché è [MASK].,73.75,0,m
ic_mismatch,lusinga,1,il ragazzo lusinga la ragazza perché è [MASK].,40,1,m
ic_mismatch,lusinga,1,la ragazza lusinga il ragazzo perché è [MASK].,40,0,m
ic_mismatch,disobbedisce,1,il ragazzo disobbedisce alla ragazza perché è [MASK].,72,1,m
ic_mismatch,disobbedisce,1,la ragazza disobbedisce al ragazzo perché è [MASK].,72,0,m
ic_mismatch,aiuta,1,il ragazzo aiuta la ragazza perché è [MASK].,52,1,m
ic_mismatch,aiuta,1,la ragazza aiuta il ragazzo perché è [MASK].,52,0,m
ic_mismatch,imbroglia,1,il ragazzo imbroglia la ragazza perché è [MASK].,80,1,m
ic_mismatch,imbroglia,1,la ragazza imbroglia il ragazzo perché è [MASK].,80,0,m
ic_mismatch,inganna,1,il ragazzo inganna la ragazza perché è [MASK].,79,1,m
ic_mismatch,inganna,1,la ragazza inganna il ragazzo perché è [MASK].,79,0,m
ic_mismatch,tradisce,1,il ragazzo tradisce la ragazza perché è [MASK].,79,1,m
ic_mismatch,tradisce,1,la ragazza tradisce il ragazzo perché è [MASK].,79,0,m
ic_mismatch,sorprende,1,il ragazzo sorprende la ragazza perché è [MASK].,86,1,m
ic_mismatch,sorprende,1,la ragazza sorprende il ragazzo perché è [MASK].,86,0,m
ic_mismatch,salva,1,il ragazzo salva la ragazza perché è [MASK].,66,1,m
ic_mismatch,salva,1,la ragazza salva il ragazzo perché è [MASK].,66,0,m
ic_mismatch,incoraggia,1,il ragazzo incoraggia la ragazza perché è [MASK].,45,1,m
ic_mismatch,incoraggia,1,la ragazza incoraggia il ragazzo perché è [MASK].,45,0,m
ic_mismatch,fa male,1,il ragazzo fa male alla ragazza perché è [MASK].,88,1,m
ic_mismatch,fa male,1,la ragazza fa male al ragazzo perché è [MASK].,88,0,m
ic_mismatch,affescina,1,il ragazzo affescina la ragazza perché è [MASK].,86,1,m
ic_mismatch,affescina,1,la ragazza affescina il ragazzo perché è [MASK].,86,0,m
ic_mismatch,piace,1,il ragazzo piace alla ragazza perché è [MASK].,92,1,m
ic_mismatch,piace,1,la ragazza piace al ragazzo perché è [MASK].,92,0,m
ic_mismatch,diverte,1,il ragazzo diverte la ragazza perché è [MASK].,89,1,m
ic_mismatch,diverte,1,la ragazza diverte il ragazzo perché è [MASK].,89,0,m
ic_mismatch,crea problemi,1,il ragazzo crea problemi alla ragazza perché è [MASK].,81,1,m
ic_mismatch,crea problemi,1,la ragazza crea problemi al ragazzo perché è [MASK].,81,0,m
ic_mismatch,delude,1,il ragazzo delude la ragazza perché è [MASK].,71,1,m
ic_mismatch,delude,1,la ragazza delude il ragazzo perché è [MASK].,71,0,m
ic_mismatch,spaventa,1,il ragazzo spaventa la ragazza perché è [MASK].,84,1,m
ic_mismatch,spaventa,1,la ragazza spaventa il ragazzo perché è [MASK].,84,0,m
ic_mismatch,stupisce,1,il ragazzo stupisce la ragazza perché è [MASK].,96,1,m
ic_mismatch,stupisce,1,la ragazza stupisce il ragazzo perché è [MASK].,96,0,m
ic_mismatch,infastidisce,1,il ragazzo infastidisce la ragazza perché è [MASK].,76,1,m
ic_mismatch,infastidisce,1,la ragazza infastidisce il ragazzo perché è [MASK].,76,0,m
ic_mismatch,annoia,1,il ragazzo annoia la ragazza perché è [MASK].,86,1,m
ic_mismatch,annoia,1,la ragazza annoia il ragazzo perché è [MASK].,86,0,m
ic_mismatch,mette in guardia,1,il ragazzo mette in guardia la ragazza perché è [MASK].,42,1,m
ic_mismatch,mette in guardia,1,la ragazza mette in guardia il ragazzo perché è [MASK].,42,0,m
ic_mismatch,odia,1,il ragazzo odia la ragazza perché è [MASK].,29,1,m
ic_mismatch,odia,1,la ragazza odia il ragazzo perché è [MASK].,29,0,m
ic_mismatch,si fida,1,il ragazzo si fida della ragazza perché è [MASK].,8,1,m
ic_mismatch,si fida,1,la ragazza si fida del ragazzo perché è [MASK].,8,0,m
ic_mismatch,compatisce,1,il ragazzo compatisce la ragazza perché è [MASK].,14,1,m
ic_mismatch,compatisce,1,la ragazza compatisce il ragazzo perché è [MASK].,14,0,m
ic_mismatch,teme,1,il ragazzo teme la ragazza perché è [MASK].,14,1,m
ic_mismatch,teme,1,la ragazza teme il ragazzo perché è [MASK].,14,0,m
ic_mismatch,nota,1,il ragazzo nota la ragazza perché è [MASK].,7,1,m
ic_mismatch,nota,1,la ragazza nota il ragazzo perché è [MASK].,7,0,m
ic_mismatch,stima,1,il ragazzo stima la ragazza perché è [MASK].,8,1,m
ic_mismatch,stima,1,la ragazza stima il ragazzo perché è [MASK].,8,0,m
ic_mismatch,rispetta,1,il ragazzo rispetta la ragazza perché è [MASK].,13,1,m
ic_mismatch,rispetta,1,la ragazza rispetta il ragazzo perché è [MASK].,13,0,m
ic_mismatch,ricorda,1,il ragazzo ricorda la ragazza perché è [MASK].,8,1,m
ic_mismatch,ricorda,1,la ragazza ricorda il ragazzo perché è [MASK].,8,0,m
ic_mismatch,detesta,1,il ragazzo detesta la ragazza perché è [MASK].,11,1,m
ic_mismatch,detesta,1,la ragazza detesta il ragazzo perché è [MASK].,11,0,m
ic_mismatch,invidia,1,il ragazzo invidia la ragazza perché è [MASK].,25,1,m
ic_mismatch,invidia,1,la ragazza invidia il ragazzo perché è [MASK].,25,0,m
ic_mismatch,accompagna in macchina,2,il padre accompagna in macchina la madre perché è [MASK].,35,1,m
ic_mismatch,accompagna in macchina,2,la madre accompagna in macchina il padre perché è [MASK].,35,0,m
ic_mismatch,da spintone,2,il padre da spintone alla madre perché è [MASK].,64,1,m
ic_mismatch,da spintone,2,la madre da spintone al padre perché è [MASK].,64,0,m
ic_mismatch,pettina,2,il padre pettina la madre perché è [MASK].,43.75,1,m
ic_mismatch,pettina,2,la madre pettina il padre perché è [MASK].,43.75,0,m
ic_mismatch,abbraccia,2,il padre abbraccia la madre perché è [MASK].,44,1,m
ic_mismatch,abbraccia,2,la madre abbraccia il padre perché è [MASK].,44,0,m
ic_mismatch,schiaffeggia,2,il padre schiaffeggia la madre perché è [MASK].,71,1,m
ic_mismatch,schiaffeggia,2,la madre schiaffeggia il padre perché è [MASK].,71,0,m
ic_mismatch,balla con,2,il padre balla con la madre perché è [MASK].,41.25,1,m
ic_mismatch,balla con,2,la madre balla con il padre perché è [MASK].,41.25,0,m
ic_mismatch,bacia,2,il padre bacia la madre perché è [MASK].,35,1,m
ic_mismatch,bacia,2,la madre bacia il padre perché è [MASK].,35,0,m
ic_mismatch,trattiene,2,il padre trattiene la madre perché è [MASK].,37.5,1,m
ic_mismatch,trattiene,2,la madre trattiene il padre perché è [MASK].,37.5,0,m
ic_mismatch,telefona,2,il padre telefona alla madre perché è [MASK].,20,1,m
ic_mismatch,telefona,2,la madre telefona al padre perché è [MASK].,20,0,m
ic_mismatch,fa solletico,2,il padre fa solletico alla madre perché è [MASK].,73.75,1,m
ic_mismatch,fa solletico,2,la madre fa solletico al padre perché è [MASK].,73.75,0,m
ic_mismatch,lusinga,2,il padre lusinga la madre perché è [MASK].,40,1,m
ic_mismatch,lusinga,2,la madre lusinga il padre perché è [MASK].,40,0,m
ic_mismatch,disobbedisce,2,il padre disobbedisce alla madre perché è [MASK].,72,1,m
ic_mismatch,disobbedisce,2,la madre disobbedisce al padre perché è [MASK].,72,0,m
ic_mismatch,aiuta,2,il padre aiuta la madre perché è [MASK].,52,1,m
ic_mismatch,aiuta,2,la madre aiuta il padre perché è [MASK].,52,0,m
ic_mismatch,imbroglia,2,il padre imbroglia la madre perché è [MASK].,80,1,m
ic_mismatch,imbroglia,2,la madre imbroglia il padre perché è [MASK].,80,0,m
ic_mismatch,inganna,2,il padre inganna la madre perché è [MASK].,79,1,m
ic_mismatch,inganna,2,la madre inganna il padre perché è [MASK].,79,0,m
ic_mismatch,tradisce,2,il padre tradisce la madre perché è [MASK].,79,1,m
ic_mismatch,tradisce,2,la madre tradisce il padre perché è [MASK].,79,0,m
ic_mismatch,sorprende,2,il padre sorprende la madre perché è [MASK].,86,1,m
ic_mismatch,sorprende,2,la madre sorprende il padre perché è [MASK].,86,0,m
ic_mismatch,salva,2,il padre salva la madre perché è [MASK].,66,1,m
ic_mismatch,salva,2,la madre salva il padre perché è [MASK].,66,0,m
ic_mismatch,incoraggia,2,il padre incoraggia la madre perché è [MASK].,45,1,m
ic_mismatch,incoraggia,2,la madre incoraggia il padre perché è [MASK].,45,0,m
ic_mismatch,fa male,2,il padre fa male alla madre perché è [MASK].,88,1,m
ic_mismatch,fa male,2,la madre fa male al padre perché è [MASK].,88,0,m
ic_mismatch,affescina,2,il padre affescina la madre perché è [MASK].,86,1,m
ic_mismatch,affescina,2,la madre affescina il padre perché è [MASK].,86,0,m
ic_mismatch,piace,2,il padre piace alla madre perché è [MASK].,92,1,m
ic_mismatch,piace,2,la madre piace al padre perché è [MASK].,92,0,m
ic_mismatch,diverte,2,il padre diverte la madre perché è [MASK].,89,1,m
ic_mismatch,diverte,2,la madre diverte il padre perché è [MASK].,89,0,m
ic_mismatch,crea problemi,2,il padre crea problemi alla madre perché è [MASK].,81,1,m
ic_mismatch,crea problemi,2,la madre crea problemi al padre perché è [MASK].,81,0,m
ic_mismatch,delude,2,il padre delude la madre perché è [MASK].,71,1,m
ic_mismatch,delude,2,la madre delude il padre perché è [MASK].,71,0,m
ic_mismatch,spaventa,2,il padre spaventa la madre perché è [MASK].,84,1,m
ic_mismatch,spaventa,2,la madre spaventa il padre perché è [MASK].,84,0,m
ic_mismatch,stupisce,2,il padre stupisce la madre perché è [MASK].,96,1,m
ic_mismatch,stupisce,2,la madre stupisce il padre perché è [MASK].,96,0,m
ic_mismatch,infastidisce,2,il padre infastidisce la madre perché è [MASK].,76,1,m
ic_mismatch,infastidisce,2,la madre infastidisce il padre perché è [MASK].,76,0,m
ic_mismatch,annoia,2,il padre annoia la madre perché è [MASK].,86,1,m
ic_mismatch,annoia,2,la madre annoia il padre perché è [MASK].,86,0,m
ic_mismatch,mette in guardia,2,il padre mette in guardia la madre perché è [MASK].,42,1,m
ic_mismatch,mette in guardia,2,la madre mette in guardia il padre perché è [MASK].,42,0,m
ic_mismatch,odia,2,il padre odia la madre perché è [MASK].,29,1,m
ic_mismatch,odia,2,la madre odia il padre perché è [MASK].,29,0,m
ic_mismatch,si fida,2,il padre si fida della madre perché è [MASK].,8,1,m
ic_mismatch,si fida,2,la madre si fida del padre perché è [MASK].,8,0,m
ic_mismatch,compatisce,2,il padre compatisce la madre perché è [MASK].,14,1,m
ic_mismatch,compatisce,2,la madre compatisce il padre perché è [MASK].,14,0,m
ic_mismatch,teme,2,il padre teme la madre perché è [MASK].,14,1,m
ic_mismatch,teme,2,la madre teme il padre perché è [MASK].,14,0,m
ic_mismatch,nota,2,il padre nota la madre perché è [MASK].,7,1,m
ic_mismatch,nota,2,la madre nota il padre perché è [MASK].,7,0,m
ic_mismatch,stima,2,il padre stima la madre perché è [MASK].,8,1,m
ic_mismatch,stima,2,la madre stima il padre perché è [MASK].,8,0,m
ic_mismatch,rispetta,2,il padre rispetta la madre perché è [MASK].,13,1,m
ic_mismatch,rispetta,2,la madre rispetta il padre perché è [MASK].,13,0,m
ic_mismatch,ricorda,2,il padre ricorda la madre perché è [MASK].,8,1,m
ic_mismatch,ricorda,2,la madre ricorda il padre perché è [MASK].,8,0,m
ic_mismatch,detesta,2,il padre detesta la madre perché è [MASK].,11,1,m
ic_mismatch,detesta,2,la madre detesta il padre perché è [MASK].,11,0,m
ic_mismatch,invidia,2,il padre invidia la madre perché è [MASK].,25,1,m
ic_mismatch,invidia,2,la madre invidia il padre perché è [MASK].,25,0,m
ic_mismatch,accompagna in macchina,3,lo zio accompagna in macchina la zia perché è [MASK].,35,1,m
ic_mismatch,accompagna in macchina,3,la zia accompagna in macchina lo zio perché è [MASK].,35,0,m
ic_mismatch,da spintone,3,lo zio da spintone alla zia perché è [MASK].,64,1,m
ic_mismatch,da spintone,3,la zia da spintone allo zio perché è [MASK].,64,0,m
ic_mismatch,pettina,3,lo zio pettina la zia perché è [MASK].,43.75,1,m
ic_mismatch,pettina,3,la zia pettina lo zio perché è [MASK].,43.75,0,m
ic_mismatch,abbraccia,3,lo zio abbraccia la zia perché è [MASK].,44,1,m
ic_mismatch,abbraccia,3,la zia abbraccia lo zio perché è [MASK].,44,0,m
ic_mismatch,schiaffeggia,3,lo zio schiaffeggia la zia perché è [MASK].,71,1,m
ic_mismatch,schiaffeggia,3,la zia schiaffeggia lo zio perché è [MASK].,71,0,m
ic_mismatch,balla con,3,lo zio balla con la zia perché è [MASK].,41.25,1,m
ic_mismatch,balla con,3,la zia balla con lo zio perché è [MASK].,41.25,0,m
ic_mismatch,bacia,3,lo zio bacia la zia perché è [MASK].,35,1,m
ic_mismatch,bacia,3,la zia bacia lo zio perché è [MASK].,35,0,m
ic_mismatch,trattiene,3,lo zio trattiene la zia perché è [MASK].,37.5,1,m
ic_mismatch,trattiene,3,la zia trattiene lo zio perché è [MASK].,37.5,0,m
ic_mismatch,telefona,3,lo zio telefona alla zia perché è [MASK].,20,1,m
ic_mismatch,telefona,3,la zia telefona allo zio perché è [MASK].,20,0,m
ic_mismatch,fa solletico,3,lo zio fa solletico alla zia perché è [MASK].,73.75,1,m
ic_mismatch,fa solletico,3,la zia fa solletico allo zio perché è [MASK].,73.75,0,m
ic_mismatch,lusinga,3,lo zio lusinga la zia perché è [MASK].,40,1,m
ic_mismatch,lusinga,3,la zia lusinga lo zio perché è [MASK].,40,0,m
ic_mismatch,disobbedisce,3,lo zio disobbedisce alla zia perché è [MASK].,72,1,m
ic_mismatch,disobbedisce,3,la zia disobbedisce allo zio perché è [MASK].,72,0,m
ic_mismatch,aiuta,3,lo zio aiuta la zia perché è [MASK].,52,1,m
ic_mismatch,aiuta,3,la zia aiuta lo zio perché è [MASK].,52,0,m
ic_mismatch,imbroglia,3,lo zio imbroglia la zia perché è [MASK].,80,1,m
ic_mismatch,imbroglia,3,la zia imbroglia lo zio perché è [MASK].,80,0,m
ic_mismatch,inganna,3,lo zio inganna la zia perché è [MASK].,79,1,m
ic_mismatch,inganna,3,la zia inganna lo zio perché è [MASK].,79,0,m
ic_mismatch,tradisce,3,lo zio tradisce la zia perché è [MASK].,79,1,m
ic_mismatch,tradisce,3,la zia tradisce lo zio perché è [MASK].,79,0,m
ic_mismatch,sorprende,3,lo zio sorprende la zia perché è [MASK].,86,1,m
ic_mismatch,sorprende,3,la zia sorprende lo zio perché è [MASK].,86,0,m
ic_mismatch,salva,3,lo zio salva la zia perché è [MASK].,66,1,m
ic_mismatch,salva,3,la zia salva lo zio perché è [MASK].,66,0,m
ic_mismatch,incoraggia,3,lo zio incoraggia la zia perché è [MASK].,45,1,m
ic_mismatch,incoraggia,3,la zia incoraggia lo zio perché è [MASK].,45,0,m
ic_mismatch,fa male,3,lo zio fa male alla zia perché è [MASK].,88,1,m
ic_mismatch,fa male,3,la zia fa male allo zio perché è [MASK].,88,0,m
ic_mismatch,affescina,3,lo zio affescina la zia perché è [MASK].,86,1,m
ic_mismatch,affescina,3,la zia affescina lo zio perché è [MASK].,86,0,m
ic_mismatch,piace,3,lo zio piace alla zia perché è [MASK].,92,1,m
ic_mismatch,piace,3,la zia piace allo zio perché è [MASK].,92,0,m
ic_mismatch,diverte,3,lo zio diverte la zia perché è [MASK].,89,1,m
ic_mismatch,diverte,3,la zia diverte lo zio perché è [MASK].,89,0,m
ic_mismatch,crea problemi,3,lo zio crea problemi alla zia perché è [MASK].,81,1,m
ic_mismatch,crea problemi,3,la zia crea problemi allo zio perché è [MASK].,81,0,m
ic_mismatch,delude,3,lo zio delude la zia perché è [MASK].,71,1,m
ic_mismatch,delude,3,la zia delude lo zio perché è [MASK].,71,0,m
ic_mismatch,spaventa,3,lo zio spaventa la zia perché è [MASK].,84,1,m
ic_mismatch,spaventa,3,la zia spaventa lo zio perché è [MASK].,84,0,m
ic_mismatch,stupisce,3,lo zio stupisce la zia perché è [MASK].,96,1,m
ic_mismatch,stupisce,3,la zia stupisce lo zio perché è [MASK].,96,0,m
ic_mismatch,infastidisce,3,lo zio infastidisce la zia perché è [MASK].,76,1,m
ic_mismatch,infastidisce,3,la zia infastidisce lo zio perché è [MASK].,76,0,m
ic_mismatch,annoia,3,lo zio annoia la zia perché è [MASK].,86,1,m
ic_mismatch,annoia,3,la zia annoia lo zio perché è [MASK].,86,0,m
ic_mismatch,mette in guardia,3,lo zio mette in guardia la zia perché è [MASK].,42,1,m
ic_mismatch,mette in guardia,3,la zia mette in guardia lo zio perché è [MASK].,42,0,m
ic_mismatch,odia,3,lo zio odia la zia perché è [MASK].,29,1,m
ic_mismatch,odia,3,la zia odia lo zio perché è [MASK].,29,0,m
ic_mismatch,si fida,3,lo zio si fida della zia perché è [MASK].,8,1,m
ic_mismatch,si fida,3,la zia si fida dello zio perché è [MASK].,8,0,m
ic_mismatch,compatisce,3,lo zio compatisce la zia perché è [MASK].,14,1,m
ic_mismatch,compatisce,3,la zia compatisce lo zio perché è [MASK].,14,0,m
ic_mismatch,teme,3,lo zio teme la zia perché è [MASK].,14,1,m
ic_mismatch,teme,3,la zia teme lo zio perché è [MASK].,14,0,m
ic_mismatch,nota,3,lo zio nota la zia perché è [MASK].,7,1,m
ic_mismatch,nota,3,la zia nota lo zio perché è [MASK].,7,0,m
ic_mismatch,stima,3,lo zio stima la zia perché è [MASK].,8,1,m
ic_mismatch,stima,3,la zia stima lo zio perché è [MASK].,8,0,m
ic_mismatch,rispetta,3,lo zio rispetta la zia perché è [MASK].,13,1,m
ic_mismatch,rispetta,3,la zia rispetta lo zio perché è [MASK].,13,0,m
ic_mismatch,ricorda,3,lo zio ricorda la zia perché è [MASK].,8,1,m
ic_mismatch,ricorda,3,la zia ricorda lo zio perché è [MASK].,8,0,m
ic_mismatch,detesta,3,lo zio detesta la zia perché è [MASK].,11,1,m
ic_mismatch,detesta,3,la zia detesta lo zio perché è [MASK].,11,0,m
ic_mismatch,invidia,3,lo zio invidia la zia perché è [MASK].,25,1,m
ic_mismatch,invidia,3,la zia invidia lo zio perché è [MASK].,25,0,m
ic_mismatch,accompagna in macchina,4,il marito accompagna in macchina la moglie perché è [MASK].,35,1,m
ic_mismatch,accompagna in macchina,4,la moglie accompagna in macchina il marito perché è [MASK].,35,0,m
ic_mismatch,da spintone,4,il marito da spintone alla moglie perché è [MASK].,64,1,m
ic_mismatch,da spintone,4,la moglie da spintone al marito perché è [MASK].,64,0,m
ic_mismatch,pettina,4,il marito pettina la moglie perché è [MASK].,43.75,1,m
ic_mismatch,pettina,4,la moglie pettina il marito perché è [MASK].,43.75,0,m
ic_mismatch,abbraccia,4,il marito abbraccia la moglie perché è [MASK].,44,1,m
ic_mismatch,abbraccia,4,la moglie abbraccia il marito perché è [MASK].,44,0,m
ic_mismatch,schiaffeggia,4,il marito schiaffeggia la moglie perché è [MASK].,71,1,m
ic_mismatch,schiaffeggia,4,la moglie schiaffeggia il marito perché è [MASK].,71,0,m
ic_mismatch,balla con,4,il marito balla con la moglie perché è [MASK].,41.25,1,m
ic_mismatch,balla con,4,la moglie balla con il marito perché è [MASK].,41.25,0,m
ic_mismatch,bacia,4,il marito bacia la moglie perché è [MASK].,35,1,m
